time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
8.52,0.00015,-0.07141,-0.03372,-0.01297,-0.02472,-0.05447,-0.05768,-0.01602,-1.16989,-0.04196,0.01389,-0.06546,-0.06058,-0.00748,-0.00732,-0.04898
8.5205,-0.00046,-0.07584,-0.02853,-0.0145,-0.02518,-0.05676,-0.06653,-0.03143,-1.17645,-0.04395,0.01022,-0.08377,-0.0592,-0.0058,-0.01297,-0.04898
8.521,-0.00153,-0.06943,-0.02884,-0.01633,-0.02594,-0.05524,-0.06882,-0.05234,-1.17355,-0.04333,0.00824,-0.08621,-0.05707,-0.00458,-0.01419,-0.04791
8.5215,-0.00153,-0.06149,-0.03113,-0.01801,-0.02869,-0.05508,-0.05112,-0.07446,-1.16638,-0.0412,0.00641,-0.07843,-0.05341,-0.00183,-0.01602,-0.04654
8.522,-0.00122,-0.06058,-0.03464,-0.01892,-0.03525,-0.05417,-0.00992,-0.09521,-1.15295,-0.03647,0.00275,-0.05844,-0.04929,0.0032,-0.01999,-0.04608
8.5225,-0.00061,-0.06531,-0.03662,-0.01862,-0.04486,-0.05356,0.03891,-0.09506,-1.13327,-0.03067,-0.00046,-0.02548,-0.04272,0.00732,-0.0209,-0.04593
8.523,-0.00107,-0.06516,-0.03555,-0.01663,-0.05219,-0.05341,0.05859,-0.0528,-1.11298,-0.02243,-0.00168,0.00626,-0.03342,0.00641,-0.0206,-0.04471
8.5235,-0.00107,-0.056,-0.03571,-0.01297,-0.05539,-0.05081,0.03494,0.01862,-1.09283,-0.01511,-0.00061,0.02029,-0.02289,-0.00015,-0.02563,-0.04471
8.524,-0.00076,-0.04257,-0.03922,-0.0087,-0.05417,-0.04807,0.00214,0.07355,-1.07071,-0.01022,0.00168,0.0177,-0.01556,-0.00763,-0.04028,-0.04425
8.5245,0.0032,-0.03113,-0.04211,-0.00656,-0.05142,-0.04456,0.0032,0.07477,-1.04767,-0.00778,0.00229,0.01572,-0.01343,-0.01511,-0.06393,-0.04364
8.525,0.00839,-0.02258,-0.05112,-0.00748,-0.04852,-0.04547,0.02594,0.0383,-1.02524,-0.00641,0.00122,0.03021,-0.01587,-0.02563,-0.09537,-0.04196
8.5255,0.01282,-0.01343,-0.0708,-0.00977,-0.04486,-0.04486,0.0206,0.00931,-1.00189,-0.00351,-0.00046,0.0528,-0.01923,-0.0383,-0.12787,-0.03922
8.526,0.01587,-0.00275,-0.10544,-0.0119,-0.04044,-0.04425,-0.02304,0.01419,-0.97549,0.0,-0.00214,0.0592,-0.02136,-0.04974,-0.17563,-0.03296
8.5265,0.01495,0.00595,-0.14008,-0.01343,-0.03555,-0.04486,-0.06577,0.04013,-0.94391,0.00397,-0.00443,0.04105,-0.01984,-0.05569,-0.23773,-0.02472
8.527,0.01144,0.01007,-0.1564,-0.01312,-0.03159,-0.04349,-0.06851,0.05463,-0.91171,0.00809,-0.00504,0.01877,-0.01633,-0.05432,-0.28992,-0.01816
8.5275,0.00214,0.01251,-0.1503,-0.01312,-0.02899,-0.04059,-0.03235,0.03616,-0.88257,0.01358,-0.00305,0.01541,-0.01068,-0.0473,-0.30014,-0.01663
