time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
3.1,0.00061,-0.04105,-0.03448,-0.01923,-0.03006,-0.0444,-0.01465,-0.0058,-0.0145,-0.01892,-0.01572,0.01404,-0.03052,-0.01755,0.00732,-0.03876
3.1005,0.00351,-0.04105,-0.03372,-0.01511,-0.0293,-0.04471,-0.01251,-0.00504,-0.01251,-0.01862,-0.01511,-0.00427,-0.03174,-0.01785,0.01007,-0.03922
3.101,0.00488,-0.03967,-0.03418,-0.01129,-0.0293,-0.04532,-0.01083,-0.00381,-0.01175,-0.01892,-0.01511,0.00641,-0.03265,-0.01755,0.01266,-0.03998
3.1015,0.00458,-0.03799,-0.03403,-0.01022,-0.03036,-0.04578,-0.01205,-0.00443,-0.0119,-0.01923,-0.01511,0.02716,-0.03082,-0.01709,0.01343,-0.04059
3.102,0.00397,-0.03738,-0.03403,-0.01114,-0.03189,-0.04654,-0.01343,-0.00671,-0.01297,-0.01938,-0.0145,0.03952,-0.02869,-0.0174,0.01266,-0.03906
3.1025,0.00305,-0.0383,-0.0351,-0.01434,-0.03235,-0.04578,-0.01282,-0.00793,-0.01343,-0.02014,-0.01419,0.03937,-0.02823,-0.01816,0.0119,-0.03738
3.103,0.0,-0.0386,-0.03616,-0.01755,-0.03113,-0.04547,-0.0119,-0.0058,-0.01419,-0.01968,-0.0145,0.03113,-0.02869,-0.01831,0.01099,-0.03723
3.1035,-0.0029,-0.03983,-0.03677,-0.01907,-0.02914,-0.04547,-0.01099,-0.00168,-0.01465,-0.01907,-0.0148,0.01923,-0.02914,-0.01846,0.01022,-0.03967
3.104,-0.00443,-0.04105,-0.03723,-0.01953,-0.02884,-0.04654,-0.01068,-0.00031,-0.01526,-0.01801,-0.01373,0.00732,-0.03036,-0.01846,0.00931,-0.04349
3.1045,-0.0032,-0.04303,-0.03616,-0.01938,-0.03128,-0.04807,-0.00992,-0.00153,-0.01556,-0.01785,-0.01114,-0.00031,-0.03159,-0.01801,0.00793,-0.04471
3.105,-0.00229,-0.04379,-0.03464,-0.01999,-0.03372,-0.04837,-0.0087,-0.00275,-0.01556,-0.01984,-0.00931,-0.00046,-0.03235,-0.0174,0.00534,-0.04318
3.1055,-0.00244,-0.0441,-0.03296,-0.02106,-0.03357,-0.0473,-0.00885,-0.00336,-0.01495,-0.02151,-0.01053,0.00565,-0.03281,-0.01663,0.00305,-0.04135
3.106,-0.0032,-0.04333,-0.03326,-0.02533,-0.03098,-0.04807,-0.01038,-0.00366,-0.01404,-0.02182,-0.01343,0.01251,-0.03067,-0.01602,0.00336,-0.04135
3.1065,-0.00351,-0.04272,-0.03387,-0.0351,-0.03036,-0.0502,-0.01419,-0.00427,-0.01465,-0.02045,-0.0148,0.01678,-0.02792,-0.01495,0.00458,-0.04105
