time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
11.63,-0.01541,-0.11063,-0.06165,-0.01907,-0.02731,-0.02716,-0.00946,-0.00275,-0.00473,-0.02106,0.01572,-0.00412,-0.06393,-0.02838,0.10437,-0.02777
11.6305,-0.0145,-0.11841,-0.03754,-0.02014,-0.02289,-0.01541,-0.00961,-0.00092,0.00275,-0.01846,0.01816,-0.00885,-0.07172,-0.02823,0.12177,-0.07874
11.631,-0.01083,-0.11108,-0.02167,-0.03204,-0.02106,-0.00656,-0.00977,0.00031,0.01007,-0.01907,0.01404,-0.01282,-0.07874,-0.02792,0.09872,-0.1091
11.6315,-0.00671,-0.09567,-0.02899,-0.05966,-0.02014,-0.00137,-0.01144,0.00137,0.01282,-0.01999,0.00763,-0.01251,-0.07736,-0.02502,0.04959,-0.09415
11.632,-0.00504,-0.07828,-0.04974,-0.0975,-0.01953,0.00381,-0.01404,0.00061,0.01175,-0.01617,0.00183,-0.00778,-0.06592,-0.01984,-0.02365,-0.04974
11.6325,-0.00397,-0.06302,-0.0676,-0.12482,-0.01755,0.00427,-0.01556,-0.00122,0.00687,-0.00687,-0.00351,-0.00244,-0.05371,-0.01526,-0.10315,-0.01343
11.633,-0.00107,-0.04883,-0.06821,-0.12543,-0.01755,-0.00061,-0.01587,-0.00275,-0.00153,0.00168,-0.00931,-0.00183,-0.04608,-0.01251,-0.14343,0.00107
11.6335,0.00458,-0.03922,-0.0531,-0.10178,-0.01862,-0.00992,-0.01556,-0.00275,-0.01266,0.00244,-0.01328,-0.00549,-0.04196,-0.01114,-0.12558,0.00015
11.634,0.01007,-0.03265,-0.03632,-0.06989,-0.01923,-0.01526,-0.01724,-0.00137,-0.02609,-0.00488,-0.00977,-0.00763,-0.03845,-0.01114,-0.0798,-0.00656
11.6345,0.0119,-0.02884,-0.03082,-0.04868,-0.0148,-0.00824,-0.02014,-0.00061,-0.03952,-0.00992,0.00946,-0.0058,-0.03448,-0.01099,-0.03464,-0.01114
11.635,0.00916,-0.02701,-0.04105,-0.04547,-0.00717,0.00214,-0.02213,-0.00137,-0.04944,-0.01236,0.03845,-0.00214,-0.03174,-0.0116,0.02319,-0.00946
11.6355,0.00549,-0.02762,-0.06165,-0.05768,-0.00458,0.0087,-0.02304,-0.00336,-0.05249,-0.01144,0.05035,0.00107,-0.03159,-0.01282,0.10315,-0.00839
11.636,0.00534,-0.03098,-0.08499,-0.07217,-0.009,0.00961,-0.02258,-0.00381,-0.05142,-0.01007,0.02762,0.00214,-0.03372,-0.01511,0.15671,-0.01556
11.6365,0.009,-0.03387,-0.10651,-0.07324,-0.01694,0.01144,-0.02167,-0.00244,-0.05066,-0.0061,-0.01709,0.0,-0.03494,-0.01801,0.13382,-0.02655
11.637,0.01114,-0.03464,-0.12299,-0.05692,-0.02075,0.01373,-0.02045,-0.00168,-0.0528,-0.00137,-0.05249,-0.00168,-0.03494,-0.01877,0.0589,-0.02487
11.6375,0.01053,-0.0322,-0.13367,-0.03845,-0.02319,0.00336,-0.02014,-0.00229,-0.05508,0.00259,-0.065,0.00015,-0.0325,-0.01831,0.00565,-0.0029
11.638,0.00793,-0.02869,-0.13947,-0.02823,-0.02823,-0.02975,-0.02045,-0.00397,-0.05798,0.00259,-0.0621,0.00427,-0.02609,-0.0148,0.00061,0.02396
11.6385,0.00687,-0.02792,-0.1445,-0.02365,-0.03754,-0.0737,-0.02197,-0.00565,-0.05905,0.00153,-0.05463,0.00549,-0.0174,-0.01236,0.00839,0.02884
11.639,0.00641,-0.03052,-0.15198,-0.01572,-0.04333,-0.10925,-0.02151,-0.0058,-0.05951,0.00244,-0.04456,0.00092,-0.00778,-0.01389,-0.00565,0.00443
11.6395,0.00717,-0.03326,-0.159,-0.00656,-0.03906,-0.12436,-0.01923,-0.00565,-0.05859,0.00656,-0.02441,-0.00412,-0.00137,-0.01694,-0.02533,-0.02975
11.64,0.00717,-0.03601,-0.1535,-0.00427,-0.02731,-0.13077,-0.01648,-0.0058,-0.05737,0.01221,0.01648,-0.00534,0.00092,-0.02014,-0.0209,-0.05646
11.6405,0.00702,-0.04044,-0.13016,-0.01022,-0.02029,-0.14374,-0.0148,-0.0058,-0.05508,0.01724,0.06134,-0.00504,0.0,-0.02335,0.00229,-0.08392
11.641,0.00977,-0.04501,-0.1001,-0.02075,-0.02106,-0.16479,-0.01389,-0.00458,-0.0499,0.01923,0.07294,-0.00641,-0.00214,-0.02655,0.02197,-0.12115
11.6415,0.01312,-0.05005,-0.09094,-0.03479,-0.0235,-0.18051,-0.01266,-0.00275,-0.04105,0.02014,0.03143,-0.00824,-0.00656,-0.02991,0.03143,-0.14755
11.642,0.0145,-0.05386,-0.11139,-0.04822,-0.01907,-0.17609,-0.01205,-0.00076,-0.02777,0.01968,-0.0354,-0.00671,-0.01328,-0.03357,0.03647,-0.13748
11.6425,0.01541,-0.05432,-0.14038,-0.05661,-0.00992,-0.1532,-0.01358,-0.00107,-0.01541,0.01633,-0.08118,-0.00351,-0.02335,-0.03632,0.0383,-0.10239
11.643,0.01541,-0.05249,-0.15472,-0.05188,-0.00412,-0.12177,-0.01556,-0.00229,-0.00519,0.01251,-0.09125,-0.00031,-0.03464,-0.0383,0.03387,-0.07416
11.6435,0.01465,-0.04929,-0.15976,-0.03372,-0.00732,-0.09766,-0.01587,-0.00244,0.00076,0.00961,-0.0798,0.00168,-0.04562,-0.03754,0.01663,-0.06561
11.644,0.01373,-0.04639,-0.16907,-0.01205,-0.01633,-0.08148,-0.01343,-0.00259,0.00458,0.0087,-0.06317,0.00275,-0.0528,-0.03448,-0.00565,-0.06622
11.6445,0.01175,-0.04379,-0.17868,-0.00031,-0.02548,-0.07278,-0.00946,-0.00198,0.00641,0.01053,-0.05081,0.00458,-0.05722,-0.03113,-0.01648,-0.06363
11.645,0.00931,-0.04044,-0.17181,-0.00381,-0.02884,-0.06592,-0.00748,-0.00107,0.00595,0.0116,-0.04745,0.00641,-0.05966,-0.02838,-0.00656,-0.05402
11.6455,0.00778,-0.03387,-0.14557,-0.02197,-0.02518,-0.06119,-0.00885,-0.00031,0.0029,0.01266,-0.05081,0.00641,-0.0592,-0.0267,0.01617,-0.03647
11.646,0.00793,-0.02472,-0.11932,-0.0499,-0.01556,-0.05692,-0.01099,0.00046,-0.00015,0.01389,-0.0563,0.00458,-0.05844,-0.02548,0.03372,-0.01816
11.6465,0.00778,-0.01633,-0.10284,-0.07095,-0.00275,-0.05142,-0.01266,0.00076,-0.00305,0.01419,-0.06149,0.00092,-0.05661,-0.02319,0.03494,-0.01205
11.647,0.00534,-0.01343,-0.09155,-0.06622,0.00763,-0.0473,-0.01343,-0.00061,-0.00534,0.0145,-0.06195,-0.00092,-0.05035,-0.0174,0.02243,-0.02029
11.6475,0.00122,-0.01755,-0.07843,-0.03311,0.0116,-0.04715,-0.01434,-0.0029,-0.00565,0.0116,-0.05783,-0.00076,-0.04013,-0.01312,0.01129,-0.03174
11.648,-0.00336,-0.02533,-0.06836,0.00183,0.00351,-0.05066,-0.01572,-0.00473,-0.00565,0.00946,-0.04776,0.00031,-0.03159,-0.01343,0.01068,-0.03922
11.6485,-0.0061,-0.03296,-0.06699,0.00687,-0.01068,-0.05219,-0.01587,-0.00641,-0.00549,0.00519,-0.03281,-0.00122,-0.02716,-0.01511,0.01266,-0.04135
11.649,-0.00748,-0.03922,-0.07523,-0.02777,-0.01907,-0.04852,-0.01404,-0.00992,-0.00473,0.00336,-0.01602,-0.00443,-0.02777,-0.01694,0.01068,-0.04333
11.6495,-0.00854,-0.04395,-0.09003,-0.08575,-0.01282,-0.04303,-0.01221,-0.01221,-0.00397,0.00153,-0.00137,-0.0061,-0.02838,-0.0174,0.00549,-0.04379
11.65,-0.00977,-0.04684,-0.10529,-0.13397,-0.00259,-0.0444,-0.01205,-0.01205,-0.0029,0.00168,0.009,-0.00656,-0.02609,-0.01541,0.00366,-0.0415
11.6505,-0.01144,-0.04883,-0.11963,-0.15091,-0.00931,-0.05203,-0.01511,-0.00946,-0.00488,0.00061,0.00946,-0.0058,-0.02136,-0.01282,0.00183,-0.03708
11.651,-0.01297,-0.04883,-0.13336,-0.13245,-0.03586,-0.05829,-0.01831,-0.00656,-0.00809,-0.00031,0.00381,-0.00702,-0.0174,-0.00977,-0.00198,-0.03342
11.6515,-0.01404,-0.04929,-0.14633,-0.07828,-0.06332,-0.04929,-0.02014,-0.00412,-0.01465,-0.00168,-0.00122,-0.00763,-0.01572,-0.00549,-0.00702,-0.03281
11.652,-0.01419,-0.05142,-0.1564,0.00412,-0.07355,-0.02869,-0.01907,-0.00305,-0.02075,-0.00092,-0.00122,-0.00793,-0.01694,-0.00168,-0.00504,-0.03235
11.6525,-0.0119,-0.05615,-0.15762,0.08118,-0.06882,-0.00214,-0.01633,-0.00259,-0.02228,0.00061,0.00427,-0.00854,-0.01907,0.00076,0.00076,-0.03159
11.653,-0.00702,-0.06134,-0.14954,0.10818,-0.06607,0.01862,-0.01373,-0.00168,-0.02014,0.00397,0.00977,-0.00946,-0.02075,0.00092,0.00488,-0.02991
11.6535,-0.00061,-0.06256,-0.1355,0.07309,-0.07492,0.02701,-0.01129,-0.00046,-0.01831,0.00793,0.0116,-0.00946,-0.02136,-0.00031,0.00381,-0.0293
11.654,0.00717,-0.06165,-0.11154,0.00412,-0.08636,0.02182,-0.00885,0.00061,-0.01999,0.01114,0.01144,-0.00931,-0.0238,-0.00214,0.00092,-0.03174
11.6545,0.01312,-0.06378,-0.07889,-0.05661,-0.09354,0.0087,-0.00763,0.00183,-0.02289,0.01541,0.01007,-0.00961,-0.02869,-0.00565,-0.00168,-0.03647
11.655,0.01724,-0.07263,-0.04578,-0.0885,-0.09384,-0.00656,-0.009,0.00305,-0.02487,0.02106,0.00824,-0.01175,-0.03342,-0.01114,-0.00259,-0.04105
11.6555,0.01846,-0.08789,-0.03555,-0.10223,-0.08987,-0.01846,-0.00916,0.00183,-0.02487,0.01984,0.00809,-0.01434,-0.03464,-0.01617,-0.00275,-0.04211
11.656,0.01801,-0.09918,-0.05692,-0.12726,-0.08133,-0.02411,-0.00732,0.00122,-0.02502,0.01511,0.00885,-0.0177,-0.03036,-0.0177,-0.00107,-0.04303
11.6565,0.01617,-0.09491,-0.09094,-0.17838,-0.07324,-0.02563,-0.00427,-0.00031,-0.02609,0.00931,0.01282,-0.02014,-0.02472,-0.01709,0.00015,-0.04456
11.657,0.01404,-0.07507,-0.11444,-0.22751,-0.07019,-0.02563,-0.00366,-0.00259,-0.02823,0.00168,0.01617,-0.02075,-0.01953,-0.01465,0.00015,-0.04105
11.6575,0.01205,-0.04944,-0.12115,-0.22903,-0.07141,-0.02899,-0.0061,-0.00443,-0.02991,-0.0058,0.02014,-0.01968,-0.01511,-0.01328,0.00168,-0.02884
