time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
4.14,-0.04288,-0.03632,0.0354,-0.01099,-0.0325,-0.04715,-0.0116,-0.00244,0.00031,-0.00732,-0.04044,-0.08698,-0.03494,-0.01556,0.00717,-0.04364
4.1405,-0.05051,-0.05066,-0.00244,-0.00244,-0.0322,-0.04623,-0.01221,-0.00198,0.00458,0.00076,-0.02853,-0.03357,-0.0354,-0.0145,0.00916,-0.04227
4.141,-0.05325,-0.04318,-0.03845,0.01831,-0.03357,-0.04623,-0.01236,-0.00122,0.01251,-0.00305,-0.01312,-0.01068,-0.03525,-0.0148,0.00946,-0.04074
4.1415,-0.05432,-0.02731,-0.06485,0.02747,-0.03494,-0.04852,-0.01312,-0.00107,0.01938,-0.0061,0.00412,-0.00229,-0.03418,-0.01465,0.00763,-0.03815
4.142,-0.05234,-0.01389,-0.07507,0.01709,-0.03433,-0.04883,-0.01343,-0.00214,0.01938,0.00748,0.02151,0.01175,-0.03235,-0.01465,0.00641,-0.03601
4.1425,-0.04883,-0.00839,-0.06989,-0.00046,-0.03342,-0.04944,-0.01373,-0.00366,0.01389,0.03693,0.03738,0.01999,-0.03265,-0.01419,0.00534,-0.03616
4.143,-0.04257,-0.01007,-0.06012,-0.01205,-0.03448,-0.0499,-0.01358,-0.00534,0.00702,0.06149,0.05524,0.00992,-0.03448,-0.01373,0.00595,-0.03876
4.1435,-0.03464,-0.0235,-0.05264,-0.01389,-0.03647,-0.05188,-0.01404,-0.00427,0.00031,0.06897,0.07477,-0.00809,-0.03464,-0.01434,0.00687,-0.04135
4.144,-0.02838,-0.04211,-0.04166,-0.01541,-0.03708,-0.05325,-0.01419,-0.00305,-0.00824,0.0621,0.09232,-0.01938,-0.03296,-0.01511,0.00763,-0.04211
4.1445,-0.02274,-0.05646,-0.02121,-0.02762,-0.03601,-0.05264,-0.01511,-0.00168,-0.01587,0.05051,0.10635,-0.02106,-0.03159,-0.01572,0.00702,-0.04257
4.145,-0.01785,-0.06744,-0.00244,-0.04517,-0.03403,-0.05157,-0.01556,-0.00153,-0.02136,0.03952,0.11658,-0.01282,-0.03235,-0.01556,0.00458,-0.04318
4.1455,-0.01328,-0.08865,0.00183,-0.04745,-0.03372,-0.05127,-0.01587,-0.00183,-0.02716,0.02487,0.12375,0.00793,-0.03387,-0.01419,0.00381,-0.0444
4.146,-0.00946,-0.1123,-0.00183,-0.02914,-0.0322,-0.05249,-0.01617,-0.00275,-0.03723,0.00626,0.12527,0.03418,-0.0351,-0.01434,0.00565,-0.04486
4.1465,-0.00183,-0.11353,0.00351,-0.01007,-0.03128,-0.05219,-0.01663,-0.00351,-0.05005,-0.01282,0.12161,0.04623,-0.03448,-0.01678,0.00748,-0.04395
4.147,0.00854,-0.07767,0.02426,-0.01236,-0.03143,-0.05142,-0.01801,-0.00427,-0.06424,-0.0293,0.11185,0.0354,-0.03372,-0.02197,0.00809,-0.04211
4.1475,0.01831,-0.02945,0.05188,-0.03326,-0.03052,-0.05096,-0.01801,-0.00549,-0.0795,-0.03967,0.09583,0.01968,-0.03204,-0.02472,0.00641,-0.04074
4.148,0.02441,0.00168,0.07172,-0.04929,-0.03021,-0.05127,-0.01709,-0.00641,-0.09445,-0.04532,0.06989,0.01465,-0.03082,-0.0264,0.00549,-0.04105
4.1485,0.02609,0.00259,0.06836,-0.0473,-0.02975,-0.04974,-0.01678,-0.00687,-0.10315,-0.05051,0.03662,0.0177,-0.02975,-0.03159,0.00626,-0.04242
4.149,0.02777,-0.01526,0.03067,-0.03525,-0.02945,-0.0473,-0.01785,-0.0058,-0.10162,-0.05569,0.00076,0.01877,-0.03098,-0.04013,0.00763,-0.04181
4.1495,0.03342,-0.03555,-0.03555,-0.02335,-0.02991,-0.04623,-0.01785,-0.00427,-0.0914,-0.05966,-0.03128,0.0209,-0.03189,-0.04639,0.00656,-0.04059
4.15,0.0441,-0.05051,-0.11047,-0.01297,-0.0296,-0.04608,-0.01709,-0.0029,-0.08194,-0.07034,-0.0563,0.03326,-0.03204,-0.04089,0.00534,-0.03922
4.1505,0.05432,-0.06516,-0.17059,-0.00793,-0.02899,-0.04807,-0.01572,-0.00244,-0.07645,-0.09369,-0.07645,0.05219,-0.03143,-0.02975,0.00641,-0.03952
4.151,0.05508,-0.09171,-0.20187,-0.01572,-0.02838,-0.04868,-0.01648,-0.00214,-0.07339,-0.12344,-0.09369,0.05997,-0.03067,-0.02396,0.00793,-0.04044
4.1515,0.04654,-0.13824,-0.20447,-0.03723,-0.02747,-0.0473,-0.01755,-0.00229,-0.06744,-0.13977,-0.11459,0.05066,-0.02991,-0.02472,0.01022,-0.0412
4.152,0.03235,-0.19104,-0.19409,-0.05585,-0.02762,-0.04547,-0.01801,-0.00198,-0.05646,-0.12711,-0.14252,0.03616,-0.0293,-0.02625,0.00961,-0.04135
4.1525,0.01831,-0.21851,-0.18723,-0.05966,-0.02655,-0.04395,-0.0174,-0.00153,-0.04272,-0.09613,-0.17319,0.02533,-0.02991,-0.02441,0.0087,-0.04211
4.153,0.0061,-0.19989,-0.17868,-0.05096,-0.02518,-0.0441,-0.01633,-0.00137,-0.02762,-0.0679,-0.19608,0.01511,-0.03021,-0.02029,0.00763,-0.0412
4.1535,-0.00549,-0.15121,-0.15533,-0.04471,-0.02365,-0.0441,-0.01648,-0.00076,-0.01389,-0.04715,-0.20599,-0.00229,-0.03098,-0.01709,0.00793,-0.03998
4.154,-0.01526,-0.10696,-0.11841,-0.04974,-0.02319,-0.04349,-0.0177,-0.00061,-0.00397,-0.01984,-0.2034,-0.02151,-0.03006,-0.0148,0.00839,-0.03845
4.1545,-0.02304,-0.08316,-0.09247,-0.0618,-0.02335,-0.04257,-0.01831,-0.00198,0.00092,0.02274,-0.19196,-0.02945,-0.02899,-0.0148,0.00717,-0.0386
4.155,-0.02884,-0.06363,-0.09521,-0.06989,-0.02365,-0.0412,-0.01709,-0.0032,0.00305,0.05905,-0.17441,-0.01785,-0.02899,-0.01556,0.00748,-0.03952
4.1555,-0.03571,-0.03204,-0.11383,-0.06866,-0.02472,-0.04028,-0.01541,-0.00427,0.00519,0.06607,-0.1506,0.01068,-0.02853,-0.01617,0.00809,-0.03998
4.156,-0.04135,0.00443,-0.12314,-0.06134,-0.02502,-0.03906,-0.01617,-0.00381,0.00595,0.04684,-0.12131,0.04181,-0.02808,-0.0177,0.00916,-0.04089
4.1565,-0.04166,0.02609,-0.11276,-0.0528,-0.02609,-0.04013,-0.01831,-0.00275,0.00519,0.01801,-0.09109,0.06058,-0.02884,-0.01938,0.00839,-0.04135
4.157,-0.03403,0.02808,-0.08881,-0.03998,-0.02686,-0.04272,-0.01923,-0.00244,0.00519,-0.0238,-0.06561,0.06287,-0.02899,-0.02045,0.00748,-0.04227
4.1575,-0.02243,0.02411,-0.06195,-0.01678,-0.02731,-0.04562,-0.01862,-0.00366,0.00824,-0.08423,-0.04822,0.05554,-0.02838,-0.02167,0.00732,-0.04181
