time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
8.84,0.03159,-0.05127,0.1683,-0.01526,-0.01648,-0.04761,-0.01953,-0.0267,1.33484,-0.01801,-0.01328,-0.0206,-0.01556,-0.03067,0.00549,-0.04669
8.8405,0.03189,-0.05173,0.10681,-0.01312,-0.01175,-0.04745,-0.01114,-0.04944,1.21567,-0.02167,-0.01755,-0.01022,-0.00259,-0.02594,0.00427,-0.04623
8.841,0.03052,-0.05219,0.02151,-0.01312,-0.0116,-0.04486,-0.00351,-0.07095,1.12823,-0.0238,-0.02396,-0.00565,0.00977,-0.01801,-0.00214,-0.04456
8.8415,0.02686,-0.05066,-0.06393,-0.01587,-0.01175,-0.04044,-0.00061,-0.08209,1.03912,-0.02243,-0.02853,-0.0087,0.01465,-0.00626,-0.01343,-0.04425
8.842,0.02106,-0.04929,-0.12146,-0.02182,-0.01297,-0.03769,-0.00473,-0.09186,0.90195,-0.02029,-0.02853,-0.01236,0.01266,0.00244,-0.02533,-0.04486
8.8425,0.01617,-0.05127,-0.14221,-0.0264,-0.01221,-0.03891,-0.01694,-0.08453,0.7547,-0.02014,-0.02487,-0.01083,0.00504,0.00504,-0.03296,-0.04456
8.843,0.01221,-0.05249,-0.13596,-0.0267,-0.01251,-0.04227,-0.03922,-0.02701,0.6955,-0.02029,-0.02182,-0.00458,-0.00122,0.00351,-0.03571,-0.04379
8.8435,0.0087,-0.05035,-0.11627,-0.02319,-0.01587,-0.04364,-0.06271,0.05936,0.7753,-0.02274,-0.01953,-0.00198,-0.00595,0.00504,-0.03922,-0.04318
8.844,0.00641,-0.04669,-0.08194,-0.01999,-0.01923,-0.04303,-0.06989,0.09125,0.94772,-0.03067,-0.01572,-0.0061,-0.01038,0.01053,-0.04547,-0.04379
8.8445,0.00336,-0.04623,-0.03448,-0.01999,-0.02716,-0.04562,-0.0563,0.03189,1.1528,-0.04257,-0.01236,-0.01221,-0.01816,0.01862,-0.03906,-0.04379
8.845,0.00122,-0.04974,0.02258,-0.02167,-0.03052,-0.05112,-0.02869,-0.05325,1.39984,-0.05066,-0.01083,-0.01099,-0.03082,0.02502,-0.00061,-0.04288
8.8455,0.00046,-0.05524,0.07965,-0.02304,-0.03204,-0.05615,0.00412,-0.08835,1.73553,-0.04684,-0.0116,0.00824,-0.047,0.0264,0.06027,-0.04135
8.846,-0.00046,-0.05737,0.12436,-0.0235,-0.03098,-0.05997,0.02335,-0.07477,2.16812,-0.03372,-0.01282,0.0412,-0.0647,0.02151,0.10406,-0.04196
8.8465,-0.00076,-0.05417,0.14542,-0.02335,-0.02899,-0.0618,0.00183,-0.05615,2.6564,-0.01999,-0.01236,0.06958,-0.07813,0.01389,0.09811,-0.04242
8.847,-0.00153,-0.04761,0.13702,-0.02182,-0.0264,-0.05753,-0.05829,-0.04318,3.17413,-0.01083,-0.01053,0.07553,-0.08499,0.00656,0.06058,-0.04303
8.8475,-0.00183,-0.04303,0.10208,-0.01678,-0.02487,-0.05035,-0.1181,-0.01053,3.72528,-0.0061,-0.01022,0.05615,-0.08636,0.00275,0.03113,-0.04395
8.848,-0.00229,-0.04059,0.04944,-0.01038,-0.02747,-0.0441,-0.14984,0.04929,4.272,-0.0029,-0.01083,0.02563,-0.08438,0.00107,0.02304,-0.0441
8.8485,-0.00244,-0.03952,-0.00534,-0.00565,-0.03159,-0.04242,-0.15823,0.1001,4.70581,-0.00244,-0.01175,-0.00153,-0.08209,-0.00259,0.02441,-0.04272
8.849,-0.00244,-0.03662,-0.04196,-0.00351,-0.03601,-0.04486,-0.15381,0.09796,4.93851,-0.00275,-0.0116,-0.0235,-0.07828,-0.009,0.02213,-0.04074
8.8495,-0.00366,-0.03342,-0.04883,-0.00443,-0.03586,-0.04791,-0.12222,0.04608,4.96613,-0.00137,-0.01312,-0.04288,-0.07248,-0.01709,0.01846,-0.03891
8.85,-0.00778,-0.02914,-0.03876,-0.00717,-0.03418,-0.0499,-0.05035,-0.01266,4.88937,-0.00107,-0.01495,-0.06226,-0.06454,-0.02304,0.01541,-0.03922
8.8505,-0.01373,-0.02655,-0.03204,-0.01144,-0.03265,-0.05203,0.03738,-0.04135,4.82803,-0.00305,-0.01755,-0.08026,-0.05478,-0.02686,0.01129,-0.04135
8.851,-0.01694,-0.02823,-0.0383,-0.01312,-0.03082,-0.05417,0.10437,-0.03754,4.8085,-0.0061,-0.01709,-0.08713,-0.04852,-0.03006,0.00275,-0.04181
8.8515,-0.01816,-0.0325,-0.04944,-0.01266,-0.03326,-0.0563,0.14481,-0.01892,4.78729,-0.00687,-0.01572,-0.07614,-0.04547,-0.03555,-0.00778,-0.04227
8.852,-0.01617,-0.03845,-0.05508,-0.01038,-0.03265,-0.05646,0.16251,0.00381,4.74487,-0.00641,-0.01373,-0.05539,-0.04395,-0.04425,-0.01678,-0.0412
8.8525,-0.01312,-0.05188,-0.05768,-0.00885,-0.03311,-0.05447,0.14145,0.0264,4.69406,-0.00717,-0.01251,-0.03036,-0.04211,-0.05356,-0.02228,-0.04211
8.853,-0.00854,-0.07446,-0.06241,-0.00687,-0.03403,-0.05142,0.09277,0.03906,4.58847,-0.00946,-0.01495,0.0061,-0.04074,-0.05966,-0.02274,-0.04395
8.8535,-0.00366,-0.09995,-0.06943,-0.00381,-0.03326,-0.04944,0.06989,0.03326,4.31274,-0.01694,-0.01923,0.05096,-0.0386,-0.06088,-0.02136,-0.04501
8.854,-0.00412,-0.10971,-0.07385,-0.00122,-0.03143,-0.05081,0.09399,0.00778,3.86292,-0.02792,-0.02563,0.07401,-0.03525,-0.05783,-0.01877,-0.04395
8.8545,-0.009,-0.09476,-0.07599,-0.00153,-0.02792,-0.05417,0.11063,-0.02045,3.41187,-0.03677,-0.03113,0.05585,-0.03082,-0.05188,-0.00946,-0.04166
8.855,-0.01678,-0.0647,-0.07782,-0.00473,-0.02609,-0.05585,0.07401,-0.0325,3.0835,-0.04272,-0.03067,0.01846,-0.02533,-0.04303,0.00397,-0.04044
8.8555,-0.02289,-0.0383,-0.0827,-0.00839,-0.02594,-0.05585,0.00778,-0.02426,2.82104,-0.04547,-0.02213,-0.00168,-0.01907,-0.02853,0.02396,-0.04044
8.856,-0.02579,-0.02289,-0.09003,-0.00885,-0.02686,-0.05478,-0.03357,-0.01022,2.53357,-0.04471,-0.01099,-0.00046,-0.01282,-0.01038,0.04501,-0.04272
8.8565,-0.02579,-0.01846,-0.09872,-0.00626,-0.02914,-0.05386,-0.02808,-0.00381,2.22137,-0.04272,-0.00229,-0.00061,-0.00732,0.00854,0.05356,-0.04501
8.857,-0.02563,-0.02045,-0.10498,-0.00336,-0.03113,-0.05249,0.00015,-0.0029,1.92551,-0.0412,0.0032,-0.00778,-0.00168,0.02441,0.04532,-0.04379
8.8575,-0.02731,-0.02365,-0.10544,-0.00183,-0.0351,-0.04837,0.01755,0.00168,1.64841,-0.03876,0.00717,-0.01007,0.0032,0.03357,0.02975,-0.04196
8.858,-0.02899,-0.01968,-0.09918,-0.00351,-0.03647,-0.04364,0.0119,0.01114,1.36734,-0.03632,0.00732,-0.00488,0.0058,0.03754,0.01724,-0.04074
