time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
6.85,0.34561,-0.07507,-0.01801,0.06683,-0.02914,-0.04852,-0.01663,-0.00992,-0.00656,-0.15564,0.00534,-0.12054,-0.04196,-0.0209,0.06454,-0.04761
6.8505,0.34241,-0.06439,-0.01877,0.02365,0.04715,-0.04578,-0.02121,-0.00732,-0.01526,-0.17288,-0.04379,-0.05905,-0.04318,-0.0206,0.07858,-0.05478
6.851,0.33234,-0.05188,-0.02548,-0.07401,0.11169,-0.04318,-0.02289,-0.00549,-0.02609,-0.20325,-0.09796,0.06317,-0.04501,-0.02151,0.06989,-0.04639
6.8515,0.32028,-0.03891,-0.04349,-0.15533,0.13931,-0.04089,-0.0206,-0.00397,-0.03983,-0.22873,-0.13657,0.10742,-0.04868,-0.02411,0.0441,-0.03525
6.852,0.30609,-0.0267,-0.06332,-0.16632,0.12161,-0.04105,-0.01678,-0.00153,-0.05325,-0.23331,-0.15549,0.01953,-0.05325,-0.02869,0.02228,-0.0325
6.8525,0.28793,-0.01602,-0.07019,-0.10651,0.07431,-0.04364,-0.01511,-0.00015,-0.06287,-0.21484,-0.16327,-0.10147,-0.05753,-0.03448,0.0116,-0.03586
6.853,0.26596,-0.0087,-0.06012,-0.00046,0.0206,-0.04807,-0.01602,-0.00015,-0.07233,-0.18509,-0.16556,-0.14114,-0.06271,-0.03754,0.00427,-0.04059
6.8535,0.24796,-0.00351,-0.04425,0.10193,-0.02441,-0.05035,-0.01862,-0.00229,-0.08362,-0.14786,-0.168,-0.11398,-0.06592,-0.03876,-0.00198,-0.04196
6.854,0.23956,-0.00214,-0.03571,0.13748,-0.05936,-0.04929,-0.02106,-0.00458,-0.09171,-0.10056,-0.16983,-0.0975,-0.06531,-0.03952,-0.00488,-0.03967
6.8545,0.24155,-0.00595,-0.03754,0.07584,-0.07721,-0.04501,-0.02182,-0.00763,-0.09506,-0.04089,-0.16617,-0.09888,-0.05859,-0.04166,-0.00504,-0.03693
6.855,0.25116,-0.01587,-0.0441,-0.03891,-0.06851,-0.04288,-0.02106,-0.00885,-0.08972,0.02609,-0.14954,-0.07599,-0.04944,-0.04044,-0.00641,-0.03677
