time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
7.36,-0.01694,-0.02701,-0.14709,-0.03601,-0.00366,-0.08209,-0.00626,0.02747,0.03098,0.00305,-0.01938,-0.00107,-0.02792,-0.02014,-0.04807,-0.0383
7.3605,-0.0148,-0.01678,-0.02884,-0.03311,-0.02777,-0.08011,-0.00549,0.01831,0.02686,0.00031,-0.01465,0.00076,-0.02991,-0.01938,-0.0444,-0.03738
7.361,-0.01633,-0.00748,0.09872,-0.02518,-0.03983,-0.07599,-0.0061,-0.00946,0.01862,-0.00381,-0.01343,-0.00259,-0.0296,-0.01846,-0.03601,-0.03677
7.3615,-0.01816,-0.00397,0.19653,-0.0322,-0.03342,-0.07141,-0.00793,-0.03525,0.01343,-0.00702,-0.01541,-0.00702,-0.0264,-0.01678,-0.03708,-0.03799
7.362,-0.01556,-0.00763,0.24612,-0.04486,-0.01831,-0.06577,-0.00992,-0.02747,0.0119,-0.01205,-0.01709,-0.00946,-0.0235,-0.01556,-0.03922,-0.04105
7.3625,-0.00854,-0.01297,0.24796,-0.03723,-0.00534,-0.06027,-0.0119,0.01938,0.01221,-0.02106,-0.01724,-0.00641,-0.02411,-0.01373,-0.0238,-0.04318
7.363,0.0,-0.01694,0.21378,-0.00916,0.00427,-0.05615,-0.01373,0.07416,0.01068,-0.03021,-0.01282,-0.00168,-0.02838,-0.0119,0.03357,-0.04105
7.3635,0.00473,-0.02167,0.15884,0.0061,0.01404,-0.05356,-0.01328,0.1001,0.00854,-0.03326,-0.01038,0.00275,-0.03372,-0.01175,0.10056,-0.03693
7.364,0.00351,-0.0296,0.10361,-0.02945,0.02167,-0.05081,-0.0116,0.09201,0.00549,-0.03036,-0.01419,0.00778,-0.03784,-0.01205,0.1178,-0.03128
7.3645,-0.00153,-0.04028,0.06073,-0.12299,0.02319,-0.04639,-0.01068,0.07477,0.0,-0.02441,-0.01434,0.00977,-0.04089,-0.01328,0.07874,-0.02853
7.365,-0.00763,-0.04913,0.02808,-0.23987,0.01846,-0.04486,-0.01251,0.05951,-0.00809,-0.01724,-0.01587,0.0058,-0.04242,-0.01434,0.02609,-0.0293
7.3655,-0.01068,-0.0531,-0.00168,-0.32394,0.01236,-0.04379,-0.01389,0.04044,-0.01831,-0.01266,-0.01602,-0.00107,-0.04227,-0.01419,-0.00595,-0.03174
7.366,-0.01007,-0.05188,-0.03021,-0.33554,0.00763,-0.04196,-0.01465,0.01373,-0.02838,-0.00931,-0.01602,-0.00488,-0.04013,-0.01404,-0.01953,-0.0322
7.3665,-0.00717,-0.05005,-0.05051,-0.2713,0.00275,-0.03632,-0.01495,-0.01434,-0.03662,-0.00656,-0.01541,-0.00412,-0.03738,-0.01541,-0.02487,-0.03342
7.367,-0.00397,-0.04852,-0.06088,-0.16052,-0.0032,-0.03174,-0.01678,-0.02899,-0.04257,-0.00473,-0.01602,-0.00305,-0.03464,-0.0177,-0.00961,-0.03983
7.3675,-0.00229,-0.04852,-0.06653,-0.03311,-0.00824,-0.03235,-0.02182,-0.03204,-0.04669,-0.00534,-0.01678,-0.00656,-0.03159,-0.01831,0.01663,-0.04776
7.368,-0.00381,-0.04868,-0.06912,0.08484,-0.01251,-0.03586,-0.02701,-0.03281,-0.04974,-0.01236,-0.01526,-0.01419,-0.02914,-0.01694,0.03952,-0.05325
7.3685,-0.00473,-0.04959,-0.07187,0.16006,-0.01312,-0.03601,-0.02731,-0.04044,-0.0531,-0.02396,-0.01007,-0.02258,-0.02747,-0.01709,0.03418,-0.05478
7.369,-0.00107,-0.0502,-0.07004,0.15549,-0.01068,-0.0325,-0.02228,-0.05203,-0.05661,-0.03357,-0.00488,-0.02487,-0.02701,-0.01892,0.01175,-0.05264
7.3695,0.00519,-0.04929,-0.07187,0.0795,-0.00275,-0.02594,-0.01709,-0.05768,-0.05783,-0.03479,-0.00137,-0.0177,-0.0264,-0.02106,-0.00656,-0.04868
7.37,0.00946,-0.0502,-0.06454,-0.00763,0.00931,-0.02258,-0.01587,-0.05844,-0.05707,-0.03052,-0.00244,-0.00977,-0.02609,-0.02304,-0.00443,-0.04623
7.3705,0.00931,-0.056,-0.05753,-0.04822,0.01297,-0.02106,-0.01633,-0.0647,-0.05569,-0.02777,-0.00687,-0.00717,-0.02701,-0.02808,-0.00031,-0.04684
7.371,0.00687,-0.06805,-0.0528,-0.03113,-0.00854,-0.0209,-0.01541,-0.07782,-0.056,-0.03021,-0.01022,-0.00824,-0.0293,-0.03387,0.00061,-0.04974
7.3715,0.0058,-0.08118,-0.05035,0.01785,-0.05341,-0.02243,-0.0116,-0.08102,-0.05798,-0.03464,-0.00763,-0.00687,-0.03296,-0.03448,-0.00031,-0.05219
7.372,0.00702,-0.08835,-0.05905,0.07278,-0.09109,-0.02502,-0.00671,-0.0528,-0.05753,-0.04349,-0.00366,-0.00443,-0.03723,-0.02853,-0.00778,-0.05203
7.3725,0.01099,-0.08591,-0.0618,0.11627,-0.09552,-0.02441,-0.00473,-0.00549,-0.05051,-0.05936,-0.01205,-0.00336,-0.04044,-0.0206,-0.01633,-0.04944
7.373,0.01923,-0.0769,-0.06073,0.13718,-0.07339,-0.01953,-0.0061,0.01968,-0.04196,-0.08072,-0.0322,-0.00259,-0.04074,-0.01556,-0.02731,-0.04715
7.3735,0.03983,-0.06683,-0.05554,0.13474,-0.05859,-0.01602,-0.0087,0.00381,-0.03662,-0.09567,-0.05096,-0.00031,-0.03922,-0.01511,-0.03708,-0.04623
7.374,0.06927,-0.05936,-0.04868,0.11917,-0.0766,-0.01572,-0.01022,-0.03098,-0.03342,-0.09766,-0.04974,0.00153,-0.03616,-0.01633,-0.03448,-0.04684
7.3745,0.08392,-0.0473,-0.04532,0.10376,-0.12192,-0.01892,-0.00916,-0.05768,-0.02975,-0.0885,-0.02975,0.00229,-0.03555,-0.01755,-0.01862,-0.04303
7.375,0.0618,-0.02884,-0.04562,0.09338,-0.16129,-0.01968,-0.009,-0.06958,-0.02289,-0.07507,-0.00778,0.00259,-0.03586,-0.01862,0.01068,-0.03723
7.3755,0.01556,-0.00977,-0.04242,0.07889,-0.16632,-0.01785,-0.01083,-0.0618,-0.01404,-0.05981,0.00854,0.00305,-0.03418,-0.02121,0.02197,-0.03204
7.376,-0.02457,0.00168,-0.04562,0.05142,-0.14267,-0.01328,-0.01144,-0.01953,-0.00549,-0.04013,0.01572,0.00305,-0.03052,-0.02258,0.01511,-0.03479
7.3765,-0.04135,0.00641,-0.04974,0.01648,-0.11032,-0.009,-0.009,0.0386,0.00153,-0.01602,0.02014,0.00183,-0.02518,-0.02228,-0.00458,-0.04211
7.377,-0.04501,0.00488,-0.05356,-0.00412,-0.08347,-0.00809,-0.00732,0.07324,0.00534,0.00656,0.01923,0.00046,-0.0206,-0.02213,-0.01236,-0.04654
7.3775,-0.04974,-0.00168,-0.05295,0.00092,-0.05707,-0.009,-0.01038,0.07858,0.00488,0.02411,0.01328,-0.00168,-0.01801,-0.0238,0.00992,-0.04425
7.378,-0.05981,-0.01221,-0.05768,0.02594,-0.02686,-0.01358,-0.0148,0.07858,0.00046,0.03662,0.00687,-0.0058,-0.0177,-0.02396,0.05157,-0.03922
7.3785,-0.06927,-0.02243,-0.05829,0.05157,0.00107,-0.01678,-0.01648,0.07889,-0.00549,0.04822,0.0058,-0.01007,-0.01694,-0.0206,0.08591,-0.03647
7.379,-0.07065,-0.02808,-0.05615,0.065,0.01251,-0.01907,-0.01541,0.05798,-0.00992,0.06042,0.00839,-0.01328,-0.01755,-0.01297,0.08896,-0.03693
7.3795,-0.06119,-0.0325,-0.05615,0.06287,0.00763,-0.01755,-0.0145,0.0145,-0.01236,0.07233,0.00595,-0.01587,-0.01923,-0.00641,0.05859,-0.03906
7.38,-0.04654,-0.0354,-0.05081,0.04654,-0.00412,-0.01205,-0.01511,-0.02213,-0.0119,0.07965,-0.00717,-0.01923,-0.02243,-0.00534,0.02411,-0.04227
7.3805,-0.03494,-0.03677,-0.04547,0.02136,-0.01663,-0.00885,-0.0174,-0.03387,-0.00809,0.07645,-0.02609,-0.02182,-0.02655,-0.00946,-0.00259,-0.04684
7.381,-0.03189,-0.03647,-0.04303,-0.00504,-0.02457,-0.01068,-0.02167,-0.03204,-0.00153,0.06073,-0.04059,-0.0206,-0.03174,-0.0119,-0.00824,-0.05005
7.3815,-0.03296,-0.03494,-0.04547,-0.0238,-0.02838,-0.0145,-0.0264,-0.0322,0.00397,0.03891,-0.04593,-0.01694,-0.03906,-0.01144,0.00534,-0.05234
7.382,-0.03159,-0.03525,-0.05646,-0.02579,-0.02823,-0.01404,-0.02716,-0.03189,0.00671,0.01923,-0.04562,-0.01236,-0.04745,-0.01343,0.04425,-0.05325
7.3825,-0.02487,-0.03693,-0.08942,-0.0206,-0.02121,-0.00992,-0.02518,-0.02014,0.00717,0.00565,-0.04227,-0.0087,-0.05341,-0.01846,0.07584,-0.05325
7.383,-0.01801,-0.03937,-0.15381,-0.03143,-0.01862,-0.00763,-0.02441,0.00885,0.009,-0.00031,-0.03494,-0.00671,-0.05447,-0.02502,0.08911,-0.05432
7.3835,-0.01434,-0.03952,-0.23651,-0.0676,-0.02777,-0.00946,-0.02594,0.04333,0.0145,-0.00275,-0.02579,-0.00519,-0.04959,-0.03113,0.05508,-0.05417
