time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
5.66,-0.00977,-0.04074,-0.01343,-0.00946,-0.03021,-0.04501,-0.0206,-0.0087,-0.01602,-0.01984,0.03006,0.00443,-0.03052,-0.01312,0.00748,-0.0441
5.6605,-0.01114,-0.03937,-0.01328,-0.00916,-0.02991,-0.04532,-0.02075,-0.01404,-0.01709,-0.01999,0.03265,0.00427,-0.03418,-0.01328,0.00748,-0.04028
5.661,-0.01328,-0.03922,-0.01923,-0.00977,-0.03098,-0.04654,-0.01892,-0.01373,-0.01648,-0.02167,0.03448,0.00351,-0.03677,-0.01511,0.00732,-0.0383
5.6615,-0.01663,-0.04059,-0.0235,-0.00946,-0.03235,-0.04623,-0.01785,-0.00763,-0.01511,-0.02319,0.03662,0.00305,-0.03387,-0.01755,0.00732,-0.03708
5.662,-0.01633,-0.0412,-0.02716,-0.0087,-0.03265,-0.04684,-0.0174,-0.00305,-0.01511,-0.02457,0.03601,0.00366,-0.02731,-0.01846,0.00671,-0.03769
5.6625,-0.01221,-0.0412,-0.03204,-0.00778,-0.03448,-0.0473,-0.0174,-0.00061,-0.01617,-0.02625,0.03098,0.00427,-0.02289,-0.01724,0.00656,-0.0383
5.663,-0.00885,-0.0415,-0.03967,-0.00748,-0.0354,-0.04822,-0.01801,-0.00076,-0.01511,-0.02762,0.02213,0.00229,-0.02457,-0.01694,0.00549,-0.03891
5.6635,-0.00931,-0.04333,-0.04654,-0.00809,-0.0351,-0.04745,-0.02029,0.00031,-0.01358,-0.0296,0.01282,-0.00046,-0.02808,-0.01877,0.00549,-0.04074
5.664,-0.00992,-0.04379,-0.05142,-0.00839,-0.03235,-0.04761,-0.02563,0.00275,-0.01251,-0.02975,0.0087,-0.00122,-0.02899,-0.01892,0.00656,-0.04379
5.6645,-0.00839,-0.04242,-0.05249,-0.009,-0.02792,-0.04776,-0.03464,0.00244,-0.01389,-0.0296,0.01251,-0.00168,-0.02701,-0.01572,0.00854,-0.04471
5.665,-0.00519,-0.03967,-0.05341,-0.00885,-0.0264,-0.04883,-0.04227,0.00015,-0.0145,-0.02716,0.01953,-0.00214,-0.02609,-0.01328,0.00931,-0.04349
5.6655,-0.00229,-0.04028,-0.05264,-0.00992,-0.02792,-0.0499,-0.04211,-0.00305,-0.01526,-0.02258,0.0209,-0.00427,-0.02319,-0.01389,0.00839,-0.04181
5.666,-0.00031,-0.04242,-0.05219,-0.01068,-0.0296,-0.0502,-0.03754,-0.00549,-0.01602,-0.02029,0.01816,-0.00549,-0.02014,-0.01785,0.00687,-0.04257
5.6665,0.00107,-0.04456,-0.05051,-0.01297,-0.03036,-0.04837,-0.02792,-0.0061,-0.01816,-0.01831,0.0174,-0.00412,-0.02029,-0.01984,0.00519,-0.04257
5.667,0.00397,-0.04395,-0.05112,-0.01282,-0.03006,-0.0473,-0.01587,-0.0058,-0.01877,-0.01495,0.01984,-0.00305,-0.02518,-0.0177,0.00259,-0.04105
5.6675,0.00748,-0.04196,-0.05219,-0.01099,-0.03265,-0.04791,-0.00198,-0.00534,-0.01755,-0.01083,0.02365,-0.00229,-0.02991,-0.01541,-0.00031,-0.0386
5.668,0.00961,-0.0412,-0.05356,-0.01022,-0.03448,-0.04883,0.00793,-0.0058,-0.01404,-0.00854,0.02533,-0.00168,-0.03113,-0.0148,0.00122,-0.03693
5.6685,0.01114,-0.04044,-0.05112,-0.00992,-0.03418,-0.04547,0.01358,-0.0061,-0.00992,-0.00824,0.02472,-0.00198,-0.0293,-0.01404,0.00397,-0.03525
5.669,0.00931,-0.03937,-0.04669,-0.009,-0.03265,-0.03998,0.01999,-0.00412,-0.00763,-0.00961,0.02502,-0.00351,-0.02792,-0.0148,0.00504,-0.03525
5.6695,0.00534,-0.03815,-0.04105,-0.00717,-0.0322,-0.03677,0.02319,-0.00015,-0.00763,-0.00931,0.02594,-0.00427,-0.02945,-0.02045,0.00046,-0.03708
5.67,-0.00107,-0.03662,-0.03647,-0.0058,-0.03174,-0.03616,0.01801,0.0029,-0.00763,-0.00763,0.02396,-0.00519,-0.03342,-0.03372,-0.00381,-0.03967
5.6705,-0.00595,-0.03738,-0.03387,-0.00534,-0.03296,-0.03799,0.00473,0.00198,-0.00977,-0.009,0.02106,-0.00549,-0.04074,-0.04395,-0.00443,-0.04166
5.671,-0.00793,-0.03799,-0.03296,-0.00565,-0.03403,-0.03998,-0.00961,-0.00015,-0.01175,-0.01114,0.01846,-0.00595,-0.0499,-0.04318,-0.00183,-0.04318
5.6715,-0.00671,-0.03799,-0.03372,-0.00748,-0.03601,-0.04364,-0.01709,-0.00061,-0.01343,-0.01205,0.01907,-0.00504,-0.05722,-0.03555,-0.0029,-0.04257
5.672,-0.00412,-0.03769,-0.03433,-0.0087,-0.03632,-0.04776,-0.0177,0.0,-0.01236,-0.01221,0.02029,-0.00458,-0.06042,-0.03067,-0.00839,-0.04211
5.6725,-0.00107,-0.0386,-0.03281,-0.00977,-0.03571,-0.04898,-0.01678,-0.00244,-0.01083,-0.01175,0.01968,-0.00519,-0.0589,-0.03021,-0.0087,-0.04044
5.673,0.00031,-0.03845,-0.02853,-0.01022,-0.03387,-0.04883,-0.01755,-0.00717,-0.00916,-0.01251,0.01785,-0.00488,-0.05371,-0.02945,0.00153,-0.03784
5.6735,-0.00076,-0.03677,-0.02518,-0.01038,-0.03235,-0.04852,-0.01602,-0.00946,-0.00977,-0.01236,0.01663,-0.00229,-0.04547,-0.02686,0.01419,-0.03586
5.674,-0.00473,-0.03433,-0.02472,-0.01312,-0.02945,-0.04913,-0.01022,-0.00641,-0.01221,-0.01266,0.01648,0.00183,-0.03662,-0.02502,0.01999,-0.03632
5.6745,-0.00656,-0.0325,-0.02731,-0.01541,-0.02579,-0.04868,-0.00366,-0.00153,-0.01389,-0.01495,0.01419,0.00443,-0.03159,-0.02487,0.01816,-0.03738
5.675,-0.00717,-0.03174,-0.0293,-0.01541,-0.02258,-0.04913,-0.00824,0.00122,-0.01633,-0.0177,0.00961,0.0032,-0.02823,-0.02304,0.01312,-0.03983
5.6755,-0.00717,-0.03128,-0.02991,-0.01129,-0.02258,-0.05081,-0.03433,0.00092,-0.01953,-0.01801,0.00595,0.00061,-0.02228,-0.01938,0.00671,-0.0444
5.676,-0.00641,-0.03159,-0.02899,-0.00793,-0.02609,-0.05173,-0.07324,0.0,-0.02335,-0.01663,0.00366,-0.00122,-0.0116,-0.01587,-0.00076,-0.0499
5.6765,-0.0058,-0.03387,-0.02731,-0.00793,-0.02899,-0.05173,-0.09491,-0.00076,-0.02518,-0.0174,0.00305,-0.00244,0.00168,-0.01312,-0.00443,-0.05402
5.677,-0.00793,-0.03754,-0.02716,-0.01007,-0.03189,-0.04898,-0.07813,0.00015,-0.02563,-0.01862,0.0032,-0.00229,0.009,-0.00702,0.00198,-0.0531
5.6775,-0.01068,-0.03967,-0.02747,-0.01099,-0.0354,-0.04547,-0.03937,0.00092,-0.02609,-0.01923,0.00153,-0.00046,0.00641,0.00519,0.01389,-0.04959
