time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
6.07,-0.08774,-0.04166,-0.06577,0.58868,-0.01328,-0.05615,-0.0267,-0.05768,0.05096,-0.0441,-0.08835,-0.03128,-0.02136,-0.0058,0.00076,-0.11765
6.0705,-0.08911,-0.04898,-0.09903,0.74371,-0.05402,-0.05402,-0.02594,-0.01984,0.04166,-0.06042,-0.11215,-0.04379,-0.02274,-0.00946,-0.00153,-0.11765
6.071,-0.09048,-0.056,-0.10651,0.60135,-0.07843,-0.04791,-0.02258,-0.00076,0.03586,-0.0528,-0.1207,-0.01587,-0.02396,-0.0116,-0.00275,-0.05417
6.0715,-0.08896,-0.0618,-0.09247,0.29037,-0.09415,-0.0444,-0.01892,-0.00168,0.0267,-0.02441,-0.10239,0.0087,-0.02472,-0.01328,-0.00656,0.02167
6.072,-0.08636,-0.06653,-0.07065,0.03174,-0.10986,-0.04425,-0.01572,-0.00931,0.01236,0.01801,-0.0679,0.02213,-0.02548,-0.01602,-0.01801,0.04166
6.0725,-0.08728,-0.06943,-0.05554,-0.0766,-0.12436,-0.0473,-0.01373,-0.00916,0.00076,0.06088,-0.03632,0.0174,-0.0267,-0.01694,-0.02579,0.00702
6.073,-0.09079,-0.06897,-0.05081,-0.09354,-0.12924,-0.05249,-0.01328,0.01526,0.00076,0.08698,-0.01465,-0.02075,-0.0293,-0.01709,-0.01419,-0.02533
6.0735,-0.09476,-0.06607,-0.05463,-0.11444,-0.10788,-0.05478,-0.01343,0.07095,0.01175,0.08987,0.00153,-0.08057,-0.03006,-0.0174,0.01358,-0.02563
6.074,-0.09659,-0.06378,-0.05585,-0.18433,-0.05264,-0.05142,-0.0148,0.1326,0.02213,0.0856,0.01556,-0.12695,-0.03036,-0.01816,0.03784,-0.01434
6.0745,-0.09811,-0.06516,-0.04822,-0.2829,0.01022,-0.04761,-0.01633,0.14771,0.02396,0.09552,0.02594,-0.14114,-0.03082,-0.01816,0.04745,-0.01862
6.075,-0.10056,-0.07614,-0.03067,-0.35706,0.04395,-0.04639,-0.0174,0.09659,0.01877,0.11917,0.0325,-0.12543,-0.03098,-0.01785,0.03265,-0.03159
