time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
8.1195,-0.00076,0.02716,-0.03494,-0.00443,-0.02808,-0.04333,-0.01038,0.00641,-0.00397,-0.02838,-0.04333,0.05814,-0.03983,-0.02258,0.01984,-0.04303
8.12,0.00351,0.02731,-0.03433,-0.00336,-0.03021,-0.04303,-0.00763,0.00687,-0.00061,-0.02701,-0.05188,0.04562,-0.01434,-0.02411,0.00473,-0.04333
8.1205,0.00656,0.02213,-0.03326,-0.00397,-0.02914,-0.04379,-0.0058,0.00687,0.00275,-0.0235,-0.05676,0.02899,0.00519,-0.02304,-0.01846,-0.04593
8.121,0.00702,0.01633,-0.03265,-0.00519,-0.02899,-0.0444,-0.00412,0.00824,0.00351,-0.01968,-0.05707,0.01373,0.02289,-0.01953,-0.03754,-0.04715
8.1215,0.00488,0.01129,-0.03113,-0.00717,-0.02655,-0.04501,-0.0032,0.01129,0.00183,-0.00854,-0.05295,0.0,0.04105,-0.0177,-0.04608,-0.04684
8.122,0.00336,0.00153,-0.02945,-0.00946,-0.02609,-0.04517,-0.0058,0.01236,-0.00168,0.01221,-0.0531,-0.01602,0.04974,-0.01755,-0.0444,-0.04684
8.1225,0.00336,-0.01144,-0.0267,-0.0119,-0.0264,-0.04486,-0.01175,0.01083,-0.00687,0.04959,-0.05463,-0.0354,0.04333,-0.01556,-0.03174,-0.0473
8.123,0.00473,-0.02411,-0.02548,-0.01343,-0.02686,-0.04349,-0.0174,0.01038,-0.01266,0.07019,-0.05478,-0.0563,0.02197,-0.00824,-0.00122,-0.04745
8.1235,0.00534,-0.03418,-0.02686,-0.0119,-0.02853,-0.04211,-0.01984,0.01251,-0.01526,0.04745,-0.04868,-0.07965,-0.01358,0.00473,0.04272,-0.04486
8.124,0.00397,-0.04089,-0.03113,-0.00946,-0.0296,-0.04257,-0.02075,0.00992,-0.01694,-0.00702,-0.03952,-0.10315,-0.06302,0.01663,0.07935,-0.03937
8.1245,0.00137,-0.04425,-0.03189,-0.00885,-0.03128,-0.04532,-0.02319,-0.00717,-0.01953,-0.06241,-0.0296,-0.12146,-0.11337,0.01953,0.08926,-0.03387
8.125,-0.00015,-0.04578,-0.03113,-0.00839,-0.03143,-0.04883,-0.02411,-0.03128,-0.0235,-0.08972,-0.01999,-0.10834,-0.14481,0.01007,0.0705,-0.03311
8.1255,-0.00107,-0.04684,-0.02945,-0.00793,-0.03021,-0.04974,-0.02045,-0.04349,-0.02701,-0.08987,-0.01099,-0.04929,-0.14603,-0.00488,0.03998,-0.03708
8.126,-0.00076,-0.04883,-0.02823,-0.00824,-0.02945,-0.04837,-0.01511,-0.03754,-0.02686,-0.07874,-0.00076,0.03006,-0.11612,-0.0148,0.00824,-0.04364
8.1265,-0.00015,-0.05081,-0.02808,-0.0087,-0.0296,-0.04776,-0.01495,-0.0264,-0.02426,-0.06485,0.01251,0.07828,-0.06882,-0.01724,-0.01373,-0.04486
8.127,0.00092,-0.0502,-0.02762,-0.00824,-0.03067,-0.0473,-0.01968,-0.02197,-0.02304,-0.0499,0.02396,0.07645,-0.0267,-0.01648,-0.02441,-0.04288
8.1275,0.00229,-0.04578,-0.02762,-0.00748,-0.03052,-0.04715,-0.02319,-0.0206,-0.02502,-0.03952,0.03342,0.04883,-0.00824,-0.01999,-0.0206,-0.04288
8.128,0.0029,-0.04028,-0.02838,-0.0058,-0.03052,-0.04684,-0.01938,-0.01221,-0.02716,-0.03433,0.03906,0.02701,-0.00839,-0.02716,-0.01144,-0.04257
