time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
1.7,-0.01373,-0.04425,-0.04578,-0.01038,-0.02762,-0.05295,-0.00534,-0.00305,-0.00748,-0.03723,-0.01297,-0.04684,-0.02838,-0.01984,0.00092,-0.0383
1.7005,-0.01633,-0.04517,-0.0386,-0.0116,-0.0264,-0.04837,-0.00793,-0.00183,-0.01068,-0.03937,-0.00595,-0.04501,-0.02777,-0.01999,-0.00778,-0.04135
1.701,-0.01495,-0.047,-0.03204,-0.01373,-0.02777,-0.04745,-0.00641,-0.00107,-0.0148,-0.03738,0.00031,-0.03784,-0.03021,-0.01831,-0.01556,-0.04456
1.7015,-0.00748,-0.04883,-0.02548,-0.01434,-0.03052,-0.04837,-0.00519,-0.00137,-0.01938,-0.03281,0.00412,-0.02594,-0.03311,-0.01663,-0.01633,-0.04791
1.702,0.00153,-0.04959,-0.01984,-0.0116,-0.03052,-0.04761,-0.00732,-0.00168,-0.02258,-0.02731,0.0061,-0.01221,-0.03616,-0.0174,-0.01251,-0.04898
1.7025,0.0058,-0.04791,-0.01572,-0.00793,-0.03006,-0.04486,-0.01236,-0.00061,-0.0267,-0.02289,0.00626,-0.00076,-0.03601,-0.01801,-0.00732,-0.04837
1.703,0.00381,-0.04593,-0.01389,-0.00595,-0.03143,-0.0441,-0.02045,-0.00031,-0.03021,-0.02228,0.00473,0.00473,-0.03418,-0.01709,-0.00565,-0.04578
1.7035,-0.00305,-0.0444,-0.01221,-0.00626,-0.03296,-0.0444,-0.02777,-0.00076,-0.03235,-0.02502,0.00229,0.00549,-0.0351,-0.01617,-0.00702,-0.04395
1.704,-0.00717,-0.04288,-0.01144,-0.00732,-0.03296,-0.04532,-0.03159,-0.00412,-0.03067,-0.02594,0.00122,0.00412,-0.03693,-0.01694,-0.00656,-0.04318
1.7045,-0.00687,-0.0412,-0.01068,-0.00809,-0.03098,-0.04532,-0.03433,-0.00656,-0.02625,-0.02457,-0.00122,0.00366,-0.03708,-0.01907,-0.00076,-0.04227
1.705,-0.00534,-0.03937,-0.01205,-0.00931,-0.02869,-0.04532,-0.03967,-0.00839,-0.02411,-0.02258,-0.00504,0.00412,-0.03433,-0.02029,0.00626,-0.0386
1.7055,-0.00443,-0.03891,-0.01816,-0.01007,-0.0264,-0.04623,-0.04807,-0.00946,-0.02487,-0.02182,-0.01129,0.00412,-0.03311,-0.01877,0.00885,-0.03403
1.706,-0.00504,-0.03906,-0.02625,-0.00977,-0.02579,-0.04639,-0.05447,-0.00854,-0.02563,-0.0206,-0.01633,0.00397,-0.03311,-0.01724,0.00687,-0.03098
1.7065,-0.0058,-0.03922,-0.0322,-0.00854,-0.02823,-0.04654,-0.05447,-0.00626,-0.0235,-0.01907,-0.02167,0.00412,-0.03448,-0.01755,0.01083,-0.03174
1.707,-0.00671,-0.03677,-0.03235,-0.00885,-0.03159,-0.04547,-0.04852,-0.00473,-0.01984,-0.01801,-0.02533,0.00732,-0.0351,-0.01892,0.02579,-0.03418
1.7075,-0.00595,-0.03479,-0.02991,-0.00916,-0.03174,-0.04395,-0.04044,-0.00412,-0.0174,-0.01816,-0.02853,0.01343,-0.0351,-0.02075,0.03784,-0.03677
1.708,-0.00519,-0.03571,-0.02975,-0.01022,-0.03021,-0.0441,-0.03387,-0.00427,-0.01648,-0.0177,-0.03204,0.01938,-0.03632,-0.02197,0.0325,-0.03922
1.7085,-0.00473,-0.03784,-0.03159,-0.0119,-0.02975,-0.0444,-0.03082,-0.00275,-0.01572,-0.01526,-0.03708,0.02365,-0.03784,-0.0209,0.01434,-0.0412
1.709,-0.00534,-0.03815,-0.03555,-0.01373,-0.03098,-0.04608,-0.03082,-0.00137,-0.01358,-0.01068,-0.04211,0.02487,-0.03662,-0.01953,-0.00092,-0.04303
1.7095,-0.00549,-0.03693,-0.03647,-0.01495,-0.03098,-0.04837,-0.03021,-0.00122,-0.01129,-0.00595,-0.0441,0.02274,-0.03326,-0.01801,-0.00595,-0.04654
1.71,-0.00397,-0.03632,-0.03677,-0.01419,-0.02762,-0.04974,-0.02548,-0.00153,-0.00854,-0.00137,-0.04211,0.01694,-0.03113,-0.01801,-0.00549,-0.0528
1.7105,-0.0029,-0.03693,-0.03616,-0.01343,-0.02167,-0.04837,-0.0177,-0.00046,-0.00549,0.00061,-0.03738,0.0087,-0.03098,-0.01831,-0.00793,-0.05936
1.711,-0.00259,-0.03784,-0.03677,-0.01373,-0.01694,-0.04669,-0.00534,0.00046,-0.00366,0.00122,-0.03113,-0.00092,-0.03098,-0.01938,-0.01221,-0.06393
1.7115,-0.0029,-0.03815,-0.03738,-0.01526,-0.0174,-0.04837,0.01175,0.00015,-0.00168,0.00198,-0.02396,-0.009,-0.03036,-0.02045,-0.01556,-0.06241
1.712,-0.00443,-0.03693,-0.03815,-0.01572,-0.01938,-0.05005,0.02518,-0.00076,0.00214,0.00137,-0.01709,-0.01755,-0.03036,-0.0206,-0.0087,-0.056
1.7125,-0.00565,-0.03662,-0.0383,-0.01373,-0.02213,-0.05127,0.01892,-0.00183,0.01083,0.0,-0.0119,-0.02533,-0.03113,-0.02121,0.00458,-0.04929
1.713,-0.00565,-0.0383,-0.03876,-0.01114,-0.02502,-0.05203,-0.00214,-0.00107,0.02304,-0.0061,-0.01099,-0.03067,-0.0325,-0.0206,0.01053,-0.04379
1.7135,-0.0058,-0.04135,-0.03845,-0.009,-0.02975,-0.05249,-0.01434,-0.00031,0.03098,-0.0116,-0.01465,-0.02945,-0.03326,-0.01953,0.00168,-0.0412
1.714,-0.00565,-0.04471,-0.03876,-0.00824,-0.03586,-0.05295,-0.0032,-0.00015,0.02853,-0.01434,-0.01831,-0.02228,-0.03387,-0.01984,-0.0119,-0.04288
1.7145,-0.00656,-0.04715,-0.04166,-0.00931,-0.04333,-0.0531,0.01831,-0.00214,0.01755,-0.01373,-0.01984,-0.009,-0.03342,-0.02045,-0.00931,-0.04395
1.715,-0.00809,-0.04807,-0.04288,-0.0116,-0.0502,-0.05173,0.03571,-0.0032,0.00473,-0.01282,-0.01907,0.00137,-0.03403,-0.0209,0.01526,-0.04303
1.7155,-0.00946,-0.047,-0.04303,-0.01236,-0.05249,-0.05035,0.04898,-0.00137,-0.00748,-0.01434,-0.01724,0.00504,-0.03372,-0.0206,0.04944,-0.03983
1.716,-0.009,-0.04654,-0.04166,-0.00992,-0.05127,-0.04791,0.05524,0.00198,-0.02045,-0.0177,-0.01556,0.0032,-0.03281,-0.02029,0.07309,-0.03708
1.7165,-0.00534,-0.04623,-0.04181,-0.00748,-0.04654,-0.04654,0.04501,0.00351,-0.03494,-0.02014,-0.01328,0.00122,-0.03296,-0.02136,0.07385,-0.0351
1.717,-0.00183,-0.04822,-0.04181,-0.00778,-0.04257,-0.04684,0.01801,0.00046,-0.04791,-0.02182,-0.00885,0.00153,-0.03448,-0.02243,0.05676,-0.0354
1.7175,-0.00153,-0.05188,-0.04089,-0.01053,-0.0412,-0.04745,-0.01007,-0.00473,-0.05554,-0.02274,-0.00305,0.00259,-0.03494,-0.02197,0.03342,-0.03677
1.718,-0.00412,-0.05219,-0.03906,-0.01068,-0.04044,-0.04715,-0.02533,-0.00854,-0.05676,-0.02319,0.00153,0.0029,-0.0325,-0.02045,0.01907,-0.03815
1.7185,-0.00656,-0.04807,-0.03769,-0.00885,-0.03845,-0.047,-0.03189,-0.01038,-0.05554,-0.02243,0.00458,0.00214,-0.03006,-0.02014,0.01572,-0.03845
1.719,-0.00763,-0.04318,-0.03738,-0.00763,-0.03754,-0.047,-0.03281,-0.01114,-0.05447,-0.02335,0.00549,0.00122,-0.02914,-0.02029,0.02075,-0.03952
1.7195,-0.00778,-0.04166,-0.03891,-0.00748,-0.03738,-0.0473,-0.02609,-0.00992,-0.05264,-0.02411,0.00381,0.00122,-0.03006,-0.02029,0.02777,-0.04242
1.72,-0.00656,-0.04318,-0.04562,-0.00824,-0.03555,-0.04593,-0.01556,-0.00778,-0.04883,-0.02472,-0.00031,0.00137,-0.03128,-0.01862,0.03052,-0.04608
1.7205,-0.00519,-0.04837,-0.0618,-0.00748,-0.0322,-0.04425,-0.01358,-0.00748,-0.04318,-0.0235,-0.00656,0.00107,-0.03159,-0.01755,0.02609,-0.04776
1.721,-0.00443,-0.05432,-0.07874,-0.00793,-0.03052,-0.04242,-0.02319,-0.00824,-0.03311,-0.02121,-0.01053,0.00137,-0.03174,-0.01572,0.01511,-0.047
1.7215,-0.00488,-0.05844,-0.08179,-0.00778,-0.03159,-0.04303,-0.03418,-0.00885,-0.0238,-0.02136,-0.0145,0.00244,-0.03204,-0.01602,0.00671,-0.04715
1.722,-0.00519,-0.05646,-0.06821,-0.00885,-0.03296,-0.04578,-0.03479,-0.00839,-0.01801,-0.02441,-0.01892,0.00366,-0.03296,-0.01816,0.00168,-0.04791
1.7225,-0.00595,-0.04974,-0.04578,-0.00946,-0.03174,-0.04852,-0.02319,-0.00717,-0.01541,-0.02457,-0.02289,0.00458,-0.0354,-0.0206,0.00046,-0.04745
