time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
3.6,-0.02075,-0.05508,-0.0592,0.20981,-0.03448,-0.04776,-0.01312,0.0,-0.01831,0.02197,-0.009,-0.19104,-0.0267,-0.01083,0.00977,-0.04074
3.6005,-0.01511,-0.04807,-0.07385,0.13077,-0.0351,-0.04807,-0.01221,0.00168,-0.01801,0.0061,-0.00595,-0.22034,-0.02686,-0.01053,0.00977,-0.04227
3.601,-0.00885,-0.04288,-0.08408,0.02701,-0.03372,-0.04852,-0.0119,0.00183,-0.01556,-0.01221,-0.00229,-0.11444,-0.02731,-0.00946,0.00961,-0.04395
3.6015,-0.00565,-0.04288,-0.08987,-0.07568,-0.03204,-0.04837,-0.01282,0.00107,-0.01053,-0.02853,0.00381,0.02121,-0.02853,-0.00946,0.00916,-0.04425
3.602,-0.00488,-0.0528,-0.08759,-0.14984,-0.03113,-0.04761,-0.01465,0.00061,-0.00458,-0.04059,0.01129,0.06836,-0.0293,-0.01144,0.00931,-0.04333
3.6025,-0.00259,-0.07172,-0.0798,-0.1799,-0.0322,-0.04791,-0.01511,0.0,-0.00336,-0.05051,0.02136,0.04349,-0.02838,-0.01404,0.01007,-0.04364
3.603,0.00183,-0.09277,-0.07019,-0.17258,-0.0351,-0.04745,-0.01205,-0.00015,-0.00671,-0.06439,0.03143,0.07248,-0.02686,-0.01587,0.00961,-0.04562
3.6035,0.00702,-0.10483,-0.06058,-0.14786,-0.0351,-0.04761,-0.01022,0.0,-0.0119,-0.0798,0.03922,0.20721,-0.02609,-0.01694,0.00809,-0.04547
3.604,0.00885,-0.10864,-0.04944,-0.12787,-0.03204,-0.04776,-0.01083,0.00031,-0.01572,-0.09094,0.04532,0.34485,-0.02792,-0.01694,0.00717,-0.04379
3.6045,0.00916,-0.11185,-0.03937,-0.12161,-0.02975,-0.04837,-0.01175,-0.00122,-0.01617,-0.09247,0.05035,0.36407,-0.02975,-0.01862,0.0061,-0.04471
3.605,0.00977,-0.11932,-0.03265,-0.1268,-0.03006,-0.04822,-0.01205,-0.00458,-0.01389,-0.0853,0.05051,0.25894,-0.03082,-0.01999,0.0061,-0.04761
3.6055,0.0116,-0.12741,-0.02289,-0.13397,-0.03174,-0.04791,-0.01236,-0.00519,-0.00916,-0.0737,0.04501,0.10803,-0.03082,-0.02014,0.00565,-0.0499
3.606,0.00992,-0.13,-0.0116,-0.13885,-0.03235,-0.04745,-0.01297,-0.00458,-0.00534,-0.06271,0.03494,-0.02075,-0.0293,-0.01984,0.00641,-0.04868
3.6065,0.00595,-0.12756,0.00214,-0.13824,-0.03067,-0.04822,-0.01526,-0.0029,-0.0058,-0.05234,0.0235,-0.10834,-0.02899,-0.01968,0.00671,-0.04593
3.607,0.00183,-0.12115,0.01053,-0.12756,-0.03006,-0.05005,-0.01495,-0.00336,-0.01221,-0.04303,0.01266,-0.16602,-0.03067,-0.02167,0.00549,-0.04532
3.6075,0.00137,-0.10895,0.01175,-0.10315,-0.03143,-0.0502,-0.01312,-0.00412,-0.02243,-0.03784,0.00229,-0.2034,-0.03494,-0.0238,0.00488,-0.04715
3.608,0.00183,-0.08347,0.00656,-0.07294,-0.03235,-0.04913,-0.01251,-0.00626,-0.0322,-0.04166,-0.00809,-0.20508,-0.03799,-0.02579,0.0061,-0.04761
3.6085,0.00351,-0.04471,0.00015,-0.04868,-0.03128,-0.04883,-0.0145,-0.00809,-0.03845,-0.05753,-0.01938,-0.15091,-0.03769,-0.02853,0.00732,-0.04608
3.609,0.00397,-0.00854,-0.00488,-0.03769,-0.02991,-0.04837,-0.01663,-0.00931,-0.0412,-0.07782,-0.03448,-0.04227,-0.03433,-0.0293,0.00839,-0.04349
3.6095,0.00443,0.00488,-0.00946,-0.04089,-0.02853,-0.04623,-0.01617,-0.00854,-0.03952,-0.09399,-0.05096,0.10742,-0.03143,-0.0293,0.00854,-0.0412
3.61,0.00687,-0.00763,-0.01297,-0.05127,-0.02731,-0.0441,-0.01434,-0.00687,-0.03586,-0.1033,-0.06332,0.27222,-0.03159,-0.02731,0.00916,-0.0386
3.6105,0.00809,-0.03174,-0.00488,-0.05203,-0.02655,-0.0441,-0.01404,-0.00397,-0.03296,-0.10406,-0.06943,0.38391,-0.03464,-0.02655,0.01129,-0.03647
3.611,0.00656,-0.05356,0.01099,-0.02182,-0.02655,-0.04517,-0.01465,-0.00259,-0.03128,-0.0975,-0.06958,0.37354,-0.03494,-0.02625,0.01328,-0.03418
3.6115,0.00305,-0.06699,0.02197,0.04135,-0.02563,-0.04669,-0.01389,-0.00168,-0.03128,-0.08408,-0.07034,0.23087,-0.03479,-0.02609,0.01343,-0.03296
3.612,0.00305,-0.06134,0.02289,0.11154,-0.02411,-0.04807,-0.01221,-0.00046,-0.03159,-0.07065,-0.07385,0.00732,-0.03525,-0.0267,0.01205,-0.03342
3.6125,0.00641,-0.03265,0.01953,0.14755,-0.02548,-0.04852,-0.01144,-0.00015,-0.03082,-0.05524,-0.07523,-0.22568,-0.03784,-0.02716,0.00916,-0.03571
3.613,0.01114,0.00809,0.01953,0.12741,-0.02655,-0.04761,-0.01144,-0.00137,-0.02716,-0.03693,-0.0705,-0.38483,-0.03769,-0.02609,0.00641,-0.03952
3.6135,0.01404,0.03632,0.0177,0.07187,-0.02869,-0.04684,-0.01038,-0.00336,-0.02274,-0.01907,-0.06653,-0.39429,-0.03632,-0.02487,0.00702,-0.04379
3.614,0.01648,0.04272,0.01068,0.02319,-0.03021,-0.04684,-0.01099,-0.00549,-0.01846,-0.00748,-0.06989,-0.26642,-0.0354,-0.02426,0.00793,-0.04745
3.6145,0.01938,0.03891,0.00046,0.00595,-0.03082,-0.04898,-0.01389,-0.0061,-0.01602,-0.00275,-0.0795,-0.12085,-0.03601,-0.02365,0.00778,-0.04929
3.615,0.02167,0.04089,-0.0119,0.01083,-0.03128,-0.05005,-0.01785,-0.00656,-0.01389,0.00336,-0.0882,-0.06012,-0.03555,-0.02197,0.00641,-0.04974
3.6155,0.0235,0.05554,-0.03036,0.01831,-0.03204,-0.04898,-0.01877,-0.00641,-0.01343,0.01373,-0.08987,-0.08453,-0.03387,-0.01923,0.00534,-0.04776
3.616,0.02747,0.08133,-0.056,0.02182,-0.03265,-0.0473,-0.01785,-0.0061,-0.01511,0.02823,-0.08652,-0.14603,-0.03281,-0.01663,0.0058,-0.04608
3.6165,0.03403,0.11444,-0.0824,0.02594,-0.03326,-0.04837,-0.01556,-0.00595,-0.01694,0.03922,-0.08301,-0.18524,-0.03311,-0.01678,0.00702,-0.04517
3.617,0.03693,0.14435,-0.10574,0.03662,-0.03571,-0.04822,-0.01434,-0.00595,-0.01556,0.04791,-0.08087,-0.12177,-0.03464,-0.01816,0.00687,-0.04562
3.6175,0.03571,0.15701,-0.12466,0.05066,-0.03632,-0.04913,-0.01389,-0.0061,-0.00824,0.05478,-0.06989,0.06714,-0.03845,-0.01892,0.00748,-0.04669
3.618,0.03098,0.14999,-0.13931,0.065,-0.03754,-0.04959,-0.01297,-0.00534,0.0032,0.05676,-0.04852,0.24429,-0.04227,-0.01953,0.00717,-0.04623
