time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
6.91,0.065,-0.15808,0.16998,-0.05646,-0.00092,-0.06989,-0.00885,0.00946,2.29675,-0.01617,-0.02533,0.05554,-0.0209,-0.07339,0.289,-0.04913
6.9105,0.07614,-0.14969,0.14679,0.10117,0.00092,-0.06073,-0.00763,0.01358,2.20825,-0.01602,-0.02747,0.06012,-0.02151,-0.06927,0.10941,-0.03021
6.911,0.09064,-0.13351,0.14297,0.1947,0.0032,-0.05859,-0.00595,0.01724,2.11548,-0.01541,-0.04211,0.07156,-0.02335,-0.05432,-0.03998,-0.03067
6.9115,0.1088,-0.10834,0.13657,0.18875,0.00336,-0.06622,-0.00549,0.01907,2.02881,-0.01495,-0.0705,0.06714,-0.02594,-0.03342,-0.11063,-0.04715
6.912,0.12268,-0.08179,0.0975,0.10315,-0.00046,-0.07736,-0.00565,0.01892,1.94611,-0.01419,-0.09613,0.05539,-0.02808,-0.01541,-0.14587,-0.06012
6.9125,0.12192,-0.06012,0.02625,0.00565,-0.00351,-0.07858,-0.00763,0.01495,1.87653,-0.01694,-0.1004,0.04929,-0.03021,-0.00626,-0.17975,-0.0589
6.913,0.10056,-0.04105,-0.04364,-0.05173,-0.00656,-0.07111,-0.00961,0.00992,1.83197,-0.01816,-0.08087,0.03769,-0.03036,-0.00336,-0.2002,-0.04776
6.9135,0.06577,-0.01221,-0.08545,-0.07507,-0.01007,-0.06607,-0.01297,0.00504,1.79779,-0.01984,-0.04929,0.00504,-0.02838,-0.00381,-0.19379,-0.03433
6.914,0.03036,0.03357,-0.09262,-0.08133,-0.01419,-0.07156,-0.01633,-0.00031,1.74057,-0.02411,-0.01556,-0.03143,-0.02625,-0.0058,-0.16174,-0.01312
6.9145,0.00427,0.07111,-0.08041,-0.06012,-0.01968,-0.07568,-0.01984,-0.00854,1.64932,-0.0325,0.01343,-0.04486,-0.02579,-0.01068,-0.08942,0.0174
6.915,-0.01175,0.06607,-0.06805,-0.01205,-0.02121,-0.06821,-0.02228,-0.01862,1.54709,-0.04135,0.03342,-0.0383,-0.02655,-0.01846,0.04013,0.03662
6.9155,-0.02274,0.02457,-0.07034,0.02075,-0.02167,-0.0528,-0.0235,-0.02502,1.45096,-0.0441,0.04303,-0.03876,-0.02823,-0.02853,0.20874,0.0177
6.916,-0.0322,-0.01862,-0.09079,0.01022,-0.02396,-0.04166,-0.02304,-0.02319,1.35162,-0.03983,0.04745,-0.05234,-0.02975,-0.04013,0.33966,-0.0293
6.9165,-0.04211,-0.04776,-0.11841,-0.02151,-0.03036,-0.03632,-0.02106,-0.01846,1.23535,-0.03464,0.05463,-0.06027,-0.03006,-0.05081,0.34622,-0.05997
6.917,-0.0499,-0.07126,-0.13748,-0.03967,-0.04059,-0.03204,-0.01801,-0.01221,1.11862,-0.03387,0.07095,-0.05447,-0.02792,-0.05478,0.21362,-0.03876
6.9175,-0.05692,-0.09521,-0.15274,-0.03876,-0.05417,-0.02075,-0.01556,-0.00931,1.01639,-0.03632,0.08469,-0.04578,-0.02518,-0.04837,0.03342,0.02167
6.918,-0.06607,-0.11612,-0.17868,-0.03021,-0.06454,-0.00107,-0.0148,-0.00778,0.91568,-0.03571,0.08072,-0.04166,-0.02319,-0.03387,-0.09613,0.07233
6.9185,-0.07782,-0.12421,-0.2092,-0.01389,-0.07324,0.01785,-0.01526,-0.00732,0.81299,-0.02716,0.04013,-0.03586,-0.02151,-0.02197,-0.16022,0.07492
6.919,-0.09338,-0.11276,-0.22476,0.0058,-0.08148,0.02228,-0.01526,-0.00626,0.72235,-0.01465,-0.0293,-0.01953,-0.0206,-0.01984,-0.18311,0.03311
6.9195,-0.10681,-0.08408,-0.21362,0.01724,-0.08804,0.01236,-0.0145,-0.00214,0.64285,-0.00687,-0.09018,0.00671,-0.01999,-0.02548,-0.14816,-0.01556
6.92,-0.11353,-0.05615,-0.17975,0.0174,-0.09354,-0.01282,-0.01236,0.00259,0.56549,-0.00275,-0.10696,0.03159,-0.01953,-0.0293,-0.02151,-0.04669
6.9205,-0.11154,-0.04654,-0.12192,0.01602,-0.09094,-0.03799,-0.01068,0.0061,0.49011,-0.00595,-0.08224,0.04013,-0.01968,-0.02487,0.15488,-0.05829
6.921,-0.10315,-0.05325,-0.04013,0.02045,-0.08163,-0.05981,-0.01068,0.00702,0.41626,-0.0145,-0.047,0.02594,-0.01999,-0.01541,0.26001,-0.05783
6.9215,-0.09216,-0.05966,0.04822,0.0264,-0.06958,-0.07889,-0.01129,0.00427,0.3511,-0.02289,-0.01724,0.00229,-0.01953,-0.00702,0.23834,-0.04883
6.922,-0.08163,-0.05417,0.10666,0.02869,-0.06073,-0.09628,-0.01282,-0.00214,0.3035,-0.03098,0.00763,-0.00977,-0.01862,-0.00137,0.18295,-0.03845
6.9225,-0.07339,-0.03448,0.11353,0.02625,-0.05447,-0.10986,-0.01404,-0.009,0.2681,-0.03418,0.03189,-0.00778,-0.0177,0.00214,0.20432,-0.03525
6.923,-0.06378,0.00092,0.09064,0.0235,-0.05035,-0.1091,-0.01343,-0.01175,0.22873,-0.03479,0.04868,-0.00412,-0.0177,0.00519,0.26413,-0.0386
6.9235,-0.04395,0.04257,0.07462,0.02747,-0.04501,-0.09308,-0.01251,-0.01129,0.17838,-0.03677,0.04745,-0.00458,-0.01953,0.0058,0.25055,-0.04044
6.924,-0.01236,0.07065,0.08301,0.04395,-0.03677,-0.06897,-0.01221,-0.01007,0.12192,-0.04532,0.02792,-0.00778,-0.02167,0.00519,0.15808,-0.03647
6.9245,0.01831,0.06607,0.09232,0.06531,-0.02945,-0.04456,-0.01221,-0.0087,0.06195,-0.05783,0.00336,-0.01282,-0.02304,0.0058,0.07538,-0.02899
6.925,0.03571,0.03769,0.08453,0.07538,-0.02655,-0.02884,-0.01129,-0.00595,-0.0032,-0.0621,-0.01129,-0.01907,-0.02472,0.00916,0.04486,-0.02518
6.9255,0.03967,0.00565,0.06653,0.06561,-0.02625,-0.02121,-0.00977,-0.00122,-0.06683,-0.05753,-0.009,-0.01877,-0.02609,0.01602,0.03738,-0.02411
6.926,0.0386,-0.01831,0.05005,0.04349,-0.02762,-0.0209,-0.00916,0.00381,-0.12024,-0.04379,0.00565,-0.00778,-0.02823,0.02197,0.02335,-0.02487
6.9265,0.03647,-0.03723,0.03433,0.02319,-0.02777,-0.02869,-0.00992,0.00671,-0.16083,-0.03128,0.02319,0.01038,-0.03128,0.02396,0.00977,-0.02441
6.927,0.03189,-0.06042,0.01175,0.00961,-0.02884,-0.04837,-0.01038,0.00793,-0.19897,-0.02396,0.03403,0.02365,-0.03448,0.02075,0.0032,-0.02197
6.9275,0.02396,-0.08423,-0.01617,-0.00046,-0.02762,-0.07629,-0.00961,0.00961,-0.23987,-0.01831,0.03036,0.02563,-0.03754,0.01755,-0.00168,-0.01999
6.928,0.01678,-0.09552,-0.03586,-0.01083,-0.02686,-0.09018,-0.00793,0.01114,-0.28061,-0.00732,0.01541,0.0238,-0.03906,0.01419,-0.01099,-0.01907
6.9285,0.01495,-0.08499,-0.03677,-0.01892,-0.02518,-0.07965,-0.00656,0.01251,-0.31662,0.00656,-0.00076,0.02747,-0.03952,0.00839,-0.02075,-0.02029
6.929,0.01831,-0.05981,-0.02136,-0.02731,-0.02136,-0.05539,-0.00732,0.01129,-0.34943,0.01984,-0.00961,0.02884,-0.04074,-0.00198,-0.02808,-0.02182
6.9295,0.02563,-0.03479,-0.00336,-0.03738,-0.01938,-0.03464,-0.00839,0.00916,-0.38651,0.02853,-0.00763,0.01175,-0.04272,-0.0145,-0.03113,-0.02151
6.93,0.0351,-0.01801,0.00626,-0.04654,-0.01877,-0.02457,-0.00916,0.00626,-0.42664,0.03098,-0.00275,-0.02213,-0.04623,-0.02594,-0.0325,-0.0174
6.9305,0.04196,-0.00717,0.01282,-0.0502,-0.02045,-0.02151,-0.01068,0.00168,-0.44998,0.02304,-0.00076,-0.05325,-0.0499,-0.03906,-0.03098,-0.01282
6.931,0.04196,0.00305,0.02197,-0.04898,-0.02075,-0.02106,-0.01312,-0.00458,-0.45425,0.00992,-0.00412,-0.0647,-0.05341,-0.05646,-0.0296,-0.00854
6.9315,0.03464,0.01114,0.03265,-0.04776,-0.01984,-0.02518,-0.01495,-0.01053,-0.46387,-0.00076,-0.01083,-0.0528,-0.05539,-0.07736,-0.02869,-0.00732
6.932,0.0267,0.00854,0.03769,-0.04761,-0.01816,-0.03021,-0.01465,-0.01343,-0.48874,-0.01099,-0.01251,-0.02792,-0.05661,-0.09781,-0.02899,-0.00931
6.9325,0.0238,-0.00168,0.03448,-0.04562,-0.01587,-0.03555,-0.01328,-0.01236,-0.51666,-0.02411,-0.00992,-0.00885,-0.05692,-0.11261,-0.03128,-0.01251
6.933,0.02396,-0.00946,0.0235,-0.04257,-0.01587,-0.0386,-0.01251,-0.00763,-0.53955,-0.04547,-0.00671,0.00458,-0.05646,-0.11826,-0.03708,-0.01617
6.9335,0.02228,-0.00839,0.00397,-0.03891,-0.01877,-0.04456,-0.01328,-0.00198,-0.55786,-0.05905,-0.00732,0.02502,-0.05722,-0.11505,-0.04684,-0.02029
6.934,0.01984,-0.00092,-0.02411,-0.03357,-0.02258,-0.0589,-0.01373,0.00214,-0.569,-0.06271,-0.02151,0.05295,-0.0592,-0.10513,-0.06516,-0.02472
6.9345,0.01953,0.00519,-0.05249,-0.02411,-0.02457,-0.0708,-0.01328,0.00458,-0.57709,-0.05783,-0.0499,0.07034,-0.05997,-0.0914,-0.10193,-0.02701
6.935,0.02243,0.0,-0.0679,-0.01022,-0.02594,-0.06821,-0.01266,0.00412,-0.58151,-0.04974,-0.08057,0.06668,-0.05783,-0.07721,-0.15884,-0.02945
6.9355,0.0235,-0.01678,-0.06897,0.0,-0.02594,-0.05157,-0.01373,0.00244,-0.57602,-0.03937,-0.08621,0.05264,-0.05127,-0.06348,-0.21835,-0.02792
6.936,0.01846,-0.03601,-0.06287,-0.00076,-0.02777,-0.03342,-0.0148,0.00031,-0.56412,-0.02716,-0.05798,0.03922,-0.04272,-0.05081,-0.25803,-0.02213
6.9365,0.00763,-0.04898,-0.06378,-0.01312,-0.03204,-0.02487,-0.01373,-0.00107,-0.56305,-0.01938,-0.01678,0.01572,-0.03494,-0.03937,-0.26703,-0.0148
6.937,-0.00366,-0.05371,-0.07736,-0.02823,-0.03357,-0.01877,-0.01129,-0.00168,-0.57388,-0.01907,0.01526,-0.02502,-0.03113,-0.03189,-0.2507,-0.01083
6.9375,-0.01144,-0.05646,-0.09384,-0.03876,-0.03372,-0.01633,-0.01068,-0.00061,-0.58914,-0.02197,0.04089,-0.06668,-0.03082,-0.0296,-0.21591,-0.01587
6.938,-0.01526,-0.06241,-0.10605,-0.04303,-0.03235,-0.01831,-0.01053,0.00259,-0.60333,-0.02304,0.07065,-0.07904,-0.03006,-0.0296,-0.16312,-0.02151
6.9385,-0.01877,-0.06958,-0.1149,-0.04593,-0.03265,-0.02609,-0.00992,0.00458,-0.61127,-0.02335,0.10361,-0.06577,-0.03067,-0.02731,-0.09506,-0.0206
6.939,-0.02335,-0.07294,-0.12482,-0.05432,-0.03525,-0.03189,-0.01068,0.00458,-0.60837,-0.02045,0.12238,-0.04807,-0.0296,-0.02167,-0.0296,-0.0174
6.9395,-0.02655,-0.07019,-0.13245,-0.06546,-0.03555,-0.03738,-0.0119,0.00214,-0.59341,-0.02106,0.11551,-0.0325,-0.02823,-0.01694,0.02655,-0.01358
