time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
7.03,-0.13092,-0.02563,-0.06348,0.00137,0.00061,-0.03677,0.0029,-0.02716,-0.02426,-0.22583,-0.01495,0.05676,-0.03616,-0.0264,0.0029,-0.06531
7.0305,-0.13153,-0.03525,-0.07568,0.00244,-0.00076,-0.04013,-0.01816,-0.01251,-0.03174,-0.21194,-0.00732,0.07202,-0.03937,-0.02991,0.00656,-0.06775
7.031,-0.13504,-0.04013,-0.08331,0.0,-0.00519,-0.03998,0.01129,-0.01083,-0.04044,-0.18234,0.00351,0.08255,-0.04379,-0.03372,0.01083,-0.06805
7.0315,-0.14191,-0.04486,-0.08392,-0.00366,-0.00885,-0.04166,0.08362,-0.01129,-0.04898,-0.14771,0.01984,0.07507,-0.04684,-0.03464,0.01556,-0.07233
7.032,-0.14816,-0.05417,-0.06973,-0.00671,-0.01144,-0.04333,0.10605,0.00305,-0.05478,-0.11765,0.0354,0.03433,-0.04623,-0.03433,0.01724,-0.08255
7.0325,-0.1503,-0.06561,-0.04929,-0.0087,-0.01144,-0.04456,0.03571,0.0267,-0.05859,-0.09399,0.04166,-0.03494,-0.04501,-0.0325,0.01648,-0.09232
7.033,-0.14938,-0.0708,-0.03296,-0.00748,-0.01038,-0.04593,-0.04181,0.04166,-0.0621,-0.06973,0.03677,-0.09583,-0.04562,-0.03174,0.01526,-0.09445
7.0335,-0.14877,-0.0676,-0.02731,-0.0029,-0.00824,-0.04745,-0.04074,0.0383,-0.06638,-0.04074,0.03067,-0.10864,-0.04623,-0.03174,0.01251,-0.08316
7.034,-0.14893,-0.05905,-0.02518,0.00061,-0.00854,-0.04852,-0.0119,0.02136,-0.07034,-0.01495,0.03006,-0.07217,-0.04608,-0.03342,0.01114,-0.06851
7.0345,-0.15228,-0.04913,-0.02075,-0.00015,-0.00824,-0.04898,-0.05737,0.00702,-0.07065,0.0029,0.0354,-0.01938,-0.04364,-0.03326,0.00977,-0.05829
7.035,-0.15717,-0.03967,-0.01862,-0.00534,-0.00916,-0.0499,-0.15182,0.0058,-0.06973,0.01953,0.03693,0.02029,-0.04196,-0.03128,0.00778,-0.05554
7.0355,-0.16144,-0.03082,-0.02441,-0.00992,-0.00931,-0.05081,-0.16235,0.01251,-0.06866,0.03647,0.03296,0.04028,-0.0415,-0.02914,0.00519,-0.05569
