time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
3.25,-0.00137,-0.04333,-0.0325,-0.00412,-0.03281,-0.05188,-0.01831,-0.00229,-0.00885,-0.02029,-0.01129,0.00046,-0.02914,-0.01938,0.01907,-0.04257
3.2505,-0.00412,-0.0415,-0.03311,-0.02106,-0.03296,-0.0473,-0.01877,-0.00397,-0.0087,-0.02258,-0.01068,0.00031,-0.02899,-0.01862,0.01648,-0.04196
3.251,-0.00763,-0.04059,-0.03265,-0.03342,-0.03265,-0.047,-0.01923,-0.00748,-0.00992,-0.02594,-0.01312,0.0,-0.03006,-0.01816,0.01236,-0.04044
3.2515,-0.01144,-0.03922,-0.03326,-0.04105,-0.03235,-0.04883,-0.01999,-0.00824,-0.01175,-0.02762,-0.01587,0.00015,-0.03098,-0.01816,0.00687,-0.0412
3.252,-0.01297,-0.03876,-0.03586,-0.0351,-0.03113,-0.05157,-0.02151,-0.00916,-0.01266,-0.02823,-0.0209,0.00046,-0.0322,-0.01816,0.00336,-0.04349
3.2525,-0.01328,-0.03967,-0.04059,-0.01373,-0.02975,-0.05219,-0.02258,-0.0087,-0.01404,-0.02838,-0.03128,0.00061,-0.03204,-0.01846,0.00351,-0.04501
3.253,-0.01389,-0.04074,-0.04547,0.01434,-0.02792,-0.05112,-0.02151,-0.00717,-0.01526,-0.0296,-0.04517,0.00061,-0.03159,-0.01938,0.0058,-0.04425
3.2535,-0.01419,-0.04181,-0.04974,0.03647,-0.02716,-0.04852,-0.01953,-0.00351,-0.01617,-0.03036,-0.05081,0.00061,-0.0325,-0.01907,0.00656,-0.04303
3.254,-0.01358,-0.04532,-0.0528,0.04044,-0.02747,-0.04578,-0.01755,0.00183,-0.01709,-0.03052,-0.03998,0.00076,-0.03342,-0.01755,0.00595,-0.0444
3.2545,-0.01221,-0.05005,-0.05356,0.02335,-0.02747,-0.04456,-0.0177,0.00412,-0.01709,-0.02945,-0.01892,0.00137,-0.03342,-0.01709,0.00427,-0.04654
3.255,-0.01083,-0.056,-0.05371,-0.00046,-0.02609,-0.04395,-0.01846,0.00153,-0.01678,-0.02899,-0.00336,0.00122,-0.03189,-0.01694,0.00381,-0.04623
3.2555,-0.00961,-0.05875,-0.05234,-0.01434,-0.02487,-0.04532,-0.01892,-0.0032,-0.01648,-0.02808,0.00351,0.00015,-0.03082,-0.01678,0.00488,-0.0444
3.256,-0.009,-0.05692,-0.04898,-0.01495,-0.02274,-0.04593,-0.02014,-0.00626,-0.01648,-0.02731,0.00717,0.00061,-0.03204,-0.01663,0.00549,-0.04318
3.2565,-0.00839,-0.0531,-0.04593,-0.01205,-0.02182,-0.04715,-0.01984,-0.00534,-0.01602,-0.02594,0.00854,0.00198,-0.03433,-0.01694,0.00641,-0.04349
3.257,-0.00626,-0.0502,-0.04257,-0.01221,-0.02121,-0.04745,-0.01907,-0.00275,-0.01602,-0.02579,0.00854,0.00336,-0.03448,-0.01846,0.00732,-0.04333
3.2575,-0.00214,-0.04852,-0.04044,-0.01511,-0.02182,-0.04761,-0.01755,-0.00168,-0.01541,-0.02594,0.00458,0.00244,-0.03113,-0.02014,0.00824,-0.04257
3.258,0.00092,-0.04639,-0.03891,-0.0177,-0.02396,-0.04883,-0.01755,-0.00214,-0.01541,-0.02777,0.00076,0.0,-0.02792,-0.02045,0.00854,-0.04227
3.2585,0.00046,-0.04501,-0.03754,-0.01892,-0.02701,-0.04745,-0.01862,-0.00488,-0.01602,-0.02884,-0.00137,-0.00183,-0.02853,-0.01907,0.00839,-0.04242
3.259,-0.00137,-0.04181,-0.03754,-0.01709,-0.02975,-0.047,-0.01953,-0.00977,-0.01678,-0.02838,-0.00275,-0.00107,-0.03189,-0.01694,0.0087,-0.04318
3.2595,-0.00244,-0.03967,-0.03662,-0.01587,-0.03036,-0.04669,-0.01877,-0.01373,-0.01785,-0.02594,-0.00412,-0.00015,-0.03326,-0.01587,0.00885,-0.04333
3.26,-0.00168,-0.03876,-0.03464,-0.01465,-0.03036,-0.04791,-0.01678,-0.01526,-0.0174,-0.0238,-0.0058,0.00092,-0.03067,-0.01633,0.00885,-0.04105
3.2605,-0.00153,-0.03906,-0.03174,-0.01404,-0.03189,-0.04807,-0.01511,-0.01343,-0.01663,-0.02167,-0.00732,0.00107,-0.02609,-0.01648,0.00763,-0.03754
3.261,-0.00183,-0.03922,-0.02899,-0.01526,-0.03448,-0.047,-0.01465,-0.00778,-0.0148,-0.0209,-0.009,0.00107,-0.0238,-0.01724,0.00641,-0.03662
3.2615,-0.00137,-0.0386,-0.02853,-0.01892,-0.0351,-0.04639,-0.01526,-0.00076,-0.0148,-0.0206,-0.0116,0.00092,-0.02457,-0.0174,0.00626,-0.03738
3.262,-0.00137,-0.03891,-0.03052,-0.02304,-0.0325,-0.047,-0.01465,0.00488,-0.01495,-0.02167,-0.01266,0.00015,-0.02655,-0.01709,0.00717,-0.03906
3.2625,-0.00198,-0.04074,-0.0322,-0.02533,-0.03204,-0.04761,-0.01175,0.00641,-0.0148,-0.02289,-0.01251,-0.00046,-0.02869,-0.01663,0.0087,-0.04044
3.263,-0.00259,-0.04166,-0.03342,-0.02441,-0.03433,-0.04761,-0.00854,0.00275,-0.01373,-0.0238,-0.01266,-0.00046,-0.03098,-0.01694,0.00992,-0.04181
