time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
5.7,-0.00381,-0.04791,-0.03204,-0.0145,-0.01831,-0.01846,-0.01343,-0.00534,-0.00931,-0.01495,0.0,0.00183,-0.04745,-0.02945,0.00992,-0.03998
5.7005,-0.00458,-0.05081,-0.03357,-0.01465,-0.01434,-0.02029,-0.01251,-0.00366,-0.00778,-0.01541,-0.00519,0.00076,-0.04837,-0.03815,0.00992,-0.04013
5.701,-0.00519,-0.04745,-0.03586,-0.01343,-0.01801,-0.02502,-0.01282,-0.00275,-0.00732,-0.01434,-0.00275,0.00031,-0.04517,-0.04578,0.009,-0.03998
5.7015,-0.00458,-0.04089,-0.03708,-0.01236,-0.03036,-0.03143,-0.01358,-0.00305,-0.00687,-0.01373,0.00397,-0.00092,-0.04196,-0.05295,0.00778,-0.04013
5.702,-0.00351,-0.03677,-0.03693,-0.0119,-0.04349,-0.04852,-0.01312,-0.0032,-0.00702,-0.01373,0.00931,-0.00214,-0.0415,-0.05707,0.00702,-0.0412
5.7025,-0.00137,-0.03464,-0.03845,-0.01129,-0.04745,-0.08255,-0.01312,-0.00229,-0.00824,-0.01678,0.01022,-0.00183,-0.04242,-0.05554,0.00595,-0.04227
5.703,-0.00061,-0.0293,-0.04135,-0.01144,-0.03998,-0.12589,-0.01251,-0.00183,-0.01022,-0.01892,0.00824,-0.00031,-0.04211,-0.04944,0.00519,-0.04074
5.7035,-0.00122,-0.0177,-0.04456,-0.01266,-0.02975,-0.14847,-0.01266,-0.00183,-0.01144,-0.01984,0.0029,-0.00031,-0.03815,-0.04608,0.00458,-0.03922
5.704,-0.00122,-0.0087,-0.04669,-0.01495,-0.02823,-0.13565,-0.01266,-0.00381,-0.01083,-0.01892,-0.00732,-0.00061,-0.03174,-0.04776,0.00565,-0.0386
5.7045,-0.00107,-0.01236,-0.05203,-0.0174,-0.03342,-0.10727,-0.01282,-0.00488,-0.01099,-0.01907,-0.01907,-0.00137,-0.02487,-0.04776,0.00717,-0.03891
5.705,0.00107,-0.02731,-0.06424,-0.02029,-0.0386,-0.09293,-0.01312,-0.00458,-0.0119,-0.01984,-0.02472,-0.00092,-0.0238,-0.04166,0.0087,-0.04028
5.7055,0.00397,-0.0441,-0.08408,-0.02228,-0.03998,-0.0943,-0.01312,-0.00305,-0.01282,-0.02014,-0.02029,-0.00015,-0.02701,-0.03128,0.00885,-0.04211
5.706,0.00565,-0.05661,-0.10376,-0.02258,-0.0415,-0.09079,-0.01282,-0.00381,-0.01297,-0.02014,-0.00549,0.0,-0.03143,-0.02151,0.00732,-0.04196
5.7065,0.0061,-0.06393,-0.11047,-0.02182,-0.04562,-0.06668,-0.0119,-0.00397,-0.01312,-0.02014,0.01877,-0.00046,-0.03311,-0.01694,0.00626,-0.04013
5.707,0.00473,-0.06622,-0.10071,-0.02045,-0.05371,-0.0322,-0.01343,-0.00305,-0.0148,-0.02014,0.05005,-0.00061,-0.03326,-0.01709,0.00626,-0.03952
5.7075,0.00336,-0.06149,-0.07996,-0.01968,-0.05859,-0.0145,-0.01511,-0.00214,-0.01724,-0.01846,0.07721,-0.00061,-0.03296,-0.01877,0.00717,-0.0412
5.708,0.00275,-0.04379,-0.05722,-0.01907,-0.06012,-0.02579,-0.01572,-0.00259,-0.01907,-0.01419,0.08453,-0.00214,-0.03235,-0.0206,0.0087,-0.04333
5.7085,0.00336,-0.01434,-0.03906,-0.01785,-0.05615,-0.04745,-0.01526,-0.00259,-0.02045,-0.00992,0.07217,-0.00763,-0.03372,-0.02136,0.00687,-0.04349
5.709,0.00549,0.00702,-0.02487,-0.01617,-0.04669,-0.05402,-0.01495,-0.00259,-0.02182,-0.00885,0.05142,-0.01297,-0.03647,-0.01862,0.00443,-0.04211
5.7095,0.00702,-0.0029,-0.01602,-0.01587,-0.03021,-0.03906,-0.01511,-0.00198,-0.02365,-0.0119,0.03708,-0.01099,-0.03845,-0.01312,0.00229,-0.0415
5.71,0.00778,-0.04471,-0.01251,-0.01831,-0.01129,-0.02121,-0.01434,-0.00122,-0.02579,-0.01572,0.02914,-0.00107,-0.03708,-0.01251,0.00412,-0.04196
5.7105,0.00671,-0.08987,-0.01343,-0.02121,0.00244,-0.01389,-0.01312,-0.00214,-0.02747,-0.01846,0.01755,0.00839,-0.03555,-0.02228,0.00763,-0.04318
5.711,0.00473,-0.1123,-0.01495,-0.02121,0.00839,-0.01282,-0.0119,-0.00244,-0.0296,-0.0206,-0.00732,0.01129,-0.03387,-0.0351,0.00977,-0.04364
5.7115,0.00183,-0.11032,-0.01419,-0.01495,0.00473,-0.01007,-0.0119,-0.00198,-0.0296,-0.02274,-0.04013,0.00885,-0.0322,-0.04211,0.01099,-0.04242
