time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
3.21,-0.00046,-0.04166,-0.03525,-0.11856,-0.03098,-0.04807,-0.01129,-0.00137,-0.02106,-0.01801,-0.01633,0.00031,-0.03113,-0.01617,0.00977,-0.04242
3.2105,-0.00259,-0.03998,-0.03387,-0.09018,-0.03113,-0.04776,-0.0119,0.00046,-0.02029,-0.0174,-0.01709,0.0,-0.03281,-0.01617,0.00992,-0.04028
3.211,-0.00504,-0.04074,-0.0325,-0.04211,-0.03159,-0.04791,-0.01328,0.00122,-0.01755,-0.01678,-0.01755,0.00046,-0.03418,-0.01678,0.00992,-0.03906
3.2115,-0.00595,-0.04288,-0.03265,0.00427,-0.03189,-0.04883,-0.01465,0.00015,-0.01404,-0.01755,-0.0174,0.00107,-0.03448,-0.0177,0.01007,-0.03891
3.212,-0.00565,-0.04395,-0.03296,0.04639,-0.03235,-0.04822,-0.01404,-0.00092,-0.01297,-0.0177,-0.01785,0.00229,-0.03357,-0.0174,0.00977,-0.04105
3.2125,-0.00519,-0.04318,-0.03281,0.10696,-0.03342,-0.04807,-0.01343,-0.00015,-0.01877,-0.01602,-0.01678,0.00443,-0.03342,-0.01587,0.01053,-0.04318
3.213,-0.00534,-0.0412,-0.0325,0.17853,-0.03342,-0.04898,-0.0119,0.00168,-0.02655,-0.01343,-0.01419,0.00549,-0.03372,-0.01495,0.01007,-0.04227
3.2135,-0.00565,-0.04059,-0.03265,0.2034,-0.03265,-0.04974,-0.01175,0.00259,-0.03006,-0.01053,-0.0116,0.00534,-0.03235,-0.01648,0.00885,-0.0412
3.214,-0.00656,-0.04089,-0.03616,0.14908,-0.03342,-0.04929,-0.0119,0.00259,-0.02518,-0.01144,-0.00946,0.00427,-0.03021,-0.01801,0.00656,-0.04196
3.2145,-0.00534,-0.04013,-0.0412,0.05951,-0.03326,-0.04807,-0.01312,0.00092,-0.01465,-0.01373,-0.00931,0.00275,-0.02914,-0.01831,0.00732,-0.04349
3.215,-0.00183,-0.03967,-0.04425,0.00275,-0.03311,-0.04684,-0.01572,-0.00046,-0.00641,-0.01572,-0.01068,0.00076,-0.02975,-0.01801,0.00778,-0.0441
3.2155,0.00305,-0.04105,-0.04166,-0.00992,-0.03082,-0.04715,-0.01801,-0.00275,-0.0058,-0.01633,-0.01221,0.0,-0.03128,-0.01755,0.00687,-0.04318
3.216,0.00671,-0.04272,-0.03387,-0.01404,-0.03036,-0.04761,-0.01801,-0.00381,-0.00961,-0.01663,-0.01343,-0.00076,-0.03174,-0.01785,0.00443,-0.04166
3.2165,0.00687,-0.04272,-0.02563,-0.03189,-0.03082,-0.04807,-0.01648,-0.00366,-0.0119,-0.0174,-0.01465,-0.00305,-0.03342,-0.01877,0.00168,-0.04044
3.217,0.00198,-0.0415,-0.02121,-0.05386,-0.03159,-0.04822,-0.01465,-0.00351,-0.01175,-0.01923,-0.01541,-0.00824,-0.0351,-0.01999,0.00031,-0.04044
3.2175,-0.00412,-0.03952,-0.02075,-0.0621,-0.03235,-0.04684,-0.01389,-0.00336,-0.00946,-0.02151,-0.01617,-0.0145,-0.03571,-0.02045,0.00214,-0.04181
3.218,-0.00793,-0.03952,-0.02502,-0.05402,-0.03204,-0.04654,-0.01343,-0.00412,-0.00854,-0.02319,-0.01572,-0.01892,-0.03616,-0.02075,0.00519,-0.04379
3.2185,-0.00748,-0.04135,-0.03006,-0.03815,-0.03204,-0.04669,-0.01404,-0.00565,-0.00809,-0.02472,-0.0148,-0.02167,-0.0354,-0.02029,0.00748,-0.04486
3.219,-0.00702,-0.04242,-0.03433,-0.02808,-0.03174,-0.04608,-0.01556,-0.00702,-0.00732,-0.02625,-0.01297,-0.02182,-0.03403,-0.01984,0.00946,-0.0441
3.2195,-0.00732,-0.0415,-0.0354,-0.02747,-0.03159,-0.04562,-0.01694,-0.0087,-0.00534,-0.02701,-0.01205,-0.01831,-0.03311,-0.01892,0.00977,-0.04257
3.22,-0.00824,-0.03891,-0.03433,-0.0293,-0.02991,-0.0444,-0.01663,-0.00885,-0.00534,-0.0264,-0.01221,-0.01205,-0.03204,-0.01862,0.0087,-0.04196
3.2205,-0.00931,-0.03723,-0.03204,-0.02151,-0.02792,-0.04318,-0.01465,-0.00885,-0.01068,-0.02533,-0.01389,-0.00504,-0.03281,-0.01923,0.00748,-0.0441
3.221,-0.00885,-0.03693,-0.02975,-0.00549,-0.02884,-0.04333,-0.01328,-0.00809,-0.01968,-0.02533,-0.01663,0.00061,-0.03357,-0.01953,0.00748,-0.04532
3.2215,-0.00717,-0.03845,-0.02838,0.00168,-0.02914,-0.04456,-0.01358,-0.00656,-0.02548,-0.02686,-0.01907,0.00763,-0.03342,-0.01923,0.00977,-0.04578
3.222,-0.00488,-0.03998,-0.02686,-0.0206,-0.0293,-0.04501,-0.01495,-0.00488,-0.02502,-0.02594,-0.01877,0.01587,-0.0322,-0.01968,0.01129,-0.04562
3.2225,-0.00076,-0.04013,-0.02548,-0.07126,-0.03021,-0.04501,-0.01465,-0.00427,-0.01984,-0.02441,-0.01663,0.02594,-0.03159,-0.02029,0.01144,-0.04562
3.223,0.00443,-0.03922,-0.0264,-0.12573,-0.03082,-0.04578,-0.01373,-0.00305,-0.01648,-0.02304,-0.01205,0.03647,-0.03143,-0.01862,0.01099,-0.04501
3.2235,0.00793,-0.03845,-0.02853,-0.15396,-0.0322,-0.04669,-0.01297,-0.00336,-0.01541,-0.02258,-0.01053,0.04639,-0.03174,-0.01678,0.01144,-0.0441
3.224,0.0061,-0.03998,-0.03067,-0.14816,-0.03281,-0.04715,-0.01343,-0.00412,-0.01495,-0.02304,-0.0119,0.04562,-0.0325,-0.01663,0.01053,-0.04333
3.2245,0.0,-0.04089,-0.03159,-0.11978,-0.0325,-0.04776,-0.01389,-0.00458,-0.01526,-0.02243,-0.01511,0.02914,-0.03296,-0.01816,0.00916,-0.04318
3.225,-0.00626,-0.04059,-0.03387,-0.07477,-0.03174,-0.04776,-0.01389,-0.0058,-0.01602,-0.02121,-0.0174,0.00641,-0.03387,-0.01938,0.00763,-0.04211
3.2255,-0.00977,-0.03983,-0.03616,-0.01083,-0.03159,-0.04822,-0.01312,-0.00641,-0.0174,-0.02045,-0.01785,-0.00961,-0.03326,-0.01877,0.00732,-0.04257
