time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
7.75,-0.00198,-0.03616,-0.065,-0.0386,0.00397,0.01953,-0.03387,-0.0679,-0.00977,-0.03021,-0.01663,-0.00488,-0.03296,-0.02136,-0.01236,-0.07492
7.7505,-0.00931,-0.03693,-0.05005,-0.07889,-0.0058,-0.03754,-0.0322,-0.08362,-0.01053,-0.0293,-0.01358,-0.009,-0.03311,-0.02106,-0.02319,-0.07477
7.751,-0.01358,-0.0383,-0.03952,-0.07172,-0.01907,-0.1152,-0.03082,-0.07843,-0.01251,-0.02777,-0.0119,-0.01144,-0.03189,-0.01877,-0.02014,-0.07401
7.7515,-0.01129,-0.04211,-0.03311,-0.05234,-0.02899,-0.15579,-0.03143,-0.05432,-0.01282,-0.02487,-0.0119,-0.00916,-0.03143,-0.01648,-0.01694,-0.07568
7.752,-0.00549,-0.04654,-0.02991,-0.0296,-0.0354,-0.13092,-0.03525,-0.02808,-0.01114,-0.02228,-0.01297,-0.00351,-0.03052,-0.01511,-0.01434,-0.07355
7.7525,0.00046,-0.04913,-0.03036,0.00885,-0.03754,-0.06943,-0.03693,-0.01144,-0.00931,-0.02243,-0.01282,0.00244,-0.03082,-0.01419,-0.01068,-0.06348
7.753,0.00427,-0.0499,-0.03403,0.07248,-0.03342,-0.01938,-0.03159,0.00031,-0.00946,-0.02335,-0.0116,0.00504,-0.03052,-0.01373,-0.00458,-0.04745
7.7535,0.00504,-0.04898,-0.0383,0.14114,-0.02731,0.00809,-0.01419,0.01724,-0.01099,-0.02258,-0.01144,0.00183,-0.03128,-0.01419,0.00031,-0.03555
7.754,0.00275,-0.04761,-0.04318,0.17273,-0.02716,0.0293,0.01434,0.03876,-0.01175,-0.02106,-0.01266,-0.00198,-0.03189,-0.0148,0.00259,-0.03387
7.7545,-0.00229,-0.04639,-0.04547,0.14069,-0.0296,0.0444,0.03754,0.05066,-0.01236,-0.01999,-0.01343,-0.00229,-0.03128,-0.01419,-0.00015,-0.03983
7.755,-0.00702,-0.04349,-0.04517,0.06973,-0.02945,0.03586,0.03479,0.0441,-0.01221,-0.02014,-0.01343,0.00046,-0.03113,-0.01236,-0.00961,-0.03891
7.7555,-0.00946,-0.04135,-0.04547,0.01144,-0.01999,0.00092,0.01251,0.03052,-0.01282,-0.02167,-0.01266,0.00259,-0.0325,-0.01221,-0.02106,-0.02731
7.756,-0.0087,-0.04318,-0.047,-0.01648,-0.00412,-0.02975,-0.00122,0.02823,-0.01343,-0.02258,-0.01221,0.00198,-0.03265,-0.01373,-0.02609,-0.01343
7.7565,-0.00443,-0.04715,-0.04745,-0.0412,0.01587,-0.02853,0.00687,0.03922,-0.0145,-0.02243,-0.0119,0.00107,-0.03128,-0.01419,-0.02396,-0.01144
7.757,0.00244,-0.04944,-0.04486,-0.08453,0.0325,-0.009,0.01923,0.04959,-0.01556,-0.02121,-0.01099,-0.00259,-0.03021,-0.01328,-0.02319,-0.02396
7.7575,0.00977,-0.04883,-0.04105,-0.12466,0.03738,-0.0235,0.01373,0.0528,-0.01556,-0.02014,-0.01053,-0.00534,-0.03128,-0.01312,-0.02487,-0.0441
7.758,0.01358,-0.04852,-0.03845,-0.12497,0.0351,-0.09689,-0.0058,0.04761,-0.01556,-0.01907,-0.0087,-0.00473,-0.0325,-0.01373,-0.02106,-0.06119
7.7585,0.01099,-0.04852,-0.03845,-0.09216,0.03342,-0.18082,-0.02213,0.03571,-0.01434,-0.0174,-0.00839,-0.00092,-0.03265,-0.01312,-0.01114,-0.07202
7.759,0.00336,-0.047,-0.03632,-0.06302,0.0322,-0.20081,-0.02853,0.01862,-0.01282,-0.01648,-0.0087,0.00137,-0.0325,-0.01144,-0.0029,-0.08575
7.7595,-0.00488,-0.04379,-0.03342,-0.06516,0.02792,-0.14999,-0.03036,0.00122,-0.01266,-0.01785,-0.01083,0.00015,-0.03296,-0.00961,-0.00549,-0.10956
7.76,-0.00885,-0.04074,-0.03281,-0.09384,0.02213,-0.09338,-0.02991,-0.00992,-0.01251,-0.01953,-0.01205,-0.00183,-0.0325,-0.01007,-0.0177,-0.14359
7.7605,-0.00656,-0.03891,-0.03479,-0.13107,0.01083,-0.08957,-0.02899,-0.01282,-0.01282,-0.01984,-0.01221,-0.00153,-0.03204,-0.01038,-0.03922,-0.17532
7.761,-0.00061,-0.0383,-0.03799,-0.15335,-0.00305,-0.12924,-0.02914,-0.00793,-0.01312,-0.01755,-0.01144,0.00015,-0.03265,-0.01083,-0.06851,-0.18509
7.7615,0.00519,-0.03784,-0.0386,-0.12253,-0.0145,-0.16846,-0.02808,0.00092,-0.01404,-0.0174,-0.01175,-0.00061,-0.03204,-0.01144,-0.09903,-0.16251
7.762,0.00732,-0.03632,-0.0383,-0.01923,-0.01755,-0.16815,-0.02502,0.00824,-0.01404,-0.0177,-0.01221,-0.00565,-0.03281,-0.01221,-0.11642,-0.10605
7.7625,0.0058,-0.03525,-0.03647,0.10818,-0.01144,-0.11993,-0.01526,0.00961,-0.01389,-0.01846,-0.01144,-0.01099,-0.03143,-0.01312,-0.11032,-0.02533
7.763,0.00381,-0.0354,-0.03342,0.16541,-0.00793,-0.05386,-0.00183,0.00641,-0.01404,-0.01923,-0.01144,-0.01175,-0.02975,-0.01404,-0.07385,0.05356
7.7635,0.00473,-0.03677,-0.03006,0.10406,-0.0145,-0.00824,0.00763,0.00244,-0.01358,-0.01862,-0.01251,-0.00702,-0.02945,-0.01495,-0.01785,0.09491
7.764,0.00885,-0.03967,-0.02914,-0.02243,-0.0322,0.00198,0.00763,-0.00122,-0.01419,-0.01709,-0.01358,-0.00092,-0.03113,-0.01648,0.0351,0.08347
7.7645,0.01175,-0.04257,-0.03067,-0.1178,-0.05203,-0.0145,0.00183,-0.00427,-0.0145,-0.01541,-0.01419,0.00137,-0.03296,-0.01801,0.06622,0.04105
7.765,0.01129,-0.04517,-0.02975,-0.13977,-0.06485,-0.03708,-0.00366,-0.00717,-0.01556,-0.01724,-0.0145,0.00214,-0.03479,-0.01923,0.0798,0.00748
7.7655,0.00443,-0.04608,-0.02121,-0.10666,-0.06622,-0.03754,-0.00717,-0.00763,-0.01663,-0.01801,-0.01541,0.00229,-0.0354,-0.02014,0.08575,-0.00351
7.766,-0.00519,-0.04684,-0.00778,-0.04608,-0.06165,-0.01328,-0.00931,-0.00793,-0.01648,-0.01846,-0.0145,0.00168,-0.03571,-0.02167,0.07523,-0.0061
7.7665,-0.01389,-0.04837,0.00366,0.02518,-0.06241,0.00854,-0.01465,-0.00778,-0.01556,-0.01862,-0.01419,-0.00061,-0.03647,-0.02243,0.03708,-0.0116
7.767,-0.02075,-0.04868,0.00687,0.0943,-0.07202,0.00595,-0.02258,-0.009,-0.01511,-0.01846,-0.01328,-0.0032,-0.03754,-0.02289,-0.00824,-0.01862
7.7675,-0.02579,-0.04715,0.00137,0.14633,-0.07416,-0.00702,-0.03143,-0.009,-0.01526,-0.0177,-0.01221,-0.00336,-0.03906,-0.02213,-0.02472,-0.0209
7.768,-0.03204,-0.04593,-0.00702,0.15488,-0.06424,-0.00748,-0.03677,-0.00626,-0.01633,-0.01755,-0.01236,0.00046,-0.04089,-0.02136,-0.00305,-0.02213
7.7685,-0.04044,-0.04578,-0.01434,0.09659,-0.04089,0.00504,-0.03662,-0.00458,-0.0174,-0.01892,-0.01389,0.00519,-0.04303,-0.01984,0.02655,-0.02365
7.769,-0.04669,-0.047,-0.02029,-0.00671,-0.01419,0.009,-0.03021,-0.00534,-0.01724,-0.01724,-0.01556,0.00854,-0.04364,-0.01938,0.04105,-0.02548
7.7695,-0.04761,-0.04913,-0.02594,-0.09201,0.00366,-0.00534,-0.02213,-0.00687,-0.01617,-0.01984,-0.01755,0.00824,-0.04349,-0.01984,0.05096,-0.02701
7.77,-0.03937,-0.05234,-0.03159,-0.13351,0.01343,-0.03265,-0.01831,-0.0087,-0.01648,-0.02121,-0.01694,0.0058,-0.04257,-0.0209,0.07217,-0.02869
7.7705,-0.02609,-0.05676,-0.03479,-0.16388,0.0174,-0.05981,-0.02045,-0.01038,-0.01816,-0.0209,-0.01617,0.0029,-0.04272,-0.02182,0.09628,-0.0296
7.771,-0.0145,-0.05737,-0.0383,-0.21637,0.01389,-0.07751,-0.02701,-0.0119,-0.01877,-0.01938,-0.01572,0.00015,-0.04227,-0.0206,0.09674,-0.03036
7.7715,-0.0087,-0.05157,-0.04318,-0.27878,0.00015,-0.06836,-0.03479,-0.01343,-0.01801,-0.0177,-0.01663,-0.00198,-0.04196,-0.0206,0.07355,-0.0325
7.772,-0.00458,-0.04272,-0.05219,-0.32364,-0.01389,-0.0351,-0.0415,-0.01419,-0.01678,-0.01816,-0.0174,-0.00443,-0.04059,-0.0209,0.04654,-0.03693
7.7725,0.00229,-0.03616,-0.06638,-0.31845,-0.02106,0.00122,-0.04517,-0.01389,-0.01556,-0.01831,-0.0174,-0.00595,-0.03922,-0.0209,0.03128,-0.04227
7.773,0.01236,-0.03174,-0.08133,-0.21637,-0.01862,0.01572,-0.04608,-0.01282,-0.01541,-0.01816,-0.01633,-0.00793,-0.0383,-0.02075,0.02533,-0.04242
7.7735,0.02106,-0.02792,-0.08881,0.0032,-0.00946,0.00153,-0.04364,-0.01465,-0.01678,-0.01801,-0.01541,-0.00748,-0.03769,-0.02136,0.02045,-0.03693
7.774,0.02411,-0.02304,-0.08896,0.24429,-0.00519,-0.02914,-0.03479,-0.01892,-0.01877,-0.01816,-0.01694,-0.00519,-0.03647,-0.02213,0.01602,-0.02853
7.7745,0.02579,-0.01953,-0.08423,0.34058,-0.00961,-0.06363,-0.0174,-0.02701,-0.0209,-0.01862,-0.01755,-0.00366,-0.03571,-0.02289,0.01358,-0.0238
7.775,0.02747,-0.01862,-0.07874,0.24185,-0.02502,-0.09201,0.00641,-0.03677,-0.02197,-0.01953,-0.0177,-0.00412,-0.03677,-0.02136,0.00824,-0.02335
7.7755,0.02609,-0.01984,-0.06958,0.07355,-0.04517,-0.11444,0.02884,-0.04639,-0.02106,-0.01892,-0.0174,-0.00443,-0.03754,-0.01999,-0.0032,-0.02579
7.776,0.01923,-0.02151,-0.05432,-0.02319,-0.05875,-0.13367,0.04425,-0.05127,-0.01892,-0.01602,-0.0174,-0.00427,-0.03738,-0.01877,-0.01938,-0.02899
7.7765,0.00763,-0.02457,-0.03708,-0.04089,-0.06332,-0.1355,0.04807,-0.05035,-0.01892,-0.01663,-0.01816,-0.00305,-0.03754,-0.01862,-0.03372,-0.03143
7.777,-0.0029,-0.02533,-0.0238,-0.04303,-0.06409,-0.10162,0.03784,-0.04547,-0.01999,-0.01663,-0.01724,-0.00244,-0.03815,-0.01907,-0.04196,-0.03586
7.7775,-0.00839,-0.02243,-0.01572,-0.05844,-0.07034,-0.04562,0.01816,-0.03723,-0.02121,-0.01678,-0.01541,-0.00275,-0.03784,-0.01907,-0.04456,-0.04272
7.778,-0.01068,-0.01938,-0.01373,-0.07324,-0.08743,-0.00336,0.00381,-0.02838,-0.02029,-0.01633,-0.01541,-0.00412,-0.03632,-0.01953,-0.04227,-0.05203
7.7785,-0.01328,-0.01938,-0.01572,-0.07996,-0.10223,0.0058,0.0,-0.01923,-0.01877,-0.0177,-0.01602,-0.0032,-0.03571,-0.01831,-0.03281,-0.05936
7.779,-0.01801,-0.02441,-0.02075,-0.07904,-0.1059,-0.00717,0.00198,-0.0087,-0.01846,-0.01816,-0.01617,-0.00153,-0.03647,-0.0174,-0.01663,-0.06348
7.7795,-0.02274,-0.03265,-0.02502,-0.06042,-0.09872,-0.02151,0.00183,0.00275,-0.01877,-0.01892,-0.01556,0.00137,-0.03632,-0.01709,-0.00122,-0.06516
7.78,-0.02319,-0.04028,-0.0264,-0.01297,-0.09079,-0.03601,-0.00214,0.01328,-0.01953,-0.01785,-0.01663,0.00488,-0.03525,-0.01846,0.01404,-0.06607
