time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
4.5,-0.02151,-0.06699,0.01892,-0.02243,-0.03677,-0.02441,-0.01587,0.00153,-0.02747,0.14938,-0.09964,-0.01266,-0.03265,-0.00854,0.01129,-0.03738
4.5005,-0.01556,-0.05386,-0.01953,-0.02213,-0.0351,-0.02319,-0.01709,0.0032,-0.02563,0.1796,-0.10239,-0.00961,-0.03067,-0.00565,0.01083,-0.03677
4.501,-0.00534,-0.04044,-0.04059,-0.02289,-0.03418,-0.02258,-0.01801,0.00381,-0.02411,0.20004,-0.09354,-0.01328,-0.02914,-0.00458,0.01083,-0.03754
4.5015,-0.00168,-0.02625,-0.05432,-0.02151,-0.03265,-0.02487,-0.01648,0.00153,-0.01953,0.20935,-0.08011,-0.02808,-0.02884,-0.00458,0.01053,-0.03922
4.502,-0.01068,-0.00671,-0.08301,-0.01785,-0.03296,-0.03296,-0.01434,0.00015,-0.01099,0.20477,-0.0618,-0.06714,-0.02762,-0.00519,0.00824,-0.0415
4.5025,-0.02487,0.01556,-0.12711,-0.01434,-0.03265,-0.04608,-0.01236,0.00107,-0.00153,0.1915,-0.03708,-0.12634,-0.02655,-0.0058,0.00641,-0.04395
4.503,-0.0354,0.02579,-0.17242,-0.01556,-0.0325,-0.06104,-0.01236,0.00259,0.00305,0.16861,-0.00946,-0.17746,-0.02762,-0.00702,0.00687,-0.04379
4.5035,-0.03815,0.01022,-0.20065,-0.0235,-0.03113,-0.0766,-0.01221,0.0032,0.00351,0.13397,0.0119,-0.19073,-0.03021,-0.00916,0.00778,-0.04181
4.504,-0.03433,-0.02228,-0.20966,-0.03784,-0.0296,-0.09064,-0.01282,0.00381,-0.00092,0.08621,0.0209,-0.16678,-0.03418,-0.01297,0.00824,-0.04044
4.5045,-0.0296,-0.0473,-0.20813,-0.05981,-0.02899,-0.09933,-0.01343,0.00259,-0.0061,0.03281,0.0206,-0.12024,-0.03738,-0.01617,0.00809,-0.03998
4.505,-0.02838,-0.05371,-0.20218,-0.09048,-0.02731,-0.0972,-0.01328,0.00092,-0.01266,-0.01083,0.0264,-0.05173,-0.03784,-0.01755,0.00809,-0.04044
