time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
4.0,-0.01419,-0.08896,-0.11963,0.21805,-0.01999,-0.03891,-0.01373,0.00198,-0.01556,-0.19363,-0.04013,0.00412,-0.02869,-0.01755,0.00961,-0.04257
4.0005,-0.01999,-0.07828,-0.10468,0.27527,-0.02075,-0.03815,-0.01328,0.00076,-0.01648,-0.17502,-0.03586,0.08759,-0.02777,-0.01892,0.00977,-0.04242
4.001,-0.01678,-0.06821,-0.10086,0.27283,-0.02197,-0.03799,-0.01251,0.0,-0.01633,-0.11703,-0.03464,0.19531,-0.02686,-0.01923,0.00961,-0.04318
4.0015,-0.00931,-0.05783,-0.11337,0.16464,-0.02182,-0.0386,-0.01129,0.00031,-0.01511,-0.05325,-0.0415,0.25711,-0.02548,-0.01862,0.00793,-0.04456
4.002,-0.00931,-0.04593,-0.13336,-0.00397,-0.02167,-0.03891,-0.01083,-0.00046,-0.01389,-0.00732,-0.05875,0.22385,-0.02411,-0.01694,0.00488,-0.04639
4.0025,-0.01938,-0.03876,-0.1474,-0.14053,-0.02213,-0.03922,-0.01205,-0.00183,-0.01175,0.02136,-0.08148,0.13275,-0.02579,-0.01495,0.00336,-0.04791
4.003,-0.02777,-0.04486,-0.14862,-0.20126,-0.02106,-0.03967,-0.0145,-0.00427,-0.00946,0.04196,-0.10193,0.07736,-0.02853,-0.01343,0.00366,-0.0473
4.0035,-0.02609,-0.06088,-0.13489,-0.21469,-0.01907,-0.03952,-0.0174,-0.00595,-0.00687,0.05753,-0.11215,0.11154,-0.03052,-0.01282,0.00504,-0.04639
4.004,-0.01343,-0.07248,-0.11124,-0.20645,-0.01709,-0.03952,-0.0177,-0.00534,-0.00549,0.06683,-0.10635,0.18188,-0.02792,-0.01389,0.00626,-0.04578
4.0045,0.00381,-0.06332,-0.0853,-0.15717,-0.01694,-0.03967,-0.0174,-0.00244,-0.00671,0.06989,-0.08759,0.19989,-0.02533,-0.0148,0.0058,-0.04715
4.005,0.01953,-0.03891,-0.06165,-0.06058,-0.01877,-0.04074,-0.0174,0.00031,-0.00793,0.06607,-0.06668,0.14709,-0.02625,-0.0148,0.00565,-0.04883
4.0055,0.0293,-0.01953,-0.04135,0.02396,-0.01984,-0.04318,-0.0177,-0.00061,-0.00839,0.05539,-0.05173,0.07172,-0.02914,-0.01328,0.00626,-0.04944
4.006,0.02991,-0.0206,-0.02411,0.03784,-0.02167,-0.04532,-0.01648,-0.00168,-0.00595,0.04257,-0.04395,0.00351,-0.03128,-0.0116,0.00687,-0.04868
