time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
12.58,0.00168,-0.04517,-0.00443,-0.0383,-0.02686,-0.02686,-0.04547,0.00687,-0.01663,-0.01846,-0.02548,-0.00656,-0.03647,-0.01724,0.00504,-0.05997
12.5805,0.0,-0.04761,-0.01801,-0.09842,-0.01907,-0.0267,-0.02319,0.00534,-0.01434,-0.02045,-0.02655,0.00412,-0.03662,-0.01709,0.01175,-0.05249
12.581,0.00046,-0.04837,-0.02853,-0.11124,-0.03342,-0.03036,0.00183,0.00259,-0.01175,-0.02258,-0.0267,0.00992,-0.03571,-0.01633,0.01038,-0.04959
12.5815,0.00153,-0.04684,-0.03067,-0.06927,-0.06104,-0.02045,0.01846,-0.00473,-0.00854,-0.02502,-0.02396,0.0058,-0.03662,-0.01617,0.00519,-0.05554
12.582,0.00412,-0.04547,-0.02914,-0.00259,-0.08713,0.0058,0.0209,-0.01663,-0.00641,-0.0267,-0.01816,-0.00351,-0.03906,-0.01724,-0.00137,-0.06577
12.5825,0.00702,-0.04517,-0.02869,0.04761,-0.09918,0.02884,0.01511,-0.02899,-0.00641,-0.02899,-0.00916,-0.01205,-0.03967,-0.01877,-0.00916,-0.07401
12.583,0.009,-0.04593,-0.03128,0.0708,-0.08789,0.03372,0.02014,-0.03525,-0.00793,-0.03021,0.0032,-0.01587,-0.03906,-0.01892,-0.01602,-0.07492
12.5835,0.00885,-0.04471,-0.0322,0.08804,-0.05966,0.03418,0.0441,-0.03571,-0.009,-0.02991,0.0174,-0.01694,-0.03754,-0.01862,-0.01678,-0.06516
12.584,0.00763,-0.04349,-0.03311,0.09506,-0.03326,0.04471,0.06897,-0.03174,-0.00885,-0.02625,0.02945,-0.01694,-0.03693,-0.01862,-0.01236,-0.04929
12.5845,0.00839,-0.04379,-0.03632,0.06058,-0.02045,0.05829,0.06378,-0.02441,-0.00793,-0.02274,0.0325,-0.01556,-0.03662,-0.01968,-0.00488,-0.03708
12.585,0.01129,-0.04562,-0.0415,-0.00565,-0.01068,0.04562,0.02762,-0.01526,-0.00946,-0.02335,0.02029,-0.01343,-0.03479,-0.01892,0.00168,-0.03326
12.5855,0.01328,-0.04684,-0.04501,-0.03403,0.00381,-0.01205,-0.01602,-0.0087,-0.01175,-0.02731,-0.00168,-0.01038,-0.03448,-0.01923,0.0032,-0.03571
