time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
6.56,-0.03708,-0.01297,0.13794,0.00916,-0.04364,-0.0882,-0.01648,-0.00946,-0.26306,-0.01282,-0.00076,0.00076,-0.02884,-0.01907,0.14496,0.01923
6.5605,-0.0412,-0.0148,0.12497,0.0058,-0.03815,-0.08575,-0.01617,-0.00778,-0.02197,-0.02365,0.03494,0.00092,-0.0264,-0.02182,0.12817,0.01602
6.561,-0.04303,-0.01953,0.06897,-0.00549,-0.03571,-0.07584,-0.01587,-0.00595,0.17914,-0.02747,0.09583,0.0029,-0.0235,-0.02258,0.05295,0.01404
6.5615,-0.04608,-0.02609,-0.00473,-0.01709,-0.03708,-0.06821,-0.01495,-0.00183,0.3183,-0.02731,0.15823,0.00244,-0.02121,-0.02441,-0.01465,0.01236
6.562,-0.0502,-0.03265,-0.05615,-0.02258,-0.03937,-0.07172,-0.01312,0.00336,0.42297,-0.02502,0.18661,0.00214,-0.0209,-0.02808,-0.05859,0.00809
6.5625,-0.05081,-0.03754,-0.07034,-0.02426,-0.03998,-0.07767,-0.01251,0.00885,0.54596,-0.01984,0.18234,0.00076,-0.02106,-0.02991,-0.09506,0.00198
6.563,-0.04105,-0.03723,-0.05814,-0.02274,-0.03876,-0.07614,-0.01282,0.01068,0.72372,-0.01328,0.18097,0.0,-0.02167,-0.02731,-0.10605,0.00137
6.5635,-0.02518,-0.03403,-0.03403,-0.01312,-0.03494,-0.06317,-0.01343,0.0087,0.91919,-0.01007,0.19653,-0.00137,-0.02167,-0.01892,-0.07202,0.01144
6.564,-0.01282,-0.03159,-0.00626,-0.00015,-0.0322,-0.04745,-0.01266,0.00473,0.94559,-0.00916,0.19379,-0.00305,-0.02213,-0.00854,-0.04364,0.03174
6.5645,-0.00732,-0.03189,0.02136,0.00015,-0.03036,-0.03784,-0.01099,0.00351,0.52216,-0.01312,0.14969,-0.00366,-0.02258,-0.00122,-0.06592,0.05661
6.565,-0.00626,-0.03494,0.04211,-0.02197,-0.0293,-0.03342,-0.01022,0.00534,-0.43854,-0.02304,0.08774,-0.00244,-0.02335,0.00046,-0.07156,0.07751
6.5655,-0.00397,-0.03799,0.04974,-0.05081,-0.02838,-0.03174,-0.01129,0.00534,-1.62704,-0.03723,0.04593,-0.00168,-0.02319,-0.00153,0.00992,0.09033
