time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
2.48,0.00183,-0.03769,-0.02289,-0.12985,-0.02991,-0.04837,-0.01511,-0.00809,-0.02075,-0.03952,0.01511,-0.00015,-0.0354,-0.01953,0.00946,-0.0441
2.4805,0.00259,-0.03738,-0.01907,-0.15488,-0.03006,-0.04669,-0.01282,-0.00824,-0.02258,-0.04776,0.01297,-0.00183,-0.0354,-0.01633,0.01007,-0.04303
2.481,0.00168,-0.03891,-0.01678,-0.16739,-0.03143,-0.04608,-0.01068,-0.0087,-0.02335,-0.05325,-0.00015,-0.0032,-0.03494,-0.0148,0.01022,-0.04196
2.4815,0.0,-0.03983,-0.01831,-0.16022,-0.03418,-0.04578,-0.01099,-0.00671,-0.02411,-0.05371,-0.02411,-0.0058,-0.03448,-0.01633,0.00809,-0.03937
2.482,-0.00198,-0.03815,-0.02136,-0.1413,-0.03479,-0.04669,-0.01373,-0.0029,-0.02502,-0.05234,-0.04852,-0.00702,-0.03448,-0.01801,0.00656,-0.03799
2.4825,-0.00412,-0.0351,-0.02228,-0.11673,-0.0325,-0.04883,-0.01709,0.00122,-0.02518,-0.04593,-0.05936,-0.00702,-0.03555,-0.01862,0.00656,-0.03647
2.483,-0.00626,-0.03036,-0.02365,-0.07339,-0.0296,-0.0499,-0.01907,0.00259,-0.02533,-0.03387,-0.05264,-0.00549,-0.03677,-0.01862,0.0087,-0.03555
2.4835,-0.00824,-0.02945,-0.0267,0.00961,-0.03067,-0.05081,-0.01801,0.00107,-0.02502,-0.01846,-0.03403,-0.00275,-0.03784,-0.01877,0.01114,-0.03525
2.484,-0.00824,-0.03113,-0.03021,0.11215,-0.03265,-0.05005,-0.01724,-0.00031,-0.02411,-0.00488,-0.01404,0.00031,-0.03738,-0.01923,0.01236,-0.03723
2.4845,-0.00824,-0.03372,-0.03387,0.16769,-0.03189,-0.04883,-0.01633,-0.00092,-0.02365,0.00336,0.00061,0.00305,-0.03586,-0.01892,0.01282,-0.03952
2.485,-0.00732,-0.03448,-0.03586,0.14221,-0.03036,-0.04913,-0.01572,-0.00046,-0.02182,0.00748,0.00839,0.00305,-0.03403,-0.01892,0.01236,-0.04059
2.4855,-0.00702,-0.03357,-0.03937,0.07721,-0.02914,-0.04852,-0.01465,-0.00122,-0.02029,0.00763,0.00885,0.00076,-0.03403,-0.01877,0.01099,-0.04242
2.486,-0.00763,-0.03479,-0.04425,0.03906,-0.03067,-0.04807,-0.01358,-0.00183,-0.01953,0.00793,0.00366,-0.00061,-0.03479,-0.01953,0.00946,-0.04501
2.4865,-0.00687,-0.03632,-0.0473,0.04654,-0.03098,-0.0473,-0.01328,-0.00168,-0.01862,0.00824,-0.00244,0.00031,-0.03479,-0.01984,0.00595,-0.04639
2.487,-0.0058,-0.03616,-0.047,0.07156,-0.03021,-0.04623,-0.01343,-0.00092,-0.01663,0.01038,-0.00702,0.00229,-0.03403,-0.01907,0.00412,-0.04654
2.4875,-0.00473,-0.03372,-0.04593,0.0853,-0.0296,-0.04623,-0.01343,-0.00076,-0.0145,0.01236,-0.01007,0.00244,-0.03311,-0.0177,0.00443,-0.04333
2.488,-0.00366,-0.03143,-0.047,0.07507,-0.02914,-0.0444,-0.01297,-0.00153,-0.0119,0.01358,-0.0116,0.00153,-0.03296,-0.01785,0.00732,-0.03677
2.4885,-0.00244,-0.0325,-0.05112,0.04776,-0.02945,-0.04303,-0.01251,-0.00107,-0.01038,0.01419,-0.01419,0.00259,-0.03372,-0.01892,0.00977,-0.02975
2.489,-0.00092,-0.03555,-0.05646,0.01816,-0.02991,-0.0441,-0.01358,-0.00153,-0.01022,0.01175,-0.01572,0.00473,-0.03494,-0.01968,0.01007,-0.02533
2.4895,0.00076,-0.03754,-0.05798,-0.00046,-0.03036,-0.04608,-0.0145,-0.00168,-0.00977,0.00534,-0.01694,0.0058,-0.03464,-0.01785,0.00854,-0.02441
2.49,0.00107,-0.03723,-0.05264,-0.00885,-0.03006,-0.0473,-0.01495,-0.00092,-0.00946,-0.00214,-0.01602,0.00443,-0.03235,-0.01617,0.00732,-0.03052
