time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
5.89,-0.00809,-0.03647,-0.0293,-0.06317,0.02869,0.04547,-0.05951,0.00687,-0.01297,-0.01999,-0.01663,0.01709,-0.03128,-0.01633,0.0618,-0.00122
5.8905,-0.01053,-0.03723,-0.0325,-0.09552,0.03662,0.01297,-0.07782,0.04181,-0.01312,-0.01862,-0.01633,0.01923,-0.03372,-0.01602,0.04715,0.02792
5.891,-0.0116,-0.03662,-0.03983,-0.11139,0.03998,-0.0206,-0.08606,0.04089,-0.01495,-0.0177,-0.01541,0.0209,-0.03479,-0.01648,0.04456,0.04959
5.8915,-0.01144,-0.03433,-0.04593,-0.10895,0.02487,-0.07065,-0.08255,0.02197,-0.01465,-0.01724,-0.0148,0.02151,-0.03479,-0.01678,0.01633,0.05569
5.892,-0.01129,-0.03021,-0.04822,-0.09811,-0.00519,-0.13153,-0.07111,-0.00473,-0.01373,-0.01999,-0.0145,0.01846,-0.0351,-0.01633,-0.02579,0.04517
5.8925,-0.01083,-0.02609,-0.04639,-0.08224,-0.04013,-0.16495,-0.0499,-0.02899,-0.0116,-0.02045,-0.0145,0.01404,-0.0351,-0.01587,-0.02792,0.02319
5.893,-0.00946,-0.02441,-0.04456,-0.0563,-0.07599,-0.15335,-0.01251,-0.03235,-0.01129,-0.01953,-0.01465,0.01068,-0.03387,-0.01663,0.02716,-0.00336
5.8935,-0.00717,-0.02411,-0.04745,-0.0145,-0.11368,-0.12695,0.04059,-0.01434,-0.01099,-0.0206,-0.01511,0.01221,-0.03433,-0.01801,0.10223,-0.03998
5.894,-0.00778,-0.02548,-0.05371,0.03555,-0.14648,-0.12207,0.08179,0.00702,-0.01144,-0.02274,-0.01572,0.0177,-0.03525,-0.01846,0.15198,-0.08926
5.8945,-0.01144,-0.02701,-0.06165,0.06683,-0.16113,-0.13672,0.08209,0.01877,-0.01282,-0.02502,-0.01526,0.02304,-0.03662,-0.01709,0.16251,-0.13428
5.895,-0.01511,-0.0293,-0.0679,0.05707,-0.15717,-0.14236,0.04288,0.01984,-0.01373,-0.02472,-0.0148,0.02365,-0.03662,-0.01648,0.14755,-0.14481
5.8955,-0.01724,-0.03265,-0.07126,0.01266,-0.14267,-0.1207,-0.00046,0.01968,-0.0148,-0.02457,-0.01434,0.02151,-0.03571,-0.01755,0.1268,-0.11536
5.896,-0.01556,-0.03616,-0.0708,-0.02747,-0.12192,-0.08881,-0.0209,0.02548,-0.01495,-0.0238,-0.01297,0.01999,-0.03525,-0.01892,0.1059,-0.0737
5.8965,-0.01282,-0.03906,-0.0618,-0.0354,-0.09644,-0.07263,-0.02274,0.03784,-0.01373,-0.02213,-0.01175,0.01877,-0.0351,-0.01938,0.07553,-0.05295
5.897,-0.01007,-0.0383,-0.04242,-0.01999,-0.07248,-0.08072,-0.0235,0.047,-0.01389,-0.02167,-0.0116,0.01328,-0.03433,-0.01984,0.0383,-0.056
5.8975,-0.0061,-0.03616,-0.01709,-0.00732,-0.05585,-0.1004,-0.03006,0.04547,-0.01572,-0.02151,-0.01175,0.00565,-0.03311,-0.02045,0.00336,-0.04883
5.898,-0.00076,-0.03555,0.00458,-0.00671,-0.04089,-0.11719,-0.03632,0.03708,-0.01648,-0.02197,-0.01205,0.00183,-0.03098,-0.01999,-0.01709,-0.01938
5.8985,0.00412,-0.03784,0.01282,-0.00809,-0.01785,-0.12329,-0.03738,0.02777,-0.01648,-0.02182,-0.01205,0.00366,-0.0293,-0.01938,-0.0209,0.00763
5.899,0.00488,-0.04318,0.00549,-0.0029,0.01068,-0.11185,-0.03723,0.01984,-0.01633,-0.0209,-0.01205,0.00824,-0.03128,-0.01923,-0.0119,0.00885
5.8995,0.00244,-0.04776,-0.01144,0.00412,0.03464,-0.08881,-0.03677,0.01495,-0.01587,-0.01907,-0.01114,0.01007,-0.03571,-0.01953,0.00458,-0.00427
5.9,-0.00168,-0.04959,-0.0264,0.00214,0.04883,-0.06744,-0.02808,0.01556,-0.01633,-0.01907,-0.01099,0.00946,-0.03693,-0.02029,0.01801,-0.00687
5.9005,-0.00473,-0.04868,-0.03326,-0.00671,0.04425,-0.05402,-0.00931,0.02045,-0.01602,-0.02045,-0.01144,0.00839,-0.03418,-0.02106,0.01099,-0.00061
5.901,-0.00595,-0.04654,-0.03387,-0.0145,0.01068,-0.04257,0.00885,0.02014,-0.01419,-0.02106,-0.01266,0.00595,-0.03204,-0.0235,-0.01984,0.00488
5.9015,-0.00519,-0.04456,-0.03494,-0.01434,-0.04471,-0.02716,0.01785,0.01404,-0.01358,-0.02029,-0.01328,0.00214,-0.03311,-0.02411,-0.05692,0.00198
5.902,-0.00473,-0.04227,-0.04196,-0.00443,-0.08743,-0.01053,0.02258,0.00488,-0.01404,-0.01892,-0.01389,0.00061,-0.03418,-0.02304,-0.07828,-0.00198
5.9025,-0.00366,-0.0412,-0.04883,0.01297,-0.09262,0.00259,0.03128,-0.00061,-0.01602,-0.01877,-0.01389,0.00229,-0.03403,-0.02289,-0.08102,-0.00198
5.903,-0.00168,-0.04013,-0.05295,0.03357,-0.07416,0.00763,0.03952,-0.00519,-0.01617,-0.01923,-0.01419,0.00336,-0.03265,-0.02365,-0.07233,0.00031
5.9035,0.00168,-0.04013,-0.05432,0.0499,-0.05798,0.00412,0.03738,-0.00839,-0.0145,-0.02121,-0.01389,0.00153,-0.03098,-0.02396,-0.06592,-0.00092
5.904,0.0029,-0.04074,-0.05508,0.05936,-0.05112,-0.00717,0.02945,-0.00702,-0.01297,-0.02258,-0.01465,0.00076,-0.02991,-0.02197,-0.06271,-0.01007
5.9045,0.00122,-0.04288,-0.05234,0.05966,-0.04898,-0.02762,0.02838,0.00137,-0.01358,-0.02106,-0.01541,0.00076,-0.02792,-0.01831,-0.06653,-0.02533
5.905,-0.00259,-0.04547,-0.04349,0.04272,-0.04974,-0.06454,0.03601,0.0087,-0.01694,-0.01923,-0.01602,-0.00031,-0.0267,-0.01572,-0.06851,-0.03967
5.9055,-0.00534,-0.04517,-0.02808,0.0061,-0.05402,-0.10223,0.03754,0.00427,-0.01892,-0.01663,-0.01617,-0.0029,-0.02747,-0.01633,-0.04471,-0.04562
5.906,-0.0058,-0.04425,-0.00946,-0.03586,-0.06012,-0.10666,0.0235,-0.00916,-0.01846,-0.01663,-0.01572,-0.00305,-0.03067,-0.0177,0.01007,-0.04593
5.9065,-0.00412,-0.04395,0.01312,-0.06577,-0.06256,-0.07385,0.00137,-0.0174,-0.01678,-0.01862,-0.01587,0.00061,-0.03357,-0.0177,0.06851,-0.0441
5.907,-0.00336,-0.0444,0.03708,-0.07584,-0.06027,-0.03876,-0.01556,-0.01373,-0.01511,-0.02014,-0.01678,0.00473,-0.0351,-0.01831,0.09872,-0.04532
5.9075,-0.00427,-0.04562,0.05554,-0.07797,-0.05829,-0.03357,-0.02579,-0.00595,-0.01495,-0.02121,-0.01816,0.00443,-0.03525,-0.01938,0.08865,-0.04929
5.908,-0.0058,-0.04608,0.06348,-0.08331,-0.0563,-0.05768,-0.03204,0.00076,-0.01633,-0.02243,-0.01678,0.00092,-0.03387,-0.01953,0.05173,-0.05356
5.9085,-0.00641,-0.04684,0.05341,-0.0914,-0.05676,-0.09613,-0.0354,0.00534,-0.01709,-0.02228,-0.01495,-0.00183,-0.03265,-0.0174,0.01007,-0.05508
5.909,-0.00687,-0.04547,0.02991,-0.09369,-0.05737,-0.12985,-0.03433,0.00473,-0.01694,-0.02136,-0.01328,-0.00198,-0.03174,-0.01602,-0.00275,-0.05402
5.9095,-0.00549,-0.04013,0.00473,-0.09415,-0.05539,-0.13794,-0.03189,-0.00748,-0.01648,-0.01923,-0.0119,-0.00031,-0.0325,-0.01572,0.01724,-0.0499
5.91,-0.00412,-0.03433,-0.00946,-0.10666,-0.04776,-0.11429,-0.03448,-0.02838,-0.01572,-0.01801,-0.01099,-0.00198,-0.03708,-0.01541,0.04684,-0.04562
5.9105,-0.00534,-0.03281,-0.02014,-0.1358,-0.03708,-0.08713,-0.04135,-0.04837,-0.01419,-0.01755,-0.01144,-0.00656,-0.04517,-0.01511,0.05051,-0.04333
5.911,-0.01022,-0.03372,-0.02716,-0.15884,-0.03128,-0.08224,-0.04669,-0.05798,-0.01389,-0.01846,-0.0116,-0.01114,-0.05432,-0.01495,0.01648,-0.04532
5.9115,-0.0145,-0.03357,-0.03311,-0.14252,-0.03052,-0.09232,-0.04562,-0.05585,-0.01465,-0.0174,-0.01083,-0.01343,-0.05859,-0.0145,-0.02808,-0.05066
5.912,-0.01389,-0.03128,-0.03525,-0.07355,-0.02884,-0.0882,-0.03555,-0.04257,-0.01465,-0.01526,-0.01007,-0.01236,-0.05432,-0.01404,-0.05478,-0.05432
5.9125,-0.00839,-0.03204,-0.03616,0.01038,-0.02213,-0.06195,-0.01434,-0.0238,-0.01526,-0.01434,-0.0119,-0.01038,-0.04547,-0.01434,-0.05905,-0.05585
5.913,-0.0032,-0.03708,-0.0386,0.05722,-0.01389,-0.03693,0.01038,-0.00778,-0.01541,-0.01511,-0.01419,-0.00839,-0.0383,-0.01373,-0.05386,-0.06134
5.9135,-0.00214,-0.04196,-0.04272,0.05249,-0.00824,-0.03342,0.02045,-0.01312,-0.01511,-0.01663,-0.01556,-0.00809,-0.03601,-0.01373,-0.047,-0.06668
5.914,-0.00412,-0.04181,-0.04486,0.03418,-0.00412,-0.04562,0.00931,-0.05096,-0.01587,-0.01907,-0.01587,-0.00885,-0.03525,-0.01297,-0.0386,-0.06882
5.9145,-0.00519,-0.03754,-0.0415,0.04425,-0.00046,-0.05676,-0.00671,-0.10406,-0.01801,-0.01831,-0.01541,-0.00839,-0.03403,-0.01312,-0.02747,-0.06042
5.915,-0.0058,-0.03494,-0.03494,0.07813,-0.00244,-0.05966,-0.01312,-0.12711,-0.02106,-0.01755,-0.01511,-0.00443,-0.03174,-0.01297,-0.01511,-0.04623
5.9155,-0.00702,-0.03494,-0.02228,0.10086,-0.01434,-0.06302,-0.01495,-0.0853,-0.02243,-0.01678,-0.01556,0.00122,-0.03021,-0.01465,-0.00061,-0.03418
5.916,-0.00763,-0.03525,-0.01251,0.0943,-0.03479,-0.06943,-0.02762,-0.00244,-0.02228,-0.01846,-0.01678,0.00504,-0.02762,-0.01678,0.00717,-0.03204
5.9165,-0.00977,-0.03571,-0.00656,0.06424,-0.05493,-0.07324,-0.05173,0.06485,-0.02045,-0.0209,-0.01938,0.00351,-0.02228,-0.02045,0.00092,-0.03738
5.917,-0.01511,-0.03601,-0.00732,0.0264,-0.06607,-0.06516,-0.07553,0.07538,-0.01801,-0.02167,-0.02228,0.00076,-0.01556,-0.02502,-0.00885,-0.04227
5.9175,-0.02655,-0.03784,-0.01099,-0.00565,-0.06668,-0.0473,-0.09186,0.02731,-0.01694,-0.02151,-0.02319,-0.00061,-0.01038,-0.02838,0.0,-0.04364
5.918,-0.04364,-0.04379,-0.01495,-0.02472,-0.06439,-0.03281,-0.09613,-0.03876,-0.0174,-0.01953,-0.02197,0.00015,-0.00931,-0.02945,0.01709,-0.04181
