time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
7.35,-0.01343,-0.0267,-0.02747,-0.01282,-0.03754,-0.047,-0.07034,-0.11551,0.80078,-0.02289,-0.09308,0.0351,-0.0325,-0.01862,0.01175,-0.04318
7.3505,-0.01511,-0.02731,-0.02487,-0.01328,-0.03784,-0.04547,-0.04852,-0.0798,0.76767,-0.02594,-0.12009,0.00092,-0.03937,-0.02045,0.01251,-0.04288
7.351,-0.01556,-0.02502,-0.02106,-0.01328,-0.03693,-0.04471,-0.02075,0.01999,0.72845,-0.02808,-0.12131,-0.0267,-0.04333,-0.02304,0.01205,-0.04257
7.3515,-0.01282,-0.02426,-0.01648,-0.01465,-0.0354,-0.04547,-0.01755,0.12878,0.69611,-0.02914,-0.09781,-0.03647,-0.04501,-0.02457,0.01007,-0.04272
7.352,-0.00763,-0.02655,-0.01312,-0.01846,-0.03922,-0.04486,-0.03418,0.16663,0.69092,-0.02899,-0.05997,-0.03586,-0.04318,-0.02441,0.0061,-0.04242
7.3525,-0.00214,-0.0322,-0.01343,-0.02197,-0.03937,-0.04486,-0.03418,0.11215,0.7045,-0.02808,-0.02182,-0.03464,-0.04135,-0.02136,0.00488,-0.04059
7.353,0.00198,-0.03754,-0.01678,-0.02457,-0.0354,-0.04532,0.01251,0.02213,0.70084,-0.02563,0.00763,-0.03403,-0.0412,-0.01968,0.00626,-0.03906
7.3535,0.00641,-0.04318,-0.02029,-0.03006,-0.03036,-0.04623,0.08484,-0.04471,0.66132,-0.02365,0.02609,-0.02808,-0.04364,-0.02045,0.00763,-0.03906
7.354,0.01038,-0.04639,-0.02289,-0.0386,-0.02594,-0.04593,0.11749,-0.07111,0.60104,-0.0235,0.03448,-0.01923,-0.04486,-0.02258,0.00763,-0.03906
7.3545,0.01282,-0.04745,-0.02487,-0.04303,-0.02441,-0.04562,0.07126,-0.05783,0.54245,-0.02365,0.03967,-0.01221,-0.04501,-0.02396,0.0087,-0.03922
7.355,0.01205,-0.05005,-0.03052,-0.03571,-0.02518,-0.04547,-0.01953,-0.00946,0.49011,-0.02121,0.04654,-0.00961,-0.04593,-0.02304,0.00992,-0.03876
7.3555,0.01068,-0.05524,-0.04059,-0.02106,-0.02533,-0.04532,-0.08148,0.056,0.43869,-0.01572,0.05951,-0.01007,-0.04608,-0.01923,0.01038,-0.03876
7.356,0.00946,-0.06638,-0.04852,-0.0116,-0.02548,-0.04486,-0.07217,0.09216,0.38406,-0.01007,0.06989,-0.01083,-0.04471,-0.01587,0.00854,-0.03891
7.3565,0.01083,-0.07736,-0.05112,-0.01175,-0.02563,-0.04532,-0.01434,0.07141,0.32776,-0.0029,0.06775,-0.00748,-0.04272,-0.01419,0.00565,-0.03845
7.357,0.01404,-0.08224,-0.04654,-0.01724,-0.02731,-0.04639,0.03342,0.01785,0.27008,0.0029,0.04639,-0.00244,-0.04211,-0.01633,0.00443,-0.03693
7.3575,0.01663,-0.07584,-0.03815,-0.02075,-0.02823,-0.04532,0.04074,-0.02563,0.20462,0.01053,0.01495,0.00015,-0.04593,-0.01907,0.00443,-0.03418
7.358,0.01984,-0.0647,-0.03006,-0.01572,-0.02991,-0.04593,0.02563,-0.0444,0.13428,0.0177,-0.01038,0.00015,-0.04898,-0.0206,0.00473,-0.03265
