time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
8.67,-0.01038,-0.05768,-0.0238,-0.0473,-0.03922,-0.0383,-0.00946,-0.02472,-0.01587,-0.02457,-0.00061,-0.01511,-0.03265,-0.01755,-0.00031,-0.04242
8.6705,-0.01022,-0.05402,-0.02289,0.0174,-0.05615,-0.03952,-0.00885,-0.03555,-0.01633,-0.02396,-0.00244,-0.01068,-0.03159,-0.01587,-0.0209,-0.04181
8.671,-0.01175,-0.05203,-0.02213,0.06241,-0.05905,-0.04562,-0.01099,-0.03891,-0.01663,-0.02304,-0.00839,-0.00519,-0.03143,-0.01526,-0.05783,-0.04578
8.6715,-0.01236,-0.05112,-0.02609,0.06927,-0.05341,-0.05112,-0.01389,-0.0354,-0.01678,-0.02136,-0.01663,-0.00351,-0.03143,-0.01556,-0.09628,-0.05219
8.672,-0.01282,-0.05249,-0.03494,0.04837,-0.04929,-0.05203,-0.01511,-0.03403,-0.01633,-0.02121,-0.02075,-0.00656,-0.03021,-0.01678,-0.09003,-0.05798
8.6725,-0.01175,-0.05478,-0.04562,0.01297,-0.05463,-0.04913,-0.01282,-0.03647,-0.01617,-0.0235,-0.01999,-0.00977,-0.02884,-0.01709,-0.02396,-0.05692
8.673,-0.01068,-0.05386,-0.05371,-0.03983,-0.07462,-0.04623,-0.01068,-0.04181,-0.01617,-0.02411,-0.01785,-0.00504,-0.02899,-0.01663,0.05035,-0.04929
8.6735,-0.00992,-0.04669,-0.05783,-0.1123,-0.0972,-0.04547,-0.01144,-0.04623,-0.01526,-0.02213,-0.01495,0.00656,-0.03265,-0.01541,0.07126,-0.03998
8.674,-0.00809,-0.03738,-0.05844,-0.17441,-0.10742,-0.0444,-0.01251,-0.04517,-0.01389,-0.02075,-0.01678,0.01465,-0.03586,-0.0148,0.03754,-0.0383
8.6745,-0.00443,-0.03235,-0.05768,-0.16663,-0.09827,-0.04059,-0.01022,-0.03281,-0.01205,-0.01877,-0.01862,0.01221,-0.03632,-0.01709,0.00427,-0.04196
8.675,0.00076,-0.03143,-0.05432,-0.05905,-0.08301,-0.0351,-0.0058,-0.01236,-0.01068,-0.01678,-0.01968,0.00366,-0.03494,-0.01877,-0.00198,-0.04639
8.6755,0.00595,-0.02975,-0.05112,0.08087,-0.07553,-0.03204,-0.0032,0.00458,-0.01083,-0.01541,-0.01907,-0.00046,-0.03387,-0.01801,0.00504,-0.04761
8.676,0.00748,-0.02518,-0.04593,0.1413,-0.06989,-0.03098,-0.00381,0.00381,-0.0116,-0.01648,-0.01846,0.00214,-0.03235,-0.01541,0.00336,-0.04318
8.6765,0.00732,-0.02029,-0.04333,0.09171,-0.04959,-0.02914,-0.0058,-0.01343,-0.01266,-0.01602,-0.01785,0.00671,-0.03235,-0.01404,-0.01221,-0.03708
8.677,0.00885,-0.01953,-0.04105,0.00732,-0.01434,-0.02655,-0.00702,-0.03479,-0.01068,-0.01678,-0.02274,0.0058,-0.03296,-0.0145,-0.03387,-0.03494
8.6775,0.01266,-0.02213,-0.03952,-0.03433,0.02029,-0.0235,-0.00763,-0.04959,-0.00793,-0.01678,-0.03357,0.00153,-0.03387,-0.01648,-0.04684,-0.03738
8.678,0.0145,-0.02518,-0.03494,-0.0322,0.03922,-0.02426,-0.009,-0.05188,-0.00534,-0.01648,-0.04364,-0.00153,-0.03326,-0.01724,-0.0415,-0.03937
8.6785,0.01343,-0.02747,-0.02975,-0.02853,0.04181,-0.02701,-0.01144,-0.03616,-0.00366,-0.01541,-0.04333,-0.00061,-0.0322,-0.01816,-0.01434,-0.03952
8.679,0.01175,-0.03067,-0.02579,-0.03647,0.03174,-0.02853,-0.01434,-0.00885,-0.00488,-0.01312,-0.03342,0.00092,-0.03052,-0.01907,0.01495,-0.03922
8.6795,0.01022,-0.03418,-0.02472,-0.03418,0.0148,-0.02655,-0.01831,0.00977,-0.00641,-0.01114,-0.03128,0.00198,-0.03021,-0.01923,0.02304,-0.04089
8.68,0.00839,-0.03464,-0.02441,-0.00305,0.00046,-0.02518,-0.02197,0.01053,-0.00763,-0.0116,-0.05035,0.00092,-0.03174,-0.01862,-0.00031,-0.04379
8.6805,0.00275,-0.03342,-0.02563,0.04456,0.00092,-0.0238,-0.02167,0.00122,-0.01022,-0.01114,-0.08057,-0.00183,-0.03403,-0.01968,-0.03983,-0.04715
8.681,-0.00412,-0.0325,-0.03052,0.08255,0.01526,-0.02609,-0.01968,-0.00854,-0.01511,-0.01083,-0.09201,-0.00488,-0.03571,-0.02045,-0.06927,-0.04929
8.6815,-0.00839,-0.03357,-0.03937,0.08957,0.02487,-0.03204,-0.01648,-0.02197,-0.02136,-0.0119,-0.06424,-0.0058,-0.03571,-0.02029,-0.07843,-0.04883
8.682,-0.01083,-0.03311,-0.04807,0.06027,0.01236,-0.03784,-0.01511,-0.04395,-0.02747,-0.01419,-0.01663,-0.00305,-0.03479,-0.01999,-0.07309,-0.04501
8.6825,-0.01068,-0.02914,-0.05127,0.01617,-0.01816,-0.03799,-0.01541,-0.06638,-0.03235,-0.01419,0.02533,0.00061,-0.03372,-0.01999,-0.06943,-0.04227
8.683,-0.00931,-0.02457,-0.04837,-0.00931,-0.05096,-0.03189,-0.01633,-0.07629,-0.03555,-0.0119,0.04944,0.00183,-0.03403,-0.02106,-0.06882,-0.0444
8.6835,-0.00977,-0.02502,-0.04532,0.00107,-0.06775,-0.02533,-0.01785,-0.07385,-0.0386,-0.01053,0.06409,0.0,-0.03281,-0.02197,-0.06775,-0.05066
8.684,-0.01205,-0.03052,-0.04379,0.0235,-0.06485,-0.02289,-0.01877,-0.0708,-0.04044,-0.01389,0.0705,-0.00244,-0.03036,-0.02151,-0.0412,-0.056
8.6845,-0.01465,-0.03738,-0.04242,0.01526,-0.05295,-0.0296,-0.01877,-0.07141,-0.04089,-0.01633,0.06454,-0.00565,-0.03052,-0.02045,0.02747,-0.05585
8.685,-0.01511,-0.0441,-0.0412,-0.03464,-0.04532,-0.04318,-0.01907,-0.06836,-0.04089,-0.01785,0.04807,-0.00702,-0.03235,-0.01892,0.12421,-0.04913
8.6855,-0.01236,-0.05188,-0.03754,-0.08942,-0.03769,-0.05417,-0.01877,-0.05356,-0.03586,-0.01801,0.03311,-0.00549,-0.03387,-0.01938,0.2034,-0.03876
8.686,-0.00977,-0.06119,-0.03738,-0.10956,-0.01892,-0.05722,-0.01846,-0.0293,-0.02609,-0.01984,0.0209,-0.0029,-0.03265,-0.0206,0.21576,-0.02884
8.6865,-0.00946,-0.06729,-0.03799,-0.09918,0.00732,-0.05249,-0.01846,-0.00626,-0.01389,-0.02274,0.01129,0.00031,-0.03082,-0.02258,0.1712,-0.02274
8.687,-0.01068,-0.06592,-0.03799,-0.09628,0.02762,-0.04761,-0.01923,0.01465,-0.00153,-0.02396,0.00336,0.00305,-0.03006,-0.02228,0.11597,-0.02426
8.6875,-0.01083,-0.05798,-0.0351,-0.12344,0.03662,-0.04837,-0.01892,0.04929,0.00885,-0.02426,-0.00244,0.00381,-0.03159,-0.02045,0.08102,-0.03052
8.688,-0.00839,-0.05035,-0.03204,-0.16479,0.0412,-0.0499,-0.01923,0.10071,0.01297,-0.02274,-0.00229,0.00229,-0.03403,-0.01816,0.06836,-0.03723
8.6885,-0.00504,-0.04959,-0.0293,-0.19241,0.04898,-0.04608,-0.01968,0.13885,0.00702,-0.02151,0.00137,-0.00137,-0.03555,-0.01678,0.05676,-0.04074
8.689,-0.00397,-0.05569,-0.02716,-0.20187,0.06042,-0.0351,-0.02045,0.12848,-0.0058,-0.01968,-0.00107,-0.00458,-0.03525,-0.01678,0.04242,-0.0441
8.6895,-0.00488,-0.05951,-0.02518,-0.20264,0.06958,-0.02136,-0.0206,0.07126,-0.01465,-0.01831,-0.00763,-0.00687,-0.03448,-0.01724,0.02945,-0.05356
8.69,-0.00092,-0.05707,-0.02441,-0.19424,0.06744,-0.01114,-0.01938,0.00473,-0.01572,-0.0177,-0.01587,-0.00717,-0.03372,-0.01694,0.01877,-0.065
8.6905,0.01541,-0.0531,-0.02487,-0.15869,0.04837,-0.00748,-0.01892,-0.0354,-0.01373,-0.01663,-0.02029,-0.00473,-0.03357,-0.01663,0.0116,-0.06943
8.691,0.04593,-0.05188,-0.02487,-0.08316,0.01251,-0.01038,-0.01831,-0.03494,-0.01556,-0.01785,-0.01984,-0.00244,-0.03342,-0.01495,0.00763,-0.06607
8.6915,0.07065,-0.05203,-0.02563,0.02304,-0.03464,-0.0209,-0.0174,0.00198,-0.02167,-0.02045,-0.01968,-0.00046,-0.03235,-0.01602,0.00504,-0.05966
8.692,0.06424,-0.05096,-0.02762,0.1384,-0.09201,-0.03723,-0.01465,0.05508,-0.02731,-0.02258,-0.02213,0.00076,-0.0322,-0.01755,0.00153,-0.05219
8.6925,0.02518,-0.04883,-0.03036,0.22934,-0.14862,-0.05463,-0.0119,0.0943,-0.03036,-0.02289,-0.02716,0.00336,-0.03021,-0.01831,-0.00824,-0.04349
8.693,-0.01846,-0.0473,-0.03342,0.26749,-0.19409,-0.06592,-0.01083,0.09308,-0.03311,-0.02274,-0.03281,0.00381,-0.02823,-0.01694,-0.01892,-0.03693
8.6935,-0.03998,-0.04883,-0.03418,0.25269,-0.21072,-0.07141,-0.01373,0.06393,-0.03555,-0.02472,-0.03784,0.00061,-0.02823,-0.01587,-0.01907,-0.03479
8.694,-0.03876,-0.05219,-0.03555,0.20905,-0.19608,-0.07126,-0.01801,0.03967,-0.03769,-0.0238,-0.03845,-0.00275,-0.03082,-0.01648,-0.01556,-0.03693
8.6945,-0.02823,-0.05478,-0.03494,0.16434,-0.16388,-0.06699,-0.01892,0.03418,-0.03708,-0.02243,-0.03571,-0.00534,-0.03082,-0.0177,-0.01846,-0.03876
8.695,-0.02029,-0.05569,-0.03433,0.12756,-0.13031,-0.06165,-0.01617,0.03342,-0.0351,-0.01938,-0.03265,-0.00656,-0.02991,-0.02075,-0.02884,-0.03662
8.6955,-0.01678,-0.05554,-0.03433,0.08987,-0.10147,-0.05325,-0.01389,0.02274,-0.03342,-0.01953,-0.03189,-0.0061,-0.02975,-0.02289,-0.03387,-0.03021
8.696,-0.01328,-0.05417,-0.03357,0.04776,-0.07019,-0.04044,-0.01297,0.00641,-0.02792,-0.02167,-0.03235,-0.0058,-0.03128,-0.0235,-0.02655,-0.01877
8.6965,-0.00885,-0.0502,-0.03067,0.01083,-0.04059,-0.02594,-0.01312,-0.00351,-0.01587,-0.0235,-0.03464,-0.00336,-0.03174,-0.02289,-0.02411,-0.0145
8.697,-0.00504,-0.04547,-0.0267,-0.00931,-0.0206,-0.01511,-0.01312,-0.00427,-0.00107,-0.02228,-0.03571,-0.00092,-0.03098,-0.02106,-0.03387,-0.02594
8.6975,-0.00366,-0.04105,-0.02655,-0.0119,-0.01114,-0.00687,-0.01251,-0.00015,0.00961,-0.01938,-0.03372,0.00076,-0.03036,-0.0209,-0.02548,-0.04395
8.698,-0.00549,-0.03784,-0.03403,-0.00458,0.0,-0.00137,-0.01038,0.00412,0.01389,-0.01724,-0.02914,0.00244,-0.03235,-0.02151,0.02762,-0.0531
8.6985,-0.00671,-0.0354,-0.0473,0.00381,0.01358,0.0058,-0.00824,0.00671,0.01297,-0.01556,-0.02487,0.00473,-0.03342,-0.0209,0.08789,-0.05325
8.699,-0.00473,-0.03418,-0.06439,0.00626,0.02045,0.01205,-0.0061,0.00885,0.00916,-0.01602,-0.02411,0.00656,-0.03311,-0.0177,0.10117,-0.05493
8.6995,0.00198,-0.03479,-0.07553,0.00427,0.0145,0.00931,-0.00458,0.01099,0.00519,-0.01709,-0.02945,0.00824,-0.03159,-0.01495,0.06226,-0.06088
8.7,0.00931,-0.03662,-0.0824,-0.00244,0.01129,-0.00946,-0.00412,0.01083,0.00214,-0.01816,-0.0383,0.00946,-0.03159,-0.01419,0.02304,-0.05997
8.7005,0.01343,-0.03677,-0.08514,-0.01816,0.01846,-0.03845,-0.00366,0.00671,-0.00076,-0.01984,-0.04456,0.00839,-0.03204,-0.01694,0.01785,-0.05096
8.701,0.01236,-0.03418,-0.08041,-0.04486,0.03174,-0.06241,-0.00656,-0.00031,-0.00397,-0.02075,-0.0441,0.00671,-0.03265,-0.02029,0.03128,-0.03967
8.7015,0.0061,-0.03143,-0.06058,-0.05814,0.03296,-0.06927,-0.01068,-0.00763,-0.0061,-0.02182,-0.03662,0.00473,-0.0322,-0.02167,0.03403,-0.03372
8.702,-0.00198,-0.02838,-0.02914,-0.01297,0.02136,-0.06226,-0.01495,-0.01358,-0.00778,-0.02121,-0.02655,0.00305,-0.03113,-0.02029,0.02594,-0.03113
8.7025,-0.00488,-0.02426,0.0061,0.10605,0.01282,-0.05295,-0.01587,-0.01816,-0.00748,-0.01831,-0.01984,0.00214,-0.03235,-0.01785,0.02182,-0.03036
8.703,-0.00443,-0.01785,0.03128,0.25558,0.01022,-0.05127,-0.01236,-0.01984,-0.00763,-0.01511,-0.02563,0.00397,-0.03448,-0.01709,0.02258,-0.02823
8.7035,-0.00641,-0.01205,0.04593,0.36865,-0.00427,-0.05463,-0.00824,-0.01648,-0.00641,-0.01511,-0.04456,0.00641,-0.03494,-0.01877,0.02304,-0.03021
8.704,-0.0145,-0.01251,0.04913,0.39841,-0.04837,-0.05981,-0.00626,-0.00977,-0.00748,-0.0174,-0.06165,0.00595,-0.03326,-0.01984,0.01694,-0.03342
8.7045,-0.02319,-0.0174,0.04013,0.31433,-0.10468,-0.06241,-0.00702,-0.00244,-0.00977,-0.01968,-0.0621,0.00381,-0.03159,-0.01724,0.00488,-0.03799
