time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
3.09,-0.00137,-0.04913,-0.04059,-0.01297,-0.00717,-0.04242,-0.01511,-0.01541,0.07813,-0.05051,-0.08453,0.01373,-0.04791,-0.00397,0.02213,-0.0441
3.0905,-0.0029,-0.04425,-0.03647,-0.01251,0.01251,-0.04044,-0.01282,-0.01007,0.07034,-0.04135,-0.06699,0.03128,-0.04959,-0.01877,0.0209,-0.04196
3.091,-0.00519,-0.03693,-0.0325,-0.01251,0.01617,-0.03983,-0.01221,-0.00626,0.04974,-0.02991,-0.05264,0.03326,-0.05783,-0.03586,0.01694,-0.04227
3.0915,-0.00717,-0.02808,-0.02884,-0.01312,0.01099,-0.04196,-0.01236,-0.00351,0.02319,-0.01678,-0.03464,0.01724,-0.05997,-0.04578,0.01175,-0.04425
3.092,-0.00778,-0.02365,-0.02686,-0.01389,0.00763,-0.04532,-0.01175,0.0,0.00259,-0.00702,-0.01434,0.00534,-0.04852,-0.04562,0.00687,-0.0441
3.0925,-0.00748,-0.02548,-0.02853,-0.01328,0.00671,-0.04883,-0.01068,0.00458,-0.00488,0.00168,-0.00031,0.01999,-0.03082,-0.04013,-0.00061,-0.04089
3.093,-0.00671,-0.03128,-0.03494,-0.01068,-0.00031,-0.04959,-0.00931,0.00656,-0.00183,0.00656,0.0032,0.05188,-0.02213,-0.03433,-0.00977,-0.03769
3.0935,-0.00748,-0.03494,-0.04013,-0.00854,-0.01312,-0.04944,-0.0087,0.00351,0.00168,0.0119,0.00122,0.07019,-0.02258,-0.02029,-0.01785,-0.03693
3.094,-0.01038,-0.03326,-0.03967,-0.00763,-0.03143,-0.04944,-0.00732,-0.00717,-0.00015,0.01205,-0.00031,0.05524,-0.02228,0.00595,-0.02151,-0.03845
3.0945,-0.00931,-0.02716,-0.03357,-0.009,-0.05188,-0.04929,-0.00595,-0.02548,-0.00977,0.00839,0.00336,0.01801,-0.01999,0.03662,-0.01846,-0.0415
3.095,-0.00488,-0.01862,-0.02777,-0.01053,-0.06516,-0.04822,-0.01053,-0.04242,-0.02899,0.00458,0.01129,-0.02411,-0.02014,0.05142,-0.01053,-0.04425
3.0955,-0.00168,-0.00931,-0.0264,-0.01083,-0.06516,-0.04654,-0.02151,-0.05035,-0.05249,0.00351,0.01984,-0.06073,-0.02594,0.03342,-0.00412,-0.04639
3.096,-0.00259,-0.00351,-0.02823,-0.00946,-0.05295,-0.04562,-0.03464,-0.05051,-0.07141,0.00534,0.02365,-0.08255,-0.03372,-0.00702,-0.00107,-0.04715
3.0965,-0.00336,-0.00443,-0.03235,-0.0087,-0.03967,-0.04501,-0.04211,-0.05112,-0.08102,0.00839,0.01816,-0.07706,-0.03876,-0.0322,0.00031,-0.047
3.097,-0.00275,-0.01038,-0.03662,-0.009,-0.03021,-0.04501,-0.0383,-0.05722,-0.08606,0.01099,-0.00137,-0.04242,-0.0386,-0.01556,0.00427,-0.04593
3.0975,-0.00092,-0.02106,-0.04166,-0.00916,-0.02029,-0.04364,-0.02853,-0.06592,-0.08148,0.01221,-0.02762,0.00046,-0.03555,0.02274,0.01236,-0.04379
3.098,-0.00046,-0.03082,-0.04501,-0.00946,-0.00946,-0.04333,-0.01938,-0.06409,-0.05783,0.01007,-0.0444,0.02365,-0.0322,0.03677,0.02243,-0.04135
3.0985,-0.00092,-0.03876,-0.04318,-0.009,0.0,-0.04364,-0.01419,-0.03555,-0.02167,0.00259,-0.0441,0.0209,-0.0325,0.00031,0.02701,-0.04028
3.099,-0.00214,-0.04257,-0.03693,-0.00854,0.00549,-0.04425,-0.01083,0.02533,0.00443,-0.00565,-0.03098,0.00793,-0.03494,-0.07019,0.02075,-0.04105
3.0995,-0.00534,-0.04318,-0.03113,-0.00839,0.00748,-0.04593,-0.00641,0.09171,0.00809,-0.01328,-0.00839,0.00351,-0.03647,-0.13199,0.0061,-0.04272
3.1,-0.00931,-0.04105,-0.02808,-0.00717,0.00565,-0.04883,-0.00107,0.11963,-0.00351,-0.01953,0.02457,0.00854,-0.03525,-0.14984,-0.00565,-0.04364
3.1005,-0.01358,-0.03906,-0.02747,-0.00626,-0.0032,-0.05157,0.00381,0.09323,-0.01343,-0.02243,0.05997,0.01312,-0.03296,-0.11932,-0.00946,-0.04486
3.101,-0.01526,-0.03891,-0.02853,-0.00687,-0.02533,-0.05219,0.00214,0.03906,-0.01144,-0.0235,0.08286,0.01083,-0.03143,-0.06775,-0.00793,-0.04501
3.1015,-0.01236,-0.03998,-0.02945,-0.00992,-0.05936,-0.05219,-0.00534,-0.00336,-0.00198,-0.02487,0.08255,0.00381,-0.03067,-0.02701,-0.00595,-0.04517
3.102,-0.009,-0.0412,-0.03159,-0.01099,-0.09003,-0.05249,-0.01144,-0.01709,0.0058,-0.0267,0.06668,-0.00122,-0.02777,-0.01221,-0.00458,-0.04471
3.1025,-0.00793,-0.04013,-0.03555,-0.01114,-0.09979,-0.05341,-0.01526,-0.01389,0.00809,-0.02792,0.05005,-0.0029,-0.01984,-0.01526,0.0,-0.04501
3.103,-0.00961,-0.03708,-0.03967,-0.01068,-0.08255,-0.05371,-0.01907,-0.00977,0.00748,-0.02625,0.03922,-0.00519,-0.00793,-0.02441,0.00946,-0.04593
3.1035,-0.00809,-0.03448,-0.04379,-0.01114,-0.05768,-0.05188,-0.02045,-0.01144,0.00427,-0.02426,0.03418,-0.00961,0.00244,-0.03387,0.02167,-0.04578
3.104,-0.00397,-0.03372,-0.0444,-0.01175,-0.03952,-0.05035,-0.01633,-0.01511,-0.00259,-0.02686,0.0296,-0.01205,0.00458,-0.03677,0.03006,-0.04333
3.1045,-0.00015,-0.03342,-0.0441,-0.01129,-0.03418,-0.04959,-0.00473,-0.01968,-0.01297,-0.03403,0.02213,-0.00824,-0.00275,-0.03326,0.03098,-0.04059
3.105,0.00076,-0.03433,-0.04211,-0.01099,-0.03342,-0.05066,0.01114,-0.03067,-0.02167,-0.0441,0.01297,-0.00061,-0.01617,-0.02518,0.02823,-0.03876
3.1055,-0.00107,-0.03662,-0.04044,-0.00961,-0.03372,-0.05142,0.03159,-0.04456,-0.02853,-0.04944,0.00351,0.00534,-0.0354,-0.01846,0.02808,-0.03708
3.106,-0.00229,-0.03983,-0.03769,-0.00763,-0.03571,-0.05051,0.04776,-0.05447,-0.03021,-0.04669,-0.00565,0.00748,-0.05371,-0.01099,0.03082,-0.03647
3.1065,-0.00351,-0.04425,-0.03784,-0.00107,-0.0383,-0.04898,0.04715,-0.05402,-0.02762,-0.03922,-0.01663,0.00397,-0.05829,0.00015,0.03021,-0.03723
3.107,-0.00397,-0.04822,-0.03723,0.00809,-0.03876,-0.04822,0.03265,-0.04532,-0.02213,-0.03952,-0.02701,-0.00168,-0.04318,0.01602,0.02411,-0.03998
3.1075,-0.00381,-0.05112,-0.03632,0.01617,-0.03143,-0.04791,0.01587,-0.03693,-0.01572,-0.05661,-0.03174,-0.00717,-0.01984,0.03281,0.01846,-0.04242
3.108,-0.00458,-0.05371,-0.03403,0.02167,-0.01846,-0.047,0.00214,-0.03525,-0.009,-0.08743,-0.02609,-0.00946,-0.01221,0.0386,0.01862,-0.04349
3.1085,-0.00626,-0.05737,-0.03494,0.02121,-0.00504,-0.04562,-0.01541,-0.03998,-0.00137,-0.11917,-0.01251,-0.00885,-0.03281,0.0148,0.02167,-0.04318
3.109,-0.00748,-0.06195,-0.03708,0.01083,0.0032,-0.0444,-0.04013,-0.03372,0.0032,-0.13626,-0.00137,-0.00824,-0.06943,-0.03723,0.01846,-0.04272
3.1095,-0.00671,-0.06638,-0.03876,-0.01282,-0.00122,-0.04288,-0.06073,-0.00977,-0.00031,-0.1329,0.00046,-0.00778,-0.09521,-0.08514,0.01358,-0.04318
3.11,-0.0029,-0.06989,-0.03845,-0.03937,-0.02075,-0.03952,-0.0592,0.01221,-0.0119,-0.11002,-0.00351,-0.00717,-0.09048,-0.09338,0.01099,-0.04517
3.1105,-0.00061,-0.07202,-0.03632,-0.056,-0.04868,-0.03677,-0.03586,0.00275,-0.02365,-0.07813,-0.00549,-0.00656,-0.06622,-0.06439,0.01144,-0.04471
3.111,-0.00275,-0.06989,-0.03265,-0.05249,-0.0679,-0.03525,-0.01129,-0.02762,-0.02991,-0.04379,-0.00107,-0.00656,-0.04456,-0.03052,0.01801,-0.04227
3.1115,-0.00946,-0.06332,-0.0296,-0.03036,-0.06058,-0.03494,-0.0061,-0.0325,-0.03021,-0.01312,0.00427,-0.00732,-0.03403,-0.01572,0.02579,-0.0383
3.112,-0.01617,-0.05539,-0.02884,-0.00046,-0.03326,-0.03616,-0.01831,0.00961,-0.02762,0.01114,0.00656,-0.00641,-0.03174,-0.01556,0.03235,-0.03525
3.1125,-0.01907,-0.04868,-0.03113,0.0177,-0.01144,-0.03845,-0.03372,0.06119,-0.02396,0.03052,0.00443,-0.00259,-0.03128,-0.01602,0.03052,-0.03448
3.113,-0.01892,-0.04639,-0.03418,0.01144,-0.01373,-0.03845,-0.04044,0.07278,-0.02167,0.0412,0.00015,0.00092,-0.03021,-0.01312,0.0238,-0.03677
3.1135,-0.01785,-0.04791,-0.03555,-0.01419,-0.0325,-0.03845,-0.0386,0.04959,-0.02121,0.0444,-0.0032,0.0029,-0.02762,-0.01007,0.01633,-0.03906
3.114,-0.01572,-0.05051,-0.0351,-0.04272,-0.04456,-0.0383,-0.03036,0.03479,-0.01846,0.04303,-0.00748,0.00259,-0.02655,-0.00946,0.01221,-0.03845
3.1145,-0.01144,-0.05005,-0.03601,-0.06012,-0.03784,-0.04135,-0.02106,0.04883,-0.0119,0.04013,-0.01419,-0.00504,-0.02731,-0.0119,0.00977,-0.0354
3.115,-0.00519,-0.0473,-0.03876,-0.06531,-0.02045,-0.04593,-0.01663,0.07538,-0.00381,0.03799,-0.02289,-0.01953,-0.0293,-0.01541,0.00534,-0.03693
3.1155,-0.00107,-0.04181,-0.04181,-0.06165,-0.00305,-0.04837,-0.0148,0.08667,0.00046,0.03632,-0.02792,-0.0322,-0.03021,-0.01892,-0.00076,-0.04303
3.116,-0.00076,-0.03464,-0.0415,-0.04456,0.00778,-0.04684,-0.01404,0.07996,0.00031,0.03632,-0.02914,-0.02991,-0.02869,-0.02197,-0.00946,-0.04852
3.1165,-0.00305,-0.02869,-0.03632,-0.00488,0.01373,-0.04608,-0.01953,0.07004,-0.00305,0.03952,-0.0293,-0.00519,-0.02701,-0.02289,-0.01511,-0.05051
3.117,-0.0032,-0.02655,-0.03265,0.05234,0.01419,-0.04654,-0.03647,0.0647,-0.00748,0.04623,-0.0325,0.02609,-0.02502,-0.02213,-0.01205,-0.04898
3.1175,-0.00076,-0.02853,-0.03281,0.09766,0.01221,-0.04852,-0.05646,0.05219,-0.01389,0.04913,-0.0383,0.03952,-0.02319,-0.01526,-0.00092,-0.04684
3.118,0.00198,-0.03342,-0.03403,0.0975,0.00793,-0.04929,-0.06119,0.02518,-0.02121,0.04532,-0.04135,0.02838,-0.01633,-0.00305,0.00626,-0.04562
3.1185,0.00412,-0.03922,-0.03494,0.0499,-0.00641,-0.04791,-0.04303,-0.00671,-0.02716,0.03494,-0.03937,0.00687,-0.0032,0.00763,-0.00336,-0.04578
3.119,0.00305,-0.04456,-0.03326,-0.01541,-0.02991,-0.04715,-0.01587,-0.02533,-0.02899,0.02441,-0.03281,-0.00824,0.01266,0.00885,-0.03006,-0.04471
3.1195,0.00107,-0.04944,-0.03113,-0.06088,-0.04868,-0.04639,0.00351,-0.02731,-0.02823,0.01633,-0.02762,-0.00946,0.0264,0.00015,-0.06424,-0.04395
3.12,-0.00107,-0.05051,-0.03113,-0.07492,-0.04684,-0.047,0.00961,-0.02121,-0.02502,0.01007,-0.02396,-0.00275,0.02716,-0.01038,-0.09003,-0.04562
3.1205,-0.00381,-0.04669,-0.03403,-0.07706,-0.03143,-0.04944,0.00656,-0.02472,-0.02228,0.00504,-0.02151,0.00015,0.01251,-0.01633,-0.09689,-0.04913
3.121,-0.00549,-0.03952,-0.03662,-0.07767,-0.02502,-0.05112,-0.00153,-0.04913,-0.0238,0.00015,-0.01846,-0.00443,-0.00458,-0.01953,-0.08591,-0.05127
3.1215,-0.00473,-0.03357,-0.03647,-0.06516,-0.04074,-0.0502,-0.01038,-0.08377,-0.02991,-0.00504,-0.01495,-0.00854,-0.01068,-0.02411,-0.06821,-0.0502
3.122,-0.00488,-0.03204,-0.03662,-0.03235,-0.07507,-0.04852,-0.01755,-0.08667,-0.03754,-0.0116,-0.01114,-0.00946,-0.0174,-0.03098,-0.05203,-0.04669
