time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
6.4,-0.00916,-0.02945,-0.09201,-0.01907,-0.03418,-0.04562,-0.01526,-0.00046,-0.04044,0.01404,-0.03616,0.03494,0.00519,-0.01801,0.04456,-0.04044
6.4005,-0.01404,-0.03082,-0.03357,-0.02213,-0.03983,-0.04776,-0.01114,0.00061,-0.02243,0.00778,-0.04044,0.03952,0.00534,-0.02014,0.05035,-0.04196
6.401,-0.01938,-0.03616,0.02106,-0.02579,-0.04257,-0.04379,-0.00793,0.00137,-0.01297,-0.00443,-0.03815,0.02258,-0.00275,-0.01968,0.03586,-0.04333
6.4015,-0.02213,-0.04181,0.05035,-0.02838,-0.04196,-0.03433,-0.009,0.00092,-0.01053,-0.01373,-0.03403,0.00336,-0.01282,-0.01785,0.00244,-0.0412
6.402,-0.01968,-0.04395,0.03891,-0.0296,-0.03876,-0.02609,-0.01434,0.00061,-0.01266,-0.01236,-0.02792,0.00946,-0.02792,-0.01709,-0.0351,-0.03372
6.4025,-0.01602,-0.04211,-0.00992,-0.0296,-0.03311,-0.02258,-0.01816,-0.00122,-0.01465,-0.00336,-0.01999,0.04517,-0.05325,-0.01724,-0.05692,-0.02411
6.403,-0.01343,-0.04105,-0.06485,-0.02884,-0.02701,-0.0264,-0.01999,-0.00275,-0.01526,0.00565,-0.0116,0.0885,-0.07721,-0.01755,-0.05264,-0.01755
6.4035,-0.0119,-0.04181,-0.08636,-0.0267,-0.02304,-0.03586,-0.02167,-0.0029,-0.01465,0.0058,-0.00626,0.10788,-0.08316,-0.01709,-0.03281,-0.01923
6.404,-0.00931,-0.04379,-0.06439,-0.02686,-0.02411,-0.04532,-0.02762,-0.00244,-0.01389,0.0,-0.00565,0.0946,-0.06821,-0.01633,-0.01633,-0.02686
6.4045,-0.00443,-0.04501,-0.02197,-0.03128,-0.02563,-0.05234,-0.03342,-0.00305,-0.01328,-0.00565,-0.009,0.06668,-0.05188,-0.0145,-0.01099,-0.03448
6.405,-0.00015,-0.04486,0.009,-0.0383,-0.0264,-0.06516,-0.03174,-0.00366,-0.01297,-0.009,-0.01022,0.04196,-0.04562,-0.01419,-0.0058,-0.03983
6.4055,0.00305,-0.04486,0.01419,-0.04166,-0.02579,-0.08514,-0.01907,-0.00397,-0.01205,-0.01129,-0.00946,0.01801,-0.04059,-0.01663,0.00717,-0.0444
6.406,0.00656,-0.04456,0.00488,-0.03906,-0.02396,-0.09186,-0.00397,-0.00427,-0.01175,-0.01328,-0.00732,-0.01266,-0.02594,-0.02029,0.02029,-0.04883
6.4065,0.0119,-0.04547,-0.00427,-0.03021,-0.02243,-0.06927,-0.00107,-0.00427,-0.0119,-0.01663,-0.00595,-0.04471,-0.00793,-0.02411,0.01862,-0.05508
6.407,0.01923,-0.04623,-0.00595,-0.02136,-0.02151,-0.02853,-0.01205,-0.00565,-0.01312,-0.02045,-0.00778,-0.0647,0.00168,-0.02747,0.00259,-0.06149
6.4075,0.02518,-0.04562,-0.00046,-0.01587,-0.02136,-0.00046,-0.0235,-0.00748,-0.01465,-0.0238,-0.01083,-0.06638,0.00275,-0.02792,-0.0032,-0.06409
6.408,0.02884,-0.04471,0.00885,-0.01373,-0.02441,0.00076,-0.02304,-0.00763,-0.01495,-0.02304,-0.01266,-0.05936,0.00549,-0.0264,0.01434,-0.06332
6.4085,0.02686,-0.04593,0.0177,-0.01419,-0.02899,-0.01968,-0.0148,-0.00626,-0.0145,-0.01877,-0.01297,-0.0528,0.01175,-0.0238,0.03784,-0.0589
6.409,0.01801,-0.04822,0.01984,-0.01511,-0.03494,-0.04959,-0.01144,-0.00412,-0.0145,-0.01495,-0.01404,-0.05051,0.01038,-0.02258,0.04028,-0.05203
6.4095,0.00534,-0.0502,0.00946,-0.01297,-0.04059,-0.07706,-0.01129,-0.00244,-0.01419,-0.01358,-0.01465,-0.04807,-0.00595,-0.02014,0.0267,-0.04364
6.41,-0.00519,-0.05051,-0.00854,-0.00397,-0.04349,-0.09338,-0.01144,-0.00214,-0.01389,-0.01648,-0.01465,-0.03922,-0.02991,-0.01724,0.0174,-0.04074
6.4105,-0.00748,-0.05112,-0.02502,0.00641,-0.03906,-0.09048,-0.01434,-0.00412,-0.01465,-0.02243,-0.01343,-0.0238,-0.05295,-0.01495,0.01511,-0.04242
6.411,-0.00427,-0.05157,-0.03326,0.00931,-0.0296,-0.06729,-0.02533,-0.00534,-0.01526,-0.02655,-0.01221,-0.00336,-0.07202,-0.01572,0.01389,-0.04608
6.4115,-0.00015,-0.05051,-0.0354,0.00031,-0.01877,-0.0354,-0.03967,-0.00641,-0.01587,-0.02426,-0.01068,0.01266,-0.08881,-0.01801,0.01663,-0.04807
6.412,0.00092,-0.04761,-0.03677,-0.01541,-0.01205,-0.00916,-0.04562,-0.00641,-0.01526,-0.01312,-0.00916,0.02502,-0.09293,-0.01816,0.02426,-0.04974
6.4125,0.00031,-0.04623,-0.03845,-0.03113,-0.01205,0.00031,-0.03906,-0.0058,-0.01404,-0.00122,-0.00519,0.03265,-0.07156,-0.01663,0.02487,-0.05096
