time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
6.99,-0.02441,-0.13275,-0.15625,-0.02975,-0.0351,-0.05081,-0.01175,-0.01328,-1.3443,-0.08942,0.0032,-0.00366,-0.04333,0.01129,-0.21423,-0.00046
6.9905,-0.02411,-0.11505,-0.17395,-0.02304,-0.03845,-0.06577,-0.0119,-0.0087,-0.96634,-0.06851,-0.00137,-0.00305,-0.04486,0.00977,-0.12009,-0.00305
6.991,-0.02335,-0.09567,-0.17914,-0.01892,-0.03967,-0.09018,-0.01083,-0.00488,-0.67062,-0.05005,-0.00351,-0.00275,-0.04333,0.0029,-0.01831,-0.01083
6.9915,-0.01923,-0.07599,-0.17029,-0.01724,-0.04501,-0.10712,-0.00977,-0.00412,-0.55023,-0.03159,-0.00061,-0.0029,-0.04166,-0.00626,0.0386,-0.0206
6.992,-0.0116,-0.05554,-0.15427,-0.01678,-0.04456,-0.09949,-0.00961,-0.00473,-0.58273,-0.01648,0.00397,-0.00351,-0.04059,-0.0145,0.05493,-0.02655
6.9925,-0.00504,-0.03799,-0.13702,-0.01694,-0.04562,-0.07217,-0.01266,-0.00534,-0.64102,0.00488,0.00961,-0.00305,-0.03906,-0.01694,0.05814,-0.02808
6.993,-0.00473,-0.0264,-0.11093,-0.01968,-0.04166,-0.04822,-0.01495,-0.00412,-0.61432,0.03738,0.02182,-0.00015,-0.03708,-0.0177,0.04547,-0.0267
6.9935,-0.00885,-0.01785,-0.06531,-0.01999,-0.03937,-0.0444,-0.01511,-0.00366,-0.49881,0.06622,0.04196,0.00259,-0.03632,-0.02045,-0.00519,-0.02792
6.994,-0.00839,-0.01038,0.00107,-0.00885,-0.03983,-0.05508,-0.01404,-0.00336,-0.34943,0.07126,0.05722,0.00275,-0.03799,-0.02548,-0.09018,-0.03189
6.9945,-0.00519,-0.00336,0.06744,0.01801,-0.03754,-0.06378,-0.01434,-0.00046,-0.19348,0.04471,0.05096,-0.00259,-0.04105,-0.02838,-0.1619,-0.03616
6.995,-0.00214,0.00092,0.11017,0.04761,-0.03494,-0.06485,-0.01312,0.00458,-0.02747,0.00198,0.0209,-0.0116,-0.04044,-0.02533,-0.16418,-0.04135
6.9955,-0.00076,0.00656,0.12085,0.0563,-0.03281,-0.06531,-0.01221,0.01068,0.13824,-0.03265,-0.01328,-0.01877,-0.03738,-0.01434,-0.09888,-0.04837
6.996,0.0,0.01343,0.11063,0.03906,-0.03372,-0.07004,-0.01068,0.01251,0.28656,-0.04456,-0.03586,-0.01678,-0.03189,0.0,-0.04181,-0.05737
6.9965,0.00214,0.02182,0.09216,0.01633,-0.03586,-0.0766,-0.01053,0.01221,0.42068,-0.03815,-0.05783,-0.00854,-0.0264,0.0119,-0.04593,-0.0618
6.997,0.00656,0.02487,0.06973,0.01068,-0.03616,-0.08301,-0.0119,0.01251,0.54123,-0.02502,-0.09689,-0.00031,-0.0238,0.01556,-0.05753,-0.05722
6.9975,0.01297,0.02075,0.04303,0.02167,-0.03372,-0.08331,-0.01236,0.01419,0.61798,-0.01587,-0.13962,0.00412,-0.02411,0.0119,0.00931,-0.04654
6.998,0.01907,0.01312,0.01541,0.0322,-0.02884,-0.07446,-0.01266,0.01587,0.63782,-0.00687,-0.1416,0.00763,-0.02502,0.00336,0.10361,-0.03784
6.9985,0.02136,0.00641,-0.00641,0.02853,-0.02518,-0.06104,-0.01236,0.01633,0.64636,0.00031,-0.09232,0.01251,-0.02563,-0.0087,0.09995,-0.03143
6.999,0.01862,-0.00061,-0.01724,0.01007,-0.02487,-0.04944,-0.01221,0.01434,0.69733,0.00748,-0.02792,0.0177,-0.02625,-0.01846,-0.00687,-0.01984
6.9995,0.01541,-0.0116,-0.01663,-0.01419,-0.0235,-0.04196,-0.01221,0.0087,0.77881,0.01053,0.01404,0.01938,-0.02747,-0.02594,-0.10147,-0.00244
7.0,0.01526,-0.02869,-0.01373,-0.03296,-0.02151,-0.03845,-0.01205,0.00061,0.84106,0.00885,0.03067,0.01907,-0.02716,-0.03143,-0.10498,0.01068
7.0005,0.01404,-0.04333,-0.01465,-0.04303,-0.01816,-0.03616,-0.01129,-0.00778,0.87265,0.00565,0.03494,0.01801,-0.02731,-0.03769,-0.03754,0.01266
7.001,0.00977,-0.0444,-0.02106,-0.04776,-0.02045,-0.03281,-0.01068,-0.01602,0.90179,0.00687,0.03555,0.01526,-0.02747,-0.04684,0.03784,0.00488
7.0015,0.00519,-0.03265,-0.02869,-0.05051,-0.02151,-0.02899,-0.01144,-0.02502,0.94101,0.01129,0.03967,0.00916,-0.02777,-0.05463,0.07095,-0.00748
7.002,0.00412,-0.01358,-0.03891,-0.05264,-0.01984,-0.02701,-0.01266,-0.03616,0.96863,0.01495,0.05783,0.00259,-0.02731,-0.06012,0.06012,-0.02319
7.0025,0.00961,0.00259,-0.05295,-0.05112,-0.01663,-0.03082,-0.01373,-0.04517,0.97061,0.00717,0.08194,-0.00031,-0.02731,-0.0676,0.04135,-0.03799
7.003,0.02136,0.0061,-0.06805,-0.04364,-0.01495,-0.0383,-0.01419,-0.04517,0.95779,-0.01648,0.08957,-0.00153,-0.02777,-0.07874,0.04501,-0.04974
7.0035,0.03235,-0.00412,-0.07858,-0.03204,-0.01572,-0.04395,-0.01404,-0.03769,0.94391,-0.0499,0.07004,-0.00107,-0.02991,-0.09232,0.04761,-0.06165
7.004,0.03784,-0.01999,-0.08194,-0.02502,-0.01923,-0.04456,-0.01541,-0.02991,0.92957,-0.07416,0.03723,-0.00046,-0.03082,-0.09995,0.0032,-0.08636
7.0045,0.03326,-0.02975,-0.07797,-0.02914,-0.01938,-0.04242,-0.01709,-0.02472,0.90881,-0.08286,0.00031,0.00031,-0.02945,-0.09659,-0.08911,-0.12177
7.005,0.0206,-0.02823,-0.07095,-0.03555,-0.01953,-0.03967,-0.01831,-0.02243,0.88379,-0.0853,-0.04776,0.00061,-0.02686,-0.08163,-0.15854,-0.14664
7.0055,0.00427,-0.01678,-0.06348,-0.03555,-0.0209,-0.03479,-0.01953,-0.01999,0.8609,-0.0853,-0.09476,0.00183,-0.02579,-0.05768,-0.11948,-0.1384
7.006,-0.01175,0.00046,-0.0592,-0.02777,-0.02274,-0.0296,-0.01938,-0.01556,0.84015,-0.08545,-0.10376,0.00244,-0.02411,-0.02884,0.02029,-0.09705
7.0065,-0.02396,0.01389,-0.06073,-0.02151,-0.02289,-0.02747,-0.01816,-0.01251,0.81451,-0.07721,-0.06348,0.00153,-0.02213,-0.00458,0.13275,-0.03922
7.007,-0.03021,0.01572,-0.06714,-0.02045,-0.02319,-0.03082,-0.01785,-0.01297,0.78384,-0.05859,-0.00824,-0.00092,-0.02121,0.00961,0.09964,0.02274
