time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
10.25,-0.01328,-0.01678,0.0766,0.00412,-0.00153,-0.03754,-0.01678,-0.00305,0.07553,-0.00931,-0.03494,0.02472,-0.02075,-0.01343,-0.01129,-0.02792
10.2505,-0.01511,-0.01663,0.06271,0.01389,0.00168,-0.03983,-0.01648,-0.00153,0.0621,-0.0061,-0.03082,0.02457,-0.01602,-0.01022,-0.01221,-0.02548
10.251,-0.0148,-0.01678,0.0116,0.02502,0.00565,-0.03998,-0.01495,-0.00031,0.04425,-0.0058,-0.02884,0.02029,-0.01465,-0.01175,-0.0029,-0.03387
10.2515,-0.01282,-0.01938,-0.08453,0.0386,0.01129,-0.03891,-0.01541,0.00046,0.03616,-0.00763,-0.02823,0.01358,-0.01312,-0.01526,0.00671,-0.04395
10.252,-0.00854,-0.02121,-0.18097,0.05386,0.01923,-0.03723,-0.01633,-0.00046,0.03311,-0.01053,-0.02686,0.00793,-0.01053,-0.01633,0.00977,-0.04944
10.2525,-0.00534,-0.02136,-0.19287,0.06882,0.02548,-0.03769,-0.01663,-0.00092,0.02762,-0.01556,-0.02396,0.00458,-0.00946,-0.01617,0.0058,-0.05051
10.253,-0.0029,-0.02121,-0.09079,0.08148,0.02762,-0.03998,-0.01678,-0.00168,0.01999,-0.01999,-0.02029,0.00122,-0.01266,-0.01801,-0.00061,-0.05081
10.2535,-0.00198,-0.02151,0.04684,0.09186,0.02441,-0.0444,-0.01648,-0.00168,0.01434,-0.02594,-0.01526,-0.00198,-0.01907,-0.02319,-0.0087,-0.05219
10.254,0.00107,-0.02029,0.12375,0.09964,0.01816,-0.04776,-0.01633,-0.00153,0.01022,-0.02945,-0.00977,-0.00641,-0.02701,-0.02869,-0.01801,-0.05112
10.2545,0.00381,-0.01816,0.12405,0.10468,0.00977,-0.04898,-0.01556,-0.00076,0.00565,-0.0293,-0.00549,-0.00732,-0.03448,-0.03067,-0.02136,-0.04761
10.255,0.00366,-0.01785,0.09811,0.10864,-0.00336,-0.04913,-0.01785,-0.00046,-0.00137,-0.02914,-0.00336,-0.00473,-0.04364,-0.03036,-0.01114,-0.04196
10.2555,0.00092,-0.02045,0.07736,0.11108,-0.0238,-0.04959,-0.01892,-0.00046,-0.00778,-0.02838,-0.00305,-0.00092,-0.04929,-0.03082,0.01068,-0.03479
10.256,-0.00137,-0.02609,0.05646,0.11261,-0.03998,-0.05157,-0.01816,-0.00122,-0.01221,-0.03052,-0.00305,0.00107,-0.05539,-0.0325,0.02487,-0.02625
10.2565,-0.00168,-0.03159,0.02731,0.11185,-0.04013,-0.05325,-0.01724,-0.00122,-0.01617,-0.03372,-0.00275,0.00076,-0.05829,-0.0325,0.01205,-0.02533
10.257,-0.00183,-0.03403,-0.00061,0.1091,-0.02548,-0.05371,-0.01648,-0.00229,-0.01892,-0.03525,-0.0029,-0.00061,-0.06378,-0.02838,-0.02335,-0.04333
10.2575,-0.00076,-0.03418,-0.0206,0.10681,-0.00824,-0.05508,-0.01663,-0.00473,-0.0209,-0.03662,-0.00366,-0.00168,-0.06866,-0.02182,-0.05844,-0.07614
10.258,0.00214,-0.0322,-0.03342,0.10742,0.00015,-0.05295,-0.01633,-0.00565,-0.02075,-0.03677,-0.00336,0.0,-0.07019,-0.0145,-0.08682,-0.10071
10.2585,0.00702,-0.02777,-0.04044,0.11032,0.00229,-0.05249,-0.01663,-0.00443,-0.01984,-0.03571,-0.00305,0.00275,-0.06729,-0.00931,-0.11993,-0.10498
10.259,0.01068,-0.02457,-0.03952,0.11261,0.00397,-0.0502,-0.01755,-0.0029,-0.02014,-0.03281,-0.00183,0.00473,-0.06226,-0.00641,-0.15106,-0.10193
10.2595,0.01083,-0.02319,-0.03342,0.10971,0.00641,-0.04974,-0.01648,-0.00137,-0.02136,-0.0296,-0.00153,0.00549,-0.05493,-0.00595,-0.15442,-0.10117
10.26,0.00824,-0.02625,-0.0293,0.10193,0.00092,-0.05173,-0.01541,-0.00061,-0.02411,-0.02838,-0.00259,0.00412,-0.04608,-0.00671,-0.12161,-0.09048
10.2605,0.0061,-0.03082,-0.0351,0.09491,-0.0177,-0.05356,-0.01617,-0.00046,-0.02777,-0.02869,-0.00214,0.00153,-0.03708,-0.01007,-0.07965,-0.056
10.261,0.00534,-0.03708,-0.05676,0.09232,-0.04364,-0.05295,-0.01617,-0.00061,-0.02975,-0.0293,-0.00168,-0.00259,-0.03128,-0.01465,-0.05798,-0.01602
10.2615,0.00397,-0.04364,-0.08942,0.0914,-0.06317,-0.05234,-0.01709,-0.00076,-0.03387,-0.02869,-0.00443,-0.01205,-0.02838,-0.02014,-0.06149,-0.00717
10.262,0.00092,-0.0502,-0.11505,0.08774,-0.07385,-0.05249,-0.01892,-0.00137,-0.03891,-0.02777,-0.00977,-0.02167,-0.02747,-0.02548,-0.06821,-0.04517
10.2625,-0.00351,-0.05341,-0.1062,0.0769,-0.0795,-0.05615,-0.01923,-0.0029,-0.04257,-0.02701,-0.01266,-0.02411,-0.03113,-0.02731,-0.04364,-0.10101
10.263,-0.00717,-0.04807,-0.06149,0.04944,-0.08377,-0.0589,-0.01801,-0.00366,-0.04272,-0.02533,-0.00977,-0.01526,-0.03723,-0.02518,0.02914,-0.12802
10.2635,-0.01007,-0.03677,-0.01221,0.00092,-0.08591,-0.06088,-0.01572,-0.0029,-0.04028,-0.02335,-0.00366,0.00137,-0.04105,-0.02274,0.11749,-0.103
10.264,-0.01144,-0.02991,0.01694,-0.05539,-0.09048,-0.06241,-0.01602,-0.00275,-0.03815,-0.02319,-0.00153,0.01816,-0.04242,-0.02151,0.16052,-0.04562
10.2645,-0.01282,-0.03647,0.01984,-0.09186,-0.10284,-0.06226,-0.01801,-0.00183,-0.03693,-0.02335,-0.00076,0.02762,-0.04135,-0.02121,0.14862,0.00198
10.265,-0.01511,-0.05234,0.01068,-0.09827,-0.12009,-0.05859,-0.01968,-0.00214,-0.03723,-0.02029,0.00031,0.0322,-0.03967,-0.0206,0.12527,0.01953
10.2655,-0.01633,-0.06226,-0.00153,-0.09735,-0.12863,-0.05325,-0.01938,-0.00229,-0.03738,-0.01328,0.00549,0.03632,-0.03662,-0.01694,0.11215,0.01892
10.266,-0.01709,-0.06119,-0.01434,-0.13153,-0.12039,-0.04822,-0.01816,-0.00275,-0.03662,-0.00702,0.01434,0.03952,-0.03387,-0.0145,0.09323,0.01724
10.2665,-0.01617,-0.05646,-0.03052,-0.215,-0.09705,-0.04608,-0.01694,-0.0029,-0.03418,-0.00839,0.02823,0.03387,-0.03036,-0.0119,0.05371,0.01282
10.267,-0.01297,-0.05478,-0.04761,-0.30075,-0.0708,-0.04532,-0.01572,-0.00244,-0.03159,-0.01648,0.04883,0.01602,-0.02808,-0.01297,0.01755,0.0
10.2675,-0.00977,-0.05661,-0.06088,-0.31464,-0.05112,-0.04501,-0.01541,-0.00031,-0.02991,-0.02457,0.07217,-0.00549,-0.02548,-0.01587,0.00153,-0.01328
10.268,-0.00824,-0.05707,-0.06805,-0.21469,-0.03784,-0.0441,-0.01617,0.00031,-0.03036,-0.02716,0.08606,-0.02167,-0.02228,-0.01755,-0.0029,-0.01968
10.2685,-0.01099,-0.05569,-0.0737,-0.02029,-0.03311,-0.04318,-0.01678,-0.00092,-0.0322,-0.02945,0.08301,-0.03036,-0.01755,-0.01755,-0.00809,-0.01831
10.269,-0.01633,-0.05096,-0.08072,0.19409,-0.03723,-0.04364,-0.01724,-0.00305,-0.03281,-0.03021,0.06821,-0.03326,-0.01648,-0.01877,-0.01068,-0.01862
10.2695,-0.02029,-0.04837,-0.08591,0.3334,-0.04776,-0.04623,-0.01755,-0.00366,-0.03113,-0.02869,0.05508,-0.03479,-0.0209,-0.02228,0.00366,-0.01984
