time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
7.6,0.01373,-0.04486,-0.0412,-0.16815,-0.02716,-0.07278,-0.03387,-0.00381,0.00046,-0.03723,-0.03128,-0.01129,-0.03525,-0.01724,-0.00504,0.056
7.6005,0.01541,-0.04349,-0.04013,-0.13916,-0.02838,-0.07187,-0.0383,-0.00534,0.0032,-0.05188,-0.02686,-0.00717,-0.03174,-0.01923,-0.03952,0.04166
7.601,0.01541,-0.04349,-0.0383,-0.05585,-0.01633,-0.06821,-0.05173,-0.00824,0.00488,-0.06821,-0.02579,-0.0032,-0.03021,-0.02258,-0.08255,-0.01038
7.6015,0.01175,-0.04852,-0.03708,0.03616,0.00565,-0.06348,-0.06256,-0.0116,0.00549,-0.08057,-0.02411,-0.00259,-0.0322,-0.02579,-0.08102,-0.08286
7.602,0.00748,-0.05676,-0.03601,0.1178,0.02823,-0.05783,-0.06256,-0.01328,0.00641,-0.08911,-0.02106,-0.00427,-0.03296,-0.02548,-0.01495,-0.15915
7.6025,0.00458,-0.06348,-0.03784,0.1918,0.04532,-0.04684,-0.05661,-0.01221,0.00443,-0.09857,-0.01816,-0.00641,-0.03174,-0.02228,0.05814,-0.24063
7.603,0.0058,-0.06287,-0.03555,0.24399,0.05524,-0.03571,-0.05219,-0.00946,0.00107,-0.11093,-0.01587,-0.00458,-0.03143,-0.01968,0.05997,-0.31723
7.6035,0.009,-0.0563,-0.03159,0.24231,0.05569,-0.03372,-0.04944,-0.00854,-0.00412,-0.11948,-0.0177,0.00214,-0.03403,-0.01923,-0.01572,-0.33051
7.604,0.01053,-0.0499,-0.02869,0.18188,0.047,-0.04181,-0.04593,-0.00732,-0.00977,-0.11932,-0.0206,0.01114,-0.03632,-0.02106,-0.08957,-0.23468
7.6045,0.009,-0.04669,-0.0264,0.09674,0.03113,-0.05142,-0.03906,-0.00671,-0.01724,-0.10498,-0.02274,0.01602,-0.03845,-0.02121,-0.10513,-0.10712
7.605,0.00656,-0.04333,-0.01923,0.02609,0.01724,-0.05386,-0.03571,-0.00565,-0.02457,-0.0798,-0.02274,0.01526,-0.04013,-0.01923,-0.08194,-0.10193
7.6055,0.00366,-0.03952,-0.00656,-0.02121,0.01114,-0.05127,-0.0473,-0.00443,-0.03021,-0.04807,-0.0209,0.01282,-0.04105,-0.01633,-0.06653,-0.25299
7.606,-0.00061,-0.03571,0.00488,-0.05768,0.01144,-0.04501,-0.06714,-0.00351,-0.03021,-0.00854,-0.01938,0.01221,-0.04135,-0.01373,-0.06561,-0.39032
