time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
6.5,-0.00443,-0.0592,-0.11963,-0.04623,-0.03876,-0.03815,-0.01221,-0.00214,-0.04089,0.00412,-0.01877,0.03342,-0.0322,-0.01572,0.01068,-0.04486
6.5005,-0.00732,-0.06485,-0.05722,-0.0499,-0.03967,-0.04761,-0.01343,-0.00244,-0.03693,-0.00351,-0.02487,0.06989,-0.03311,-0.01221,0.00961,-0.04364
6.501,-0.00778,-0.06668,0.03464,-0.05905,-0.04379,-0.05035,-0.01419,-0.00397,-0.03128,-0.01358,-0.0354,0.09354,-0.03296,-0.01221,0.01022,-0.04364
6.5015,-0.00717,-0.06363,0.10559,-0.08194,-0.04288,-0.04562,-0.0145,-0.00504,-0.02823,-0.02319,-0.04791,0.08316,-0.03204,-0.01495,0.01129,-0.04349
6.502,-0.00565,-0.05646,0.12833,-0.10971,-0.03525,-0.03998,-0.01343,-0.00458,-0.02853,-0.02853,-0.05539,0.04349,-0.03204,-0.02045,0.00992,-0.04471
6.5025,-0.00534,-0.04868,0.11719,-0.12726,-0.02716,-0.04272,-0.01205,-0.00381,-0.02808,-0.02899,-0.05859,-0.00732,-0.03265,-0.02594,0.00717,-0.0444
6.503,-0.00702,-0.0412,0.09827,-0.1268,-0.02487,-0.05707,-0.0119,-0.00381,-0.02457,-0.02411,-0.05966,-0.04562,-0.03357,-0.02869,0.00595,-0.04211
6.5035,-0.01266,-0.03296,0.0766,-0.11337,-0.02853,-0.08377,-0.01389,-0.0032,-0.0174,-0.02228,-0.05997,-0.05157,-0.03311,-0.0296,0.00519,-0.04044
6.504,-0.01968,-0.02548,0.05112,-0.09659,-0.03433,-0.11093,-0.0148,-0.0032,-0.01083,-0.0293,-0.05951,-0.02625,-0.03159,-0.02899,0.00687,-0.03891
6.5045,-0.02365,-0.02167,0.0267,-0.0853,-0.04059,-0.1181,-0.01404,-0.00259,-0.009,-0.04593,-0.05692,0.00168,-0.0296,-0.02762,0.00809,-0.03891
6.505,-0.02426,-0.02548,0.01007,-0.07996,-0.05264,-0.0914,-0.01221,-0.0029,-0.00977,-0.06073,-0.05005,0.00763,-0.03006,-0.02487,0.00824,-0.03922
6.5055,-0.02197,-0.03326,-0.00473,-0.08118,-0.07233,-0.05402,-0.01083,-0.0029,-0.01038,-0.0647,-0.0383,-0.00412,-0.03159,-0.02136,0.00824,-0.04074
6.506,-0.01984,-0.04166,-0.02502,-0.08194,-0.08804,-0.03479,-0.0116,-0.00366,-0.00992,-0.05646,-0.02258,-0.01251,-0.03296,-0.01801,0.0087,-0.04257
6.5065,-0.01801,-0.04684,-0.04868,-0.07935,-0.08392,-0.03906,-0.01282,-0.00412,-0.01144,-0.04456,-0.00519,-0.01099,-0.03159,-0.01724,0.00809,-0.04272
6.507,-0.01572,-0.05035,-0.06454,-0.07172,-0.06195,-0.04868,-0.01358,-0.00458,-0.01495,-0.03433,0.01068,-0.00778,-0.03036,-0.01633,0.00702,-0.04257
6.5075,-0.01495,-0.04959,-0.06836,-0.06042,-0.03922,-0.04913,-0.01328,-0.00381,-0.01678,-0.02792,0.01724,-0.01022,-0.03021,-0.01663,0.0058,-0.04364
6.508,-0.0174,-0.04684,-0.06454,-0.05035,-0.02609,-0.0444,-0.01251,-0.0029,-0.01572,-0.02472,0.01129,-0.01282,-0.03082,-0.01663,0.00656,-0.04562
6.5085,-0.02213,-0.0444,-0.06195,-0.04303,-0.01831,-0.04074,-0.01266,-0.00275,-0.01343,-0.02228,-0.00046,-0.009,-0.03159,-0.01633,0.00702,-0.04562
6.509,-0.02472,-0.04379,-0.06226,-0.03845,-0.0087,-0.03952,-0.01373,-0.00336,-0.01343,-0.01816,-0.00885,-0.00046,-0.03128,-0.01572,0.00717,-0.04333
6.5095,-0.02228,-0.04623,-0.0621,-0.03418,-0.00137,-0.0383,-0.01343,-0.00336,-0.01312,-0.01297,-0.01282,0.00732,-0.03098,-0.01511,0.00839,-0.03891
6.51,-0.01892,-0.04654,-0.05646,-0.02762,-0.00259,-0.03784,-0.01343,-0.00259,-0.01251,-0.00717,-0.01694,0.01007,-0.03082,-0.01572,0.00916,-0.03677
6.5105,-0.01663,-0.04272,-0.04929,-0.01724,-0.00992,-0.03922,-0.01312,-0.00168,-0.01328,-0.00504,-0.02151,0.00778,-0.03006,-0.01694,0.00946,-0.03815
