time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
6.73,0.00229,-0.04486,-0.11978,-0.07202,-0.03311,-0.04272,-0.01373,0.03784,0.26779,0.00198,-0.01389,-0.0177,-0.0354,-0.02579,0.02258,-0.05829
6.7305,0.00427,-0.0441,-0.09064,-0.05768,-0.03235,-0.04547,-0.01297,0.03815,0.2681,0.02045,-0.0235,-0.01373,-0.03052,-0.01923,-0.06454,-0.08102
6.731,0.00366,-0.04684,-0.04578,-0.04623,-0.03021,-0.04501,-0.0145,0.0325,0.27206,0.03433,-0.03983,-0.00885,-0.02426,-0.00824,0.00534,-0.08774
6.7315,0.00015,-0.0502,0.00397,-0.03769,-0.02808,-0.04807,-0.01556,0.02121,0.27634,0.0383,-0.0592,-0.0061,-0.01953,0.00275,0.07706,-0.08804
6.732,-0.00717,-0.05737,0.04425,-0.03265,-0.0296,-0.04959,-0.01724,-0.00046,0.27878,0.03372,-0.07156,-0.00473,-0.01877,0.00977,0.05768,-0.10269
6.7325,-0.01862,-0.07202,0.06577,-0.03098,-0.03265,-0.04944,-0.01831,-0.03693,0.28122,0.02563,-0.06683,-0.0032,-0.02335,0.01389,0.0087,-0.12787
6.733,-0.0296,-0.09735,0.0621,-0.0293,-0.03403,-0.0473,-0.01785,-0.08148,0.28458,0.01785,-0.05005,-0.00183,-0.02975,0.02014,-0.00702,-0.14221
6.7335,-0.0351,-0.12329,0.0415,-0.02869,-0.0351,-0.04501,-0.01709,-0.11459,0.28687,0.01144,-0.02792,-0.00168,-0.03693,0.02686,-0.00076,-0.13824
6.734,-0.03204,-0.13351,0.01175,-0.02838,-0.03616,-0.0444,-0.01587,-0.11093,0.2861,0.00397,-0.01404,-0.0029,-0.04395,0.0267,-0.00381,-0.12573
6.7345,-0.02335,-0.12329,-0.01968,-0.02472,-0.03723,-0.04486,-0.01495,-0.07446,0.28351,-0.00702,-0.00626,-0.0029,-0.0499,0.01801,-0.02838,-0.11368
6.735,-0.0119,-0.10269,-0.05615,-0.01923,-0.0386,-0.0473,-0.01358,-0.04272,0.27985,-0.02121,-0.00351,0.0,-0.05188,0.00381,-0.06439,-0.0914
6.7355,-0.00015,-0.08499,-0.09216,-0.01694,-0.03876,-0.047,-0.0116,-0.04059,0.27451,-0.03387,-0.00305,0.00214,-0.04974,-0.00763,-0.06561,-0.04761
6.736,0.00687,-0.07034,-0.10941,-0.02411,-0.03799,-0.04684,-0.009,-0.03754,0.2681,-0.04135,-0.00595,0.00336,-0.04379,-0.01358,-0.01495,0.01007
6.7365,0.00504,-0.05295,-0.09491,-0.03601,-0.0383,-0.04761,-0.00656,0.00687,0.26062,-0.04547,-0.009,0.00443,-0.03662,-0.01663,0.04105,0.06042
6.737,-0.00183,-0.03342,-0.05508,-0.0444,-0.03983,-0.05051,-0.00397,0.07446,0.25208,-0.04868,-0.00656,0.00687,-0.02991,-0.01907,0.0708,0.09232
6.7375,-0.00336,-0.01648,-0.00824,-0.0499,-0.04028,-0.05066,-0.00259,0.1033,0.2446,-0.05005,0.00336,0.00931,-0.02213,-0.02213,0.08606,0.11612
6.738,0.00397,-0.00473,0.03311,-0.05081,-0.03632,-0.047,-0.0029,0.07065,0.23727,-0.04715,0.01678,0.01038,-0.01678,-0.02762,0.07523,0.13412
6.7385,0.01236,0.00443,0.06256,-0.04059,-0.03052,-0.04318,-0.00336,0.01923,0.22766,-0.03952,0.02747,0.00854,-0.01404,-0.03708,0.03754,0.1297
