time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
5.21,-0.00458,-0.02808,0.05768,-0.01144,-0.02487,-0.04562,-0.04929,0.02365,-0.01266,-0.04745,-0.05783,-0.00183,-0.03143,-0.01755,-0.02518,-0.04364
5.2105,-0.00656,-0.02457,0.01129,-0.01221,-0.02411,-0.04578,-0.05905,0.01907,-0.01099,-0.04593,-0.05219,-0.00137,-0.03143,-0.01617,-0.0351,-0.04242
5.211,-0.00763,-0.02502,-0.03082,-0.01251,-0.02289,-0.04471,-0.07599,0.00671,-0.01053,-0.04227,-0.03342,0.00092,-0.03098,-0.01587,-0.04578,-0.0412
5.2115,-0.00656,-0.0296,-0.05417,-0.01266,-0.0235,-0.0444,-0.09033,-0.00854,-0.01099,-0.03769,-0.01541,0.00275,-0.02975,-0.01617,-0.06439,-0.04013
5.212,-0.00488,-0.03754,-0.056,-0.01297,-0.02655,-0.04654,-0.08957,-0.01831,-0.01068,-0.03494,-0.00641,0.00351,-0.02884,-0.01617,-0.08591,-0.03937
5.2125,-0.00259,-0.04654,-0.04349,-0.0119,-0.03006,-0.04868,-0.05844,-0.01999,-0.00839,-0.03372,-0.00534,0.00351,-0.02884,-0.01724,-0.07736,-0.03983
5.213,-0.00153,-0.05127,-0.03174,-0.00916,-0.03159,-0.04913,0.00732,-0.01633,-0.00778,-0.03189,-0.00458,0.00244,-0.03036,-0.0177,-0.00961,-0.04166
5.2135,-0.0032,-0.04944,-0.03113,-0.00565,-0.03204,-0.04776,0.07248,-0.01129,-0.00824,-0.02823,-0.00168,0.00092,-0.03113,-0.01953,0.08896,-0.04257
5.214,-0.00458,-0.0444,-0.04089,-0.00229,-0.03235,-0.04669,0.08438,-0.0058,-0.00916,-0.02426,0.00092,-0.00046,-0.03113,-0.01999,0.13901,-0.04349
5.2145,-0.00427,-0.0415,-0.04944,-0.00137,-0.03387,-0.04623,0.04303,0.0,-0.00992,-0.01831,0.00183,-0.00137,-0.03128,-0.01968,0.1004,-0.04471
5.215,-0.00214,-0.04288,-0.05173,-0.00092,-0.03418,-0.04761,-0.00183,0.00595,-0.01038,-0.00839,0.00397,-0.00275,-0.03296,-0.01968,0.02731,-0.04318
5.2155,-0.00092,-0.04578,-0.04883,-0.00122,-0.03433,-0.04898,-0.01816,0.00916,-0.01083,0.00595,0.00671,-0.00244,-0.03357,-0.02075,-0.00412,-0.03983
5.216,-0.00046,-0.04593,-0.04822,-0.00015,-0.03448,-0.04898,-0.02045,0.00824,-0.0116,0.02045,0.00748,-0.00015,-0.0322,-0.02121,0.01419,-0.03525
5.2165,0.0,-0.04425,-0.04791,-0.00122,-0.03616,-0.04944,-0.03159,0.00381,-0.01022,0.02335,0.00443,0.0029,-0.03052,-0.02029,0.03708,-0.03342
5.217,0.00137,-0.0415,-0.04486,-0.00229,-0.03815,-0.05035,-0.05615,0.00031,-0.00763,0.01251,0.00015,0.00381,-0.03082,-0.01984,0.03815,-0.03372
5.2175,0.00168,-0.04028,-0.0383,-0.0029,-0.03738,-0.05081,-0.08331,-0.0032,-0.00626,-0.00336,-0.00198,0.00275,-0.0322,-0.0206,0.02548,-0.03235
5.218,0.0,-0.04089,-0.0322,-0.00122,-0.03479,-0.04959,-0.09491,-0.00717,-0.00931,-0.01892,-0.00092,0.00061,-0.0322,-0.0206,0.01602,-0.02914
5.2185,-0.00305,-0.04105,-0.03036,0.0,-0.03387,-0.04822,-0.07813,-0.01114,-0.01404,-0.03036,0.0,-0.00046,-0.03021,-0.01923,0.01053,-0.02762
5.219,-0.00458,-0.03998,-0.03159,0.00076,-0.03555,-0.04883,-0.03815,-0.01022,-0.01831,-0.03632,-0.00259,-0.00229,-0.02899,-0.0177,0.00839,-0.03143
5.2195,-0.00366,-0.03708,-0.03555,0.00107,-0.03555,-0.0502,0.00427,-0.00595,-0.02151,-0.03662,-0.00732,-0.00397,-0.02945,-0.01785,0.01053,-0.03586
5.22,-0.00198,-0.03433,-0.03601,0.00168,-0.03265,-0.04883,0.03891,-0.0029,-0.02502,-0.03082,-0.01205,-0.00458,-0.03036,-0.01831,0.01389,-0.0386
5.2205,-0.00244,-0.03311,-0.03418,0.00153,-0.03021,-0.047,0.06439,-0.00504,-0.0296,-0.02289,-0.01526,-0.00504,-0.03098,-0.01831,0.01175,-0.04379
5.221,-0.00641,-0.03403,-0.03464,0.00046,-0.02991,-0.04471,0.07095,-0.00977,-0.0325,-0.01633,-0.01694,-0.00366,-0.03098,-0.01831,0.0058,-0.05386
5.2215,-0.00992,-0.03845,-0.03769,-0.00015,-0.03128,-0.04547,0.04578,-0.01068,-0.03281,-0.01572,-0.01785,-0.00153,-0.03113,-0.02029,0.00748,-0.06165
5.222,-0.00992,-0.04425,-0.04318,0.00107,-0.03143,-0.04684,0.00198,-0.00809,-0.03265,-0.01816,-0.01877,0.0,-0.03128,-0.02228,0.01862,-0.05966
5.2225,-0.00916,-0.04745,-0.04974,0.00168,-0.03143,-0.04745,-0.02579,-0.00473,-0.03098,-0.01968,-0.01907,0.00061,-0.03067,-0.02243,0.02853,-0.05157
5.223,-0.01129,-0.04608,-0.05569,0.00259,-0.03067,-0.047,-0.02029,-0.00229,-0.02747,-0.01663,-0.0174,-0.00031,-0.03006,-0.02106,0.02701,-0.0473
5.2235,-0.01663,-0.0412,-0.0589,0.00275,-0.03098,-0.047,0.00275,-0.00061,-0.02289,-0.01343,-0.01572,-0.00092,-0.02991,-0.01877,0.0206,-0.04608
5.224,-0.01984,-0.03616,-0.05814,0.00061,-0.03281,-0.04654,0.02136,0.00015,-0.01816,-0.0145,-0.01602,-0.00153,-0.02945,-0.01694,0.02151,-0.0412
5.2245,-0.0177,-0.03357,-0.06027,-0.00107,-0.03418,-0.04547,0.02747,-0.00015,-0.01419,-0.01999,-0.01846,-0.00092,-0.03021,-0.0174,0.02838,-0.03311
5.225,-0.01022,-0.03265,-0.06958,-0.00366,-0.03342,-0.04501,0.0206,-0.00076,-0.00992,-0.02472,-0.0209,-0.00015,-0.03128,-0.01999,0.02899,-0.02975
5.2255,-0.00244,-0.03113,-0.08133,-0.00473,-0.03296,-0.04501,-0.00122,-0.00153,-0.00351,-0.02426,-0.02304,-0.00092,-0.03311,-0.02151,0.01663,-0.0354
5.226,0.00198,-0.02808,-0.08392,-0.00458,-0.03265,-0.04471,-0.02686,-0.00214,0.00351,-0.02228,-0.0235,-0.00183,-0.03571,-0.02228,-0.00366,-0.04456
5.2265,0.00443,-0.02609,-0.07156,-0.00427,-0.03571,-0.04532,-0.03769,-0.00275,0.00839,-0.02167,-0.02075,-0.00031,-0.03784,-0.0206,-0.02121,-0.0473
5.227,0.00687,-0.02533,-0.05035,-0.00381,-0.03906,-0.04837,-0.02975,-0.00397,0.00854,-0.02075,-0.01785,0.00244,-0.03922,-0.01862,-0.03326,-0.04288
5.2275,0.00565,-0.0238,-0.03006,-0.00397,-0.04211,-0.0528,-0.0174,-0.0032,0.00488,-0.01755,-0.01419,0.00443,-0.03937,-0.01846,-0.0383,-0.04379
5.228,0.00092,-0.02167,-0.01633,-0.00443,-0.04318,-0.0563,-0.00977,-0.00061,0.00137,-0.01038,-0.0119,0.0029,-0.03906,-0.01999,-0.03784,-0.05493
5.2285,-0.00397,-0.02121,-0.01053,-0.00443,-0.04471,-0.05798,-0.00153,0.0,0.0,-0.00641,-0.01038,0.00046,-0.03967,-0.02151,-0.02747,-0.06821
5.229,-0.00565,-0.02563,-0.01343,-0.00458,-0.0441,-0.05737,0.00229,-0.00351,-0.00031,-0.00641,-0.01022,-0.00046,-0.04089,-0.02151,-0.00595,-0.07294
5.2295,-0.00687,-0.03372,-0.02197,-0.00473,-0.04059,-0.05615,-0.00778,-0.00961,-0.00198,-0.00992,-0.01022,0.0,-0.0412,-0.02075,0.02518,-0.06699
5.23,-0.00992,-0.04166,-0.03067,-0.00504,-0.03738,-0.05569,-0.0264,-0.01251,-0.00534,-0.01312,-0.01068,0.00092,-0.04059,-0.01923,0.05112,-0.05692
5.2305,-0.01465,-0.04715,-0.03647,-0.00534,-0.03616,-0.05753,-0.02899,-0.00885,-0.00778,-0.01495,-0.01129,0.00214,-0.03799,-0.0174,0.05142,-0.04822
5.231,-0.01984,-0.04959,-0.03799,-0.00519,-0.03555,-0.05798,-0.00534,-0.00336,-0.00778,-0.01541,-0.0119,0.00305,-0.0351,-0.0174,0.0264,-0.04135
5.2315,-0.02167,-0.04944,-0.03906,-0.00427,-0.03403,-0.05493,0.02548,-0.00092,-0.0058,-0.0148,-0.01343,0.00336,-0.03418,-0.01923,0.00351,-0.03799
5.232,-0.02213,-0.04883,-0.04562,-0.0029,-0.03143,-0.05081,0.03876,-0.00275,-0.00565,-0.01343,-0.01572,0.00259,-0.03464,-0.01953,0.00061,-0.03876
5.2325,-0.02075,-0.05005,-0.05753,-0.00397,-0.03235,-0.04639,0.02609,-0.00397,-0.00626,-0.01282,-0.0177,0.00229,-0.03464,-0.01877,0.01007,-0.04135
5.233,-0.01816,-0.05493,-0.06882,-0.00534,-0.03479,-0.04395,0.00229,-0.00244,-0.00824,-0.01373,-0.01755,0.0029,-0.03403,-0.01907,0.01389,-0.04135
5.2335,-0.01511,-0.06104,-0.07156,-0.00626,-0.03647,-0.04044,-0.01129,-0.00046,-0.00992,-0.0148,-0.01785,0.00366,-0.03326,-0.02106,0.01083,-0.03983
5.234,-0.0116,-0.06592,-0.06424,-0.0058,-0.03494,-0.03769,-0.01038,0.0,-0.01007,-0.01556,-0.01923,0.00366,-0.03357,-0.0235,0.00824,-0.03677
5.2345,-0.00885,-0.06607,-0.05417,-0.00519,-0.03143,-0.03677,-0.00702,-0.00015,-0.00809,-0.01678,-0.01907,0.00229,-0.03479,-0.0238,0.00961,-0.03632
