time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
7.13,-0.00992,-0.0235,0.02045,0.22537,-0.15778,-0.07156,-0.01724,-0.00061,0.00717,0.00854,-0.04883,-0.00854,-0.02411,-0.01953,0.01129,-0.0206
7.1305,-0.00473,-0.01801,0.01236,0.1767,-0.14175,-0.05905,-0.01709,-0.00031,0.00504,-0.00015,-0.03189,-0.00793,-0.0264,-0.02228,0.01083,-0.02457
7.131,-0.00061,-0.01465,0.00656,0.09918,-0.11856,-0.05173,-0.01633,-0.00031,0.00519,-0.00641,-0.01907,-0.00793,-0.02884,-0.02289,0.009,-0.03067
7.1315,0.00122,-0.01678,-0.0087,0.0293,-0.09155,-0.04837,-0.01602,-0.00061,0.00565,-0.00992,-0.01129,-0.00626,-0.02716,-0.02045,0.00717,-0.03983
7.132,0.00076,-0.02151,-0.04822,-0.04318,-0.05981,-0.04654,-0.01663,0.00031,0.0058,-0.01068,-0.00671,-0.00076,-0.0209,-0.01633,0.00519,-0.05142
7.1325,-0.00076,-0.02686,-0.10406,-0.13977,-0.0322,-0.04608,-0.01587,-0.00061,0.00626,-0.01251,-0.00458,0.00793,-0.0119,-0.01068,0.00626,-0.06149
7.133,-0.00229,-0.03296,-0.14114,-0.26749,-0.01587,-0.04776,-0.01373,-0.00122,0.00732,-0.01297,-0.0029,0.01709,-0.00412,-0.00595,0.00916,-0.06409
7.1335,-0.00153,-0.04257,-0.12955,-0.40665,-0.0061,-0.0502,-0.01099,-0.00122,0.00839,-0.0148,-0.00351,0.01877,-0.00366,-0.00519,0.01297,-0.05997
7.134,0.00076,-0.05371,-0.07721,-0.49057,0.00107,-0.05051,-0.01007,-0.00214,0.00717,-0.01801,-0.00549,0.0148,-0.01236,-0.00854,0.01373,-0.0563
7.1345,0.00198,-0.06241,-0.02258,-0.42404,0.00748,-0.04868,-0.01144,-0.00275,0.00595,-0.02136,-0.00519,0.01053,-0.02289,-0.01343,0.01175,-0.05981
7.135,0.0,-0.06729,0.01114,-0.19806,0.01282,-0.04807,-0.01373,-0.00443,0.00397,-0.0177,-0.00046,0.00549,-0.02823,-0.01602,0.00916,-0.06454
7.1355,-0.00534,-0.06973,0.02777,0.04166,0.02365,-0.04654,-0.01434,-0.00641,0.00259,-0.00854,0.00275,0.00168,-0.0235,-0.0177,0.00641,-0.06287
7.136,-0.01144,-0.07263,0.03967,0.12741,0.0412,-0.04425,-0.01343,-0.00748,0.0,0.00488,0.00259,0.00137,-0.01694,-0.01816,0.0058,-0.05814
7.1365,-0.01587,-0.07477,0.04852,0.06256,0.05692,-0.0415,-0.01144,-0.00778,-0.00214,0.01694,0.00092,0.00366,-0.01892,-0.01785,0.00824,-0.05661
7.137,-0.01846,-0.07507,0.04684,-0.01831,0.06104,-0.04059,-0.00977,-0.00687,-0.00504,0.02411,0.00076,0.0058,-0.03174,-0.01877,0.00992,-0.05722
7.1375,-0.01862,-0.0737,0.03235,-0.03494,0.06088,-0.04395,-0.00916,-0.0061,-0.00839,0.02762,0.00183,0.00717,-0.04517,-0.02167,0.01022,-0.05157
7.138,-0.01923,-0.07202,0.00931,-0.02335,0.05447,-0.05081,-0.00793,-0.00519,-0.01007,0.03021,0.00412,0.00763,-0.04944,-0.0267,0.00946,-0.04303
7.1385,-0.02014,-0.07095,-0.01556,-0.02686,0.04318,-0.05783,-0.00717,-0.00488,-0.00946,0.03418,0.00641,0.00641,-0.04684,-0.03036,0.00717,-0.04166
7.139,-0.01999,-0.06989,-0.03799,-0.03128,0.02274,-0.06134,-0.00534,-0.00473,-0.00763,0.0415,0.01328,0.00427,-0.0502,-0.03143,0.00641,-0.04791
7.1395,-0.01404,-0.06836,-0.05508,-0.01968,-0.01205,-0.06058,-0.00336,-0.00427,-0.00671,0.0502,0.02792,0.0032,-0.06073,-0.02853,0.00671,-0.05203
7.14,-0.00305,-0.06714,-0.06775,-0.00946,-0.05341,-0.0563,-0.00015,-0.00275,-0.00839,0.05844,0.04242,0.00381,-0.07141,-0.02502,0.00854,-0.04868
7.1405,0.0087,-0.06897,-0.07614,-0.01389,-0.08713,-0.05096,0.00214,-0.00153,-0.00961,0.06302,0.05371,0.00778,-0.07507,-0.02167,0.00931,-0.04379
