time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
6.98,-0.06561,-0.00626,-0.06271,0.00916,-0.02777,-0.04456,-0.0119,-0.00275,0.04105,0.00641,-0.05814,0.00977,-0.02533,-0.00137,0.01068,-0.03799
6.9805,-0.0705,-0.02686,-0.08957,0.00549,-0.02747,-0.04028,-0.01129,-0.00107,0.01999,0.02731,-0.12222,0.0206,-0.02609,0.00061,0.00977,-0.03738
6.981,-0.06882,-0.04517,-0.11383,0.00122,-0.02686,-0.03632,-0.01221,-0.00137,0.00275,0.0499,-0.15305,0.03006,-0.02625,0.00031,0.01251,-0.03906
6.9815,-0.06073,-0.06058,-0.13062,-0.00153,-0.02609,-0.03311,-0.01312,-0.0032,-0.00809,0.06531,-0.13306,0.02899,-0.02853,0.00015,0.0116,-0.03845
6.982,-0.05432,-0.07187,-0.13489,-0.0029,-0.02533,-0.03143,-0.01312,-0.00427,-0.01434,0.07217,-0.09171,0.01907,-0.03082,-0.00137,0.01083,-0.03738
6.9825,-0.05402,-0.07874,-0.12482,-0.00092,-0.02655,-0.03296,-0.01251,-0.00351,-0.01724,0.06927,-0.05417,0.01007,-0.03418,-0.00473,0.00916,-0.03662
6.983,-0.05753,-0.08179,-0.1091,0.0032,-0.02777,-0.03448,-0.01266,-0.00381,-0.01785,0.0531,-0.02151,0.00809,-0.03586,-0.00793,0.00778,-0.0386
6.9835,-0.05692,-0.0824,-0.09415,0.00687,-0.0267,-0.03448,-0.01328,-0.00427,-0.0177,0.02182,0.00565,0.00824,-0.03693,-0.00931,0.00809,-0.04211
6.984,-0.05081,-0.08102,-0.07614,0.00839,-0.02625,-0.03174,-0.01266,-0.00473,-0.01755,-0.02029,0.02258,0.00854,-0.03937,-0.01022,0.00732,-0.047
6.9845,-0.04227,-0.07767,-0.05096,0.00778,-0.02594,-0.03036,-0.01236,-0.00397,-0.02136,-0.06088,0.02808,0.00778,-0.04135,-0.01266,0.00671,-0.04959
6.985,-0.0354,-0.07507,-0.02243,0.00748,-0.02548,-0.03143,-0.01312,-0.00351,-0.03143,-0.08743,0.03677,0.00717,-0.04349,-0.01709,0.00641,-0.04929
6.9855,-0.03159,-0.07446,-0.00397,0.00946,-0.02472,-0.03479,-0.01495,-0.00458,-0.04196,-0.09384,0.05539,0.00641,-0.04456,-0.01846,0.00427,-0.04745
6.986,-0.02975,-0.07324,-0.00046,0.01312,-0.02441,-0.03754,-0.01587,-0.00519,-0.04593,-0.08926,0.07431,0.00641,-0.04471,-0.01801,0.00473,-0.04379
6.9865,-0.02914,-0.06958,-0.00702,0.01648,-0.02533,-0.04089,-0.0148,-0.00473,-0.04089,-0.08362,0.08224,0.00519,-0.04379,-0.01633,0.0058,-0.04211
6.987,-0.02792,-0.06302,-0.01221,0.01678,-0.02594,-0.04227,-0.01297,-0.00412,-0.03342,-0.08392,0.0885,0.00397,-0.04288,-0.01389,0.00702,-0.04227
6.9875,-0.02701,-0.05661,-0.01038,0.0145,-0.02655,-0.04181,-0.01373,-0.00412,-0.02701,-0.08926,0.09796,0.00137,-0.04242,-0.00992,0.00778,-0.04196
6.988,-0.0264,-0.05264,-0.00427,0.0116,-0.02762,-0.03998,-0.01419,-0.00427,-0.02258,-0.09766,0.1001,0.00076,-0.04333,-0.00854,0.00748,-0.03967
6.9885,-0.02533,-0.05188,-0.00305,0.00992,-0.02914,-0.03815,-0.01526,-0.00488,-0.02075,-0.10681,0.08041,0.00229,-0.04425,-0.01022,0.00763,-0.03723
6.989,-0.02502,-0.05096,-0.0116,0.01053,-0.03067,-0.0386,-0.0148,-0.00473,-0.02136,-0.11444,0.04486,0.0032,-0.04379,-0.01282,0.00839,-0.03555
6.9895,-0.02609,-0.047,-0.02502,0.01297,-0.03036,-0.03952,-0.01312,-0.00412,-0.0238,-0.11719,0.01266,0.00366,-0.04395,-0.0148,0.00992,-0.03525
6.99,-0.03052,-0.04196,-0.03067,0.01541,-0.02838,-0.03983,-0.01007,-0.00351,-0.02533,-0.10788,-0.009,0.00244,-0.04242,-0.01526,0.01144,-0.03525
6.9905,-0.03967,-0.03876,-0.02731,0.01419,-0.02899,-0.03983,-0.00977,-0.00366,-0.02625,-0.07843,-0.01785,0.00107,-0.04044,-0.01785,0.01099,-0.03357
6.991,-0.04837,-0.04272,-0.01846,0.01022,-0.03067,-0.04044,-0.01114,-0.00366,-0.02747,-0.02869,-0.01953,-0.00061,-0.03815,-0.02151,0.00977,-0.03296
6.9915,-0.04852,-0.06256,-0.00397,0.00885,-0.03311,-0.04242,-0.01358,-0.0029,-0.0293,0.02899,-0.01984,-0.00137,-0.03754,-0.02319,0.00854,-0.03204
6.992,-0.04059,-0.09445,0.01755,0.01144,-0.03494,-0.04486,-0.01419,-0.00137,-0.03159,0.07843,-0.02365,-0.00214,-0.03677,-0.02396,0.00809,-0.0322
6.9925,-0.03265,-0.11459,0.04395,0.01465,-0.03571,-0.04684,-0.01312,-0.00076,-0.03571,0.11063,-0.0296,-0.00214,-0.03723,-0.02594,0.00656,-0.03387
6.993,-0.02945,-0.10529,0.0676,0.01312,-0.03708,-0.04929,-0.01236,-0.00153,-0.04211,0.12604,-0.03525,-0.00244,-0.03723,-0.02914,0.0061,-0.03723
