time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
4.41,-0.01678,-0.00549,0.09872,0.0621,-0.03494,-0.04532,-0.01373,-0.00153,-0.04837,-0.03586,-0.03525,-0.05051,-0.02426,-0.01755,0.009,-0.04486
4.4105,-0.01099,-0.0116,0.06393,0.03265,-0.03632,-0.04318,-0.01526,-0.00198,-0.05219,-0.02945,-0.05875,-0.07507,-0.02548,-0.01556,0.00748,-0.04471
4.411,-0.00488,-0.01633,-0.00992,0.00061,-0.03586,-0.04166,-0.0177,-0.00381,-0.05051,-0.0386,-0.08057,-0.09491,-0.02899,-0.01511,0.00732,-0.04501
4.4115,-0.00168,-0.02258,-0.10223,-0.00595,-0.03403,-0.04288,-0.01984,-0.00534,-0.04623,-0.0473,-0.09796,-0.09674,-0.03113,-0.01709,0.00641,-0.04517
4.412,-0.00076,-0.02899,-0.18997,-0.00183,-0.03235,-0.0444,-0.01923,-0.00702,-0.04059,-0.04974,-0.11765,-0.05981,-0.03174,-0.01816,0.00671,-0.04517
4.4125,0.00076,-0.0322,-0.25131,-0.01877,-0.0322,-0.04669,-0.01556,-0.00641,-0.03387,-0.05981,-0.1384,0.03265,-0.03311,-0.01785,0.00717,-0.04425
4.413,0.00397,-0.0325,-0.27237,-0.05493,-0.03189,-0.04684,-0.01144,-0.00427,-0.02869,-0.07874,-0.14847,0.14496,-0.03479,-0.01785,0.00748,-0.04272
4.4135,0.00824,-0.03387,-0.25818,-0.07965,-0.03098,-0.04517,-0.01022,-0.00305,-0.02167,-0.08148,-0.13062,0.19318,-0.0354,-0.0177,0.00793,-0.04211
4.414,0.01129,-0.03677,-0.22308,-0.0708,-0.02777,-0.04257,-0.01129,-0.00214,-0.01068,-0.05203,-0.08316,0.14496,-0.03326,-0.01709,0.00702,-0.04333
4.4145,0.01373,-0.03845,-0.18402,-0.04211,-0.02274,-0.04166,-0.01312,-0.00168,0.00092,-0.00824,-0.02319,0.06577,-0.03052,-0.01587,0.00748,-0.0444
4.415,0.01602,-0.03815,-0.14999,-0.01923,-0.0174,-0.04242,-0.01434,-0.00153,0.00839,0.01541,0.02731,0.02396,-0.02899,-0.01495,0.00702,-0.04486
4.4155,0.02029,-0.03983,-0.12253,-0.01404,-0.01572,-0.04395,-0.01358,-0.00107,0.00992,0.00732,0.05768,0.01678,-0.0293,-0.01419,0.00641,-0.04318
4.416,0.02426,-0.04272,-0.09903,-0.01862,-0.0177,-0.04471,-0.01282,-0.00076,0.00992,-0.01251,0.07095,0.00946,-0.03052,-0.0148,0.0058,-0.04242
4.4165,0.02365,-0.04639,-0.07477,-0.01678,-0.02167,-0.04578,-0.01236,0.00015,0.01099,-0.0206,0.07156,-0.01404,-0.03204,-0.01633,0.00702,-0.04303
4.417,0.01602,-0.04807,-0.047,0.00244,-0.02533,-0.04745,-0.0145,0.00061,0.01297,-0.01343,0.06165,-0.05035,-0.0322,-0.01846,0.009,-0.04364
4.4175,0.0032,-0.0473,-0.01953,0.03128,-0.02853,-0.047,-0.01663,0.00092,0.01312,-0.0058,0.04272,-0.09811,-0.03235,-0.01923,0.01038,-0.04303
4.418,-0.00931,-0.047,-0.00122,0.04044,-0.03143,-0.04532,-0.01648,0.00107,0.01297,-0.00397,0.02106,-0.14084,-0.03281,-0.02045,0.01114,-0.04089
4.4185,-0.01694,-0.05356,0.00412,0.01587,-0.03342,-0.04364,-0.0148,0.00198,0.01007,-0.00351,0.0029,-0.15152,-0.03326,-0.02182,0.01129,-0.03983
4.419,-0.01862,-0.07141,0.00122,-0.02533,-0.02975,-0.04257,-0.01465,0.00168,0.00549,0.00015,-0.00824,-0.11749,-0.03296,-0.02258,0.01175,-0.03952
4.4195,-0.01312,-0.09445,0.0,-0.05325,-0.01816,-0.04318,-0.01587,0.00168,-0.00351,0.00885,-0.01312,-0.06409,-0.03113,-0.02075,0.01068,-0.03952
4.42,-0.00534,-0.11124,0.00443,-0.04639,-0.00366,-0.04379,-0.01602,0.00015,-0.01465,0.0174,-0.01541,-0.03036,-0.02884,-0.01602,0.01007,-0.04074
4.4205,0.0,-0.11581,0.01343,-0.0032,0.01144,-0.04578,-0.01495,-0.00092,-0.02289,0.02121,-0.0206,-0.01816,-0.02655,-0.01404,0.00931,-0.04211
4.421,0.00259,-0.10864,0.02472,0.03342,0.02304,-0.04761,-0.01572,-0.00214,-0.02548,0.02136,-0.03143,0.00397,-0.02289,-0.01526,0.00977,-0.04257
4.4215,0.00412,-0.09293,0.03967,0.0206,0.03159,-0.04822,-0.01709,-0.00229,-0.02609,0.02075,-0.0441,0.04547,-0.01816,-0.01663,0.01022,-0.0412
4.422,0.0029,-0.07248,0.06882,-0.01938,0.03693,-0.04791,-0.01816,-0.00168,-0.03235,0.01953,-0.05386,0.07797,-0.01434,-0.01434,0.01068,-0.04013
4.4225,-0.00198,-0.04883,0.12207,-0.01877,0.03418,-0.04852,-0.01724,-0.00244,-0.04578,0.01587,-0.05707,0.09811,-0.01236,-0.0119,0.01038,-0.04105
4.423,-0.01068,-0.02045,0.18265,0.03738,0.01328,-0.05051,-0.01556,-0.00275,-0.05783,0.01266,-0.05951,0.14542,-0.01221,-0.01083,0.00916,-0.04272
4.4235,-0.02243,0.01007,0.22018,0.08606,-0.03036,-0.05249,-0.01404,-0.00336,-0.05844,0.01022,-0.06485,0.22049,-0.01572,-0.01129,0.009,-0.0444
4.424,-0.03128,0.03647,0.2124,0.07263,-0.08743,-0.05402,-0.01495,-0.00443,-0.04791,0.00961,-0.07034,0.25284,-0.0235,-0.01175,0.00839,-0.04288
4.4245,-0.03586,0.05615,0.15778,0.0267,-0.13397,-0.05417,-0.0174,-0.00504,-0.03632,0.01205,-0.06775,0.18875,-0.03677,-0.01358,0.00916,-0.04196
4.425,-0.03891,0.07034,0.06729,0.01282,-0.14542,-0.05096,-0.0209,-0.00473,-0.03006,0.01846,-0.05325,0.07462,-0.056,-0.01678,0.00931,-0.04135
4.4255,-0.04059,0.0795,-0.04456,0.04303,-0.11795,-0.04807,-0.02289,-0.00427,-0.02747,0.02472,-0.03235,-0.00214,-0.07858,-0.01984,0.00778,-0.04166
