time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
4.43,-0.00839,-0.04929,-0.26184,-0.05432,-0.03891,-0.06287,-0.01968,0.0,-0.03967,-0.01434,0.00259,0.0,-0.03052,-0.01709,0.00793,-0.03357
4.4305,-0.00793,-0.05005,-0.20844,-0.05112,-0.03937,-0.06927,-0.02136,-0.00244,-0.03006,0.00107,0.00916,-0.00031,-0.03006,-0.01801,0.01038,-0.02853
4.431,-0.0058,-0.04929,-0.10529,-0.04486,-0.03845,-0.07339,-0.01709,-0.00244,-0.01862,0.01511,0.00885,-0.00046,-0.03067,-0.02045,0.01129,-0.02716
4.4315,-0.00336,-0.04791,0.00504,-0.03448,-0.03403,-0.06943,-0.0116,-0.00046,-0.01068,0.02304,0.00534,0.00122,-0.03174,-0.02136,0.01068,-0.03052
4.432,-0.00031,-0.04669,0.0946,-0.02426,-0.02777,-0.05753,-0.01007,0.00122,-0.00916,0.02838,0.00229,0.00198,-0.0322,-0.02029,0.01038,-0.03555
4.4325,0.00168,-0.047,0.15091,-0.01465,-0.02319,-0.04623,-0.01358,0.00183,-0.00931,0.03098,0.00061,0.00259,-0.03113,-0.01907,0.01053,-0.03769
4.433,0.00076,-0.04913,0.168,0.0029,-0.02258,-0.04028,-0.01602,0.0032,-0.00763,0.03098,0.00015,0.00259,-0.0296,-0.01755,0.0116,-0.0354
4.4335,-0.00183,-0.05142,0.15167,0.02457,-0.02457,-0.03708,-0.01282,0.00397,-0.00595,0.02304,0.00076,0.00336,-0.0293,-0.01556,0.01312,-0.03265
4.434,-0.00565,-0.0528,0.11642,0.03128,-0.0264,-0.03082,-0.00793,0.00259,-0.00458,0.0061,0.00031,0.00351,-0.02991,-0.01373,0.0145,-0.03311
4.4345,-0.00626,-0.05417,0.07629,0.01694,-0.02792,-0.02289,-0.00809,-0.00122,-0.00366,-0.01175,-0.00061,0.00259,-0.03143,-0.01358,0.01526,-0.03708
4.435,-0.00595,-0.05829,0.03448,-0.00351,-0.02991,-0.01907,-0.01083,-0.00565,-0.00381,-0.02182,-0.00671,0.00046,-0.03036,-0.01343,0.01358,-0.04089
4.4355,-0.00427,-0.06302,-0.00534,-0.01038,-0.03189,-0.02136,-0.01129,-0.00824,-0.00534,-0.02808,-0.02045,-0.00168,-0.02884,-0.01343,0.01236,-0.04089
4.436,-0.00275,-0.06348,-0.03525,-0.00626,-0.03555,-0.02899,-0.00656,-0.00992,-0.00916,-0.03769,-0.03983,-0.00214,-0.02914,-0.01419,0.01022,-0.03967
4.4365,-0.00275,-0.06058,-0.04745,-0.00168,-0.03769,-0.03693,-0.00336,-0.00977,-0.01434,-0.05051,-0.05142,-0.00092,-0.03174,-0.01556,0.00839,-0.03967
4.437,-0.00336,-0.05676,-0.04257,-0.00076,-0.03723,-0.04395,-0.00748,-0.00748,-0.01953,-0.06104,-0.04578,0.00076,-0.03372,-0.01663,0.00504,-0.04242
4.4375,-0.00519,-0.05341,-0.03128,-0.00015,-0.03387,-0.05081,-0.02411,-0.00763,-0.0235,-0.06348,-0.02609,0.00137,-0.03357,-0.0174,-0.00076,-0.04486
4.438,-0.00702,-0.04898,-0.0238,0.00198,-0.03082,-0.06058,-0.05112,-0.0145,-0.02701,-0.05783,-0.00549,0.00198,-0.0322,-0.01846,-0.00519,-0.04501
4.4385,-0.00992,-0.04272,-0.0264,0.0032,-0.02701,-0.07141,-0.07202,-0.02289,-0.03021,-0.05127,0.00748,0.0029,-0.02945,-0.01999,-0.00381,-0.04349
4.439,-0.01205,-0.03708,-0.03448,0.00244,-0.02426,-0.07919,-0.06805,-0.02258,-0.03143,-0.04593,0.01205,0.00397,-0.02899,-0.02151,0.00076,-0.04379
4.4395,-0.01404,-0.03403,-0.04135,-0.00015,-0.02365,-0.08133,-0.03784,-0.0119,-0.02686,-0.03967,0.01343,0.00412,-0.02991,-0.02197,0.00565,-0.04532
4.44,-0.0145,-0.03204,-0.04608,-0.00671,-0.02441,-0.07706,-0.01038,0.00061,-0.01892,-0.03326,0.01022,0.00458,-0.03204,-0.02075,0.00809,-0.047
4.4405,-0.01511,-0.03265,-0.04715,-0.01572,-0.02533,-0.0705,-0.01022,0.00595,-0.01282,-0.02396,0.00519,0.00504,-0.03342,-0.01938,0.00946,-0.04791
4.441,-0.01572,-0.0351,-0.04562,-0.02625,-0.0264,-0.06378,-0.02487,0.00641,-0.01007,-0.00885,-0.00275,0.00565,-0.03342,-0.01846,0.01053,-0.04684
4.4415,-0.01511,-0.03922,-0.04074,-0.03616,-0.02609,-0.05783,-0.01923,0.00595,-0.00854,0.01251,-0.01038,0.00595,-0.03174,-0.01877,0.01129,-0.04333
4.442,-0.01419,-0.04257,-0.0383,-0.04425,-0.0264,-0.05325,0.01251,0.00488,-0.00687,0.03677,-0.01709,0.00443,-0.02991,-0.01877,0.01007,-0.04013
4.4425,-0.0145,-0.04257,-0.03799,-0.05264,-0.02899,-0.04929,0.03967,0.00092,-0.00366,0.05203,-0.02136,0.00244,-0.02747,-0.01877,0.00885,-0.03922
4.443,-0.01572,-0.03983,-0.04059,-0.06027,-0.03235,-0.04807,0.03235,-0.00488,-0.00046,0.05066,-0.02228,0.00168,-0.02655,-0.01968,0.00961,-0.04089
4.4435,-0.01633,-0.03708,-0.04181,-0.05661,-0.03448,-0.04929,-0.0058,-0.01022,0.00076,0.03555,-0.02167,0.00168,-0.02716,-0.02014,0.01038,-0.04196
4.444,-0.01434,-0.03601,-0.04257,-0.02014,-0.03311,-0.04883,-0.04242,-0.01099,0.00061,0.01877,-0.02151,0.00168,-0.02899,-0.01907,0.00961,-0.04135
4.4445,-0.01114,-0.03448,-0.04395,0.05325,-0.03159,-0.04364,-0.05661,-0.00793,-0.00168,0.00641,-0.0209,0.00076,-0.03098,-0.01801,0.00702,-0.04028
4.445,-0.00793,-0.03159,-0.0441,0.12329,-0.03021,-0.0354,-0.05188,-0.00198,-0.00473,-0.00137,-0.01892,0.0,-0.03159,-0.0174,0.00702,-0.03922
4.4455,-0.00626,-0.02823,-0.04227,0.13321,-0.02975,-0.02869,-0.04059,0.00137,-0.00916,-0.00916,-0.0145,0.0,-0.03113,-0.01846,0.00763,-0.03723
4.446,-0.00565,-0.02686,-0.03876,0.07675,-0.02747,-0.02579,-0.02792,0.00076,-0.01129,-0.0148,-0.00885,-0.00031,-0.03067,-0.02014,0.00778,-0.03647
4.4465,-0.00519,-0.02808,-0.0354,0.01556,-0.0264,-0.02502,-0.01495,-0.00305,-0.01251,-0.01968,-0.0029,0.0,-0.03082,-0.0206,0.00778,-0.03769
4.447,-0.00473,-0.03174,-0.03265,-0.0032,-0.02563,-0.02777,-0.01083,-0.00748,-0.01511,-0.02411,-0.00076,-0.00031,-0.03036,-0.01999,0.00595,-0.03998
4.4475,-0.0032,-0.03357,-0.03265,0.00763,-0.02823,-0.03159,-0.01541,-0.01022,-0.01953,-0.02716,-0.00275,0.00046,-0.0293,-0.01984,0.00595,-0.04074
4.448,-0.00183,-0.03418,-0.03586,0.01389,-0.0322,-0.03555,-0.02151,-0.00946,-0.02502,-0.0293,-0.00534,0.00137,-0.02899,-0.01999,0.00732,-0.04028
4.4485,-0.00259,-0.03067,-0.04181,0.00931,-0.03494,-0.03799,-0.0209,-0.00427,-0.0296,-0.02914,-0.00549,0.00168,-0.03098,-0.02045,0.00824,-0.03952
4.449,-0.00534,-0.02335,-0.04868,0.00626,-0.03494,-0.03876,-0.00046,0.00092,-0.03113,-0.0267,-0.0029,-0.00031,-0.03464,-0.02045,0.01007,-0.03952
4.4495,-0.00961,-0.01602,-0.04929,0.0058,-0.03281,-0.03937,0.03662,0.00198,-0.03326,-0.02457,-0.00107,-0.00168,-0.03784,-0.01953,0.01099,-0.04181
