time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
9.09,-0.00153,-0.03998,-0.03113,-0.01038,-0.04761,-0.06882,-0.07629,-0.00488,-0.0058,-0.02625,0.18173,0.02762,-0.03616,-0.00641,0.00946,-0.01068
9.0905,-0.00092,-0.03845,-0.03067,-0.01007,-0.05386,-0.07294,-0.06866,-0.00732,-0.00717,-0.02594,0.21805,0.01862,-0.03448,-0.01419,0.01022,-0.00717
9.091,-0.00076,-0.0386,-0.03036,-0.01144,-0.05386,-0.07156,-0.05096,-0.01053,-0.01038,-0.02426,0.24841,0.01144,-0.03372,-0.02457,0.00946,-0.00717
9.0915,-0.00107,-0.03937,-0.02991,-0.01358,-0.04745,-0.06592,-0.03433,-0.01373,-0.0145,-0.02396,0.2742,-0.00443,-0.0354,-0.04028,0.01007,-0.00824
9.092,-0.00061,-0.03998,-0.02914,-0.01404,-0.03967,-0.05981,-0.02151,-0.01373,-0.01602,-0.02472,0.29419,-0.03311,-0.03952,-0.06119,0.01129,-0.00931
9.0925,-0.00031,-0.04028,-0.02869,-0.01358,-0.03448,-0.05569,-0.01068,-0.01175,-0.01648,-0.02472,0.30502,-0.06638,-0.04486,-0.07935,0.0119,-0.00961
9.093,-0.00122,-0.03967,-0.02838,-0.01251,-0.03265,-0.05234,-0.00214,-0.00931,-0.01556,-0.02441,0.30502,-0.08133,-0.04395,-0.08453,0.01099,-0.01205
9.0935,-0.00122,-0.03983,-0.02884,-0.01129,-0.0322,-0.04791,0.00153,-0.00778,-0.01572,-0.0235,0.28992,-0.04974,-0.03922,-0.0769,0.01053,-0.01434
9.094,-0.00122,-0.03952,-0.03113,-0.00977,-0.03189,-0.0444,-0.00183,-0.00809,-0.01556,-0.02304,0.26733,0.02625,-0.03555,-0.06668,0.01114,-0.01343
9.0945,-0.00122,-0.03876,-0.03159,-0.00931,-0.03265,-0.04364,-0.01038,-0.00916,-0.01373,-0.02365,0.24612,0.09338,-0.0383,-0.05844,0.01099,-0.01175
9.095,-0.00168,-0.03876,-0.03098,-0.00977,-0.03433,-0.04166,-0.02136,-0.01068,-0.01373,-0.02563,0.22552,0.09064,-0.04425,-0.04333,0.01068,-0.01282
9.0955,-0.00168,-0.03922,-0.02975,-0.01068,-0.03433,-0.0383,-0.03174,-0.01175,-0.01724,-0.02594,0.19592,0.02655,-0.04944,-0.00854,0.00885,-0.01343
9.096,-0.0029,-0.03922,-0.03067,-0.00961,-0.03204,-0.03387,-0.03815,-0.01022,-0.02151,-0.02655,0.15762,-0.0264,-0.05142,0.04105,0.00977,-0.01434
9.0965,-0.00412,-0.03754,-0.03265,-0.00595,-0.02869,-0.02792,-0.04166,-0.00641,-0.02365,-0.02823,0.12146,-0.02304,-0.05005,0.07675,0.01053,-0.01465
