time,RectFemL,VastusMedL,VastusLatL,TibAntL,HamMedL,HamLatL,GastroMedL,GastroLatL,RectFemR,VastusMedR,VastusLatR,TibAntR,HamMedR,HamLatR,GastroMedR,GastroLatR
7.5,-0.00137,-0.05753,0.16724,-0.00381,-0.03586,-0.04211,-0.05157,-0.00305,-0.84259,-0.05783,-0.04501,0.0145,-0.01297,-0.00763,-0.0148,-0.02975
7.5005,0.01678,-0.06226,0.11658,-0.00229,-0.03403,-0.04349,-0.02441,-0.00351,-0.9465,-0.05875,-0.04166,0.02579,-0.01419,-0.01328,-0.02533,-0.03159
7.501,0.03189,-0.06882,0.04654,-0.00427,-0.0325,-0.04608,0.02701,-0.00534,-1.34415,-0.05371,-0.04135,0.0354,-0.01343,-0.01648,-0.03418,-0.03525
7.5015,0.0412,-0.07614,-0.0209,-0.00595,-0.03204,-0.04898,0.06302,-0.00793,-2.29095,-0.04303,-0.04303,0.03693,-0.01129,-0.01678,-0.04059,-0.03845
7.502,0.04745,-0.08377,-0.06042,-0.0058,-0.03342,-0.0499,0.05829,-0.00839,-3.70361,-0.03143,-0.04654,0.03082,-0.01007,-0.01617,-0.0444,-0.03937
7.5025,0.0531,-0.08957,-0.06744,-0.00351,-0.03494,-0.04959,0.03448,-0.00443,-4.8642,-0.01907,-0.04364,0.01846,-0.01083,-0.01938,-0.047,-0.03799
7.503,0.06027,-0.08728,-0.05768,-0.00061,-0.03632,-0.04898,0.02533,-0.00061,-4.9736,-0.00656,-0.03494,0.00534,-0.01465,-0.02838,-0.04135,-0.03525
7.5035,0.06927,-0.07538,-0.04715,0.00015,-0.03571,-0.04791,0.02991,0.00244,-4.96338,0.00641,-0.02472,-0.00656,-0.02121,-0.03799,-0.02228,-0.03448
7.504,0.07614,-0.05997,-0.03632,-0.00214,-0.03403,-0.04639,0.02747,0.00351,-4.80804,0.01282,-0.0209,-0.01434,-0.02777,-0.04257,0.00122,-0.03571
7.5045,0.07339,-0.05142,-0.02655,-0.00504,-0.03342,-0.04532,0.01724,0.00412,-4.85092,0.01312,-0.02182,-0.01953,-0.03204,-0.04074,0.00885,-0.03769
7.505,0.05844,-0.05234,-0.02167,-0.00656,-0.03387,-0.047,0.01419,0.00534,-4.89014,0.00717,-0.01709,-0.02319,-0.03372,-0.03632,-0.01053,-0.03952
7.5055,0.03586,-0.05478,-0.01938,-0.00809,-0.03586,-0.05051,0.01251,0.00687,-4.81873,-0.00122,-0.00504,-0.02594,-0.03555,-0.03113,-0.04166,-0.04181
7.506,0.0148,-0.05356,-0.01465,-0.01007,-0.03754,-0.05371,-0.00549,0.00717,-4.74228,-0.00931,0.00076,-0.02579,-0.03983,-0.02625,-0.05341,-0.0412
7.5065,-0.00061,-0.05035,-0.00702,-0.01312,-0.03708,-0.05432,-0.03082,0.00595,-4.72488,-0.01572,-0.00549,-0.02182,-0.04654,-0.02213,-0.04471,-0.04059
7.507,-0.01083,-0.04776,-0.00458,-0.01633,-0.03448,-0.05173,-0.03174,0.0029,-4.7113,-0.01923,-0.01984,-0.01572,-0.05447,-0.01907,-0.04166,-0.04013
7.5075,-0.01663,-0.04608,-0.00732,-0.01801,-0.03189,-0.04913,-0.0061,0.00092,-4.59381,-0.02167,-0.02945,-0.01404,-0.06104,-0.01663,-0.05722,-0.03937
7.508,-0.01953,-0.04669,-0.01617,-0.01801,-0.03021,-0.04868,0.00931,-0.00153,-4.17923,-0.02548,-0.03265,-0.02136,-0.06271,-0.01633,-0.06927,-0.03601
7.5085,-0.02045,-0.04852,-0.0293,-0.02075,-0.0293,-0.05234,-0.0032,-0.00534,-3.37082,-0.03235,-0.03677,-0.03632,-0.0589,-0.01648,-0.05142,-0.02991
7.509,-0.02106,-0.05249,-0.04791,-0.02579,-0.03021,-0.05539,-0.02411,-0.01328,-2.46658,-0.03891,-0.06149,-0.04807,-0.05142,-0.01556,0.01129,-0.02563
7.5095,-0.01938,-0.05554,-0.06531,-0.02975,-0.03159,-0.05508,-0.02838,-0.02136,-1.85608,-0.04501,-0.10651,-0.04593,-0.04303,-0.01419,0.10208,-0.02716
7.51,-0.0177,-0.05615,-0.07523,-0.0293,-0.03159,-0.04868,-0.01907,-0.02274,-1.51764,-0.05432,-0.1445,-0.0293,-0.03693,-0.01266,0.1651,-0.03235
